,name,rakuten_id,jalan_id,yahoo_id,lat,lng,address,tel
,Ｃｏｚｙ　Ｈｏｕｓｅ　Ｏｋｉｎａｗａ,164729,yad339762,,26.58188521,127.9841831,沖縄県名護市東江5-9-6,080-6483-1596
,グランメール東江　＾,170525,yad303851,,26.5815069,127.9838166,沖縄県名護市東江5-8-10,090-9586-7854
,名護パークサイドコンドミニアムＴＫステイ,183758,yad315844,00913713,26.5979609,127.9660011,沖縄県名護市宮里586-7,098-967-7112
,ＵＮＴＥＮ　ＩＮＮ,196242,yad360767,,26.5949982,127.9899189,沖縄県名護市大中3-1-5,092-292-2431
,民宿　沖縄時間,84887,,,26.59609183,127.9642671,沖縄県名護市宇茂佐914-5,098-052-0686
,Ｃｏｎｄｏｍｉｎｉｕｍ　ＮＯＯＳＡ（コンドミニアム　ヌーサ）,172471,yad378949,00050807,26.58021487,127.9837086,沖縄県名護市東江5-13-12,098-917-2119
,マグノリアスイート　ｉｇｕｓａ　ｖｉｌｌａ,168367,,,26.5818254,127.9865965,沖縄県名護市東江3-20-13,03-6721-1486
,名護ビーチサイドハウス　＾,184934,yad358922,,26.5801897,127.9839303,沖縄県名護市東江5-13-6　イルカ（ｉｒｕｋａ）,050-1790-1618
,Ｂｅａｃｈ　ｓｉｄｅ　ｈｏｔｅｌ　ＹＡＭＯＲＩＹＡＮＯＮＩＫＡＩ,165591,,,26.5796839,127.9837412,沖縄県名護市東江5-14-24　2Ｆ,980523008
,民泊　高那／民泊,173970,,,26.5987969,127.9905315,沖縄県名護市大北1-26-14,090-3211-1791
,"New Normal Hotel in NAGO,ニューノーマルホテルイン名護",187251,yad392896,00914543,26.6046598,127.9706269,沖縄県名護市字宮里949,0980-43-7815
,還元ホテル　名護大宮（旧：ＨＯＴＥＬ　ＨＯＵＫＬＥＡ）,178185,yad321949,00910613,26.60590627,127.9790165,沖縄県名護市宮里7-2-69,070-3801-4011
,アダンリゾート　Ｗｉｎｂｅｌｌ　Ｏｋｉｎａｗａ　Ｎａｇｏ　Ｃｏｒａｌｖｉｅｗ,179045,,,26.5784396,127.9841425,沖縄県名護市東江5-18-7,0980-43-0073
,フィッシングステップ名護の宿／民泊,195320,,,26.5781826,127.9846425,沖縄県名護市東江5-17-10　町田アパート303号室,070-2616-2174
,ゲートイン名護　＾,170577,yad399556,00917751,26.5770584,127.9836925,沖縄県名護市東江5-23-23　Ｇａｔｅ　ｉｎｎ　Ｎａｇｏ,090-9782-6327
,すみか　－ｓｕｍｉｃａ－,160987,yad360174,,26.60812999,127.9777294,沖縄県名護市為又324-3,0980-43-9770
,ＹＡＮＢＡＲＵ・ＳＴＡＹ　ちゅら宿,179411,yad336898,00915516,26.59593457,127.9570872,沖縄県名護市宇茂佐268,0980-43-7855
,ＺＡ３１８　アノージュ名護　＾,195619,,,26.6105163,127.9765375,沖縄県名護市字為又11745番地59,080-3592-6689
,ＺＡ２２８　シエラリゾート名護　＾,195680,,,26.6105163,127.9765375,沖縄県名護市為又1174-60,080-3592-6689
,ｉｍａｃｏｃｏ,180612,,,26.57385445,127.985218,沖縄県名護市世冨慶517-12,090-9569-1365
,ＹＯＦＵＫＥ　ＨＯＵＳＥ　＾,169730,,,26.5737393,127.9850447,沖縄県名護市世冨慶517-13　Ｒｉｖｅｒｓｉｄｅ　Ｙｏｆｕｋｅ　Ⅰ,050-5360-0401
,ＨＯＴＥＬ　Ｐｒｏｇｒｅｓｓ　ｉｎｎ　名護　ＭＡＴＡＢｅｅ,189045,yad357137,00917337,26.6110309,127.9756862,沖縄県名護市為又492-144,070-3802-8430
,恩納リゾート,187914,,,26.5958272,127.9552629,沖縄県名護市宇茂佐318-2,092-292-2431
,Ｂｅａｃｈ　ｆｒｏｎｔ　ｓｔｕｄｉｏ　ＮａｇｏＮａｇｏ,191733,,,26.5958272,127.9552629,沖縄県名護市宇茂佐318-3,098-989-7617
,ゲストハウスウムサン,167372,,,26.5971537,127.9551618,沖縄県名護市宇茂佐340,090-1870-5590
,Ｖｉｌｌａ　ｓｕｉｔｅ　ＨＡＮＡ　＾,185399,,,26.5725557,127.9875401,沖縄県名護市世冨慶441-8　ヴィライースト華,090-2519-7726
,Ｍａｈｉｎａ　Ｔｅｒｒａｃｅ,183535,,,26.5995653,127.9530381,沖縄県名護市宇茂佐420-3,080-6483-1596
,Ｂｉｉｍａｔａ　ｈｏｕｓｅ,171878,,,26.61507068,127.9792563,沖縄県名護市為又742-78,0980-53-7701
,ＺＡ０９８　ｖｉｌｌａ名護の森　＾,195513,,,26.6167397,127.9748277,沖縄県名護市為又1174-5,080-3592-6689
,ＮＡＧＯ　Ｓａｋｕｒａ　Ｒｅｓｏｒｔ　Ｉｎｎ　＾,169912,,,26.6158658,127.9689825,沖縄県名護市為又1219-219　ＮＡＧＯ　Ｓａｋｕｒａ　Ｒｅｓｏｒｔ　Ｉｎｎ,090-5743-7039
,沖縄素泊まり宿　やんばるふくろう,144968,,,26.6045974,127.9510222,沖縄県名護市屋部205-3,0
,ゲストハウスミルク,172325,,,26.6027419,127.9497981,沖縄県名護市屋部324,090-1174-7630
,ハイチューハウス,181012,,,26.60200847,127.9491397,沖縄県名護市屋部358-1,080-6805-8687
,ハイビス　ヤブ,180407,,,26.60135105,127.9487637,沖縄県名護市屋部565,8083758203
,ホテル　ヤンバルニア,164795,,,26.601392,127.9487677,沖縄県名護市屋部538-2,050 7122 9602
,ＨＹＧＧＥ　ｂｉｉｍａｔａ,165912,,,26.61766686,127.9668389,沖縄県名護市為又1219-244,0980-43-5221
,Ｌｉｔｔｌｅ　Ｉｓｌａｎｄ　Ｏｋｉｎａｗａ　名護,164590,,,26.61796964,127.9673112,沖縄県名護市為又1219-376,0980-54-6505
,Ｓｅｖｅｎ　Ｒｅｓｉｄｅｎｃｅ　Ｍｕｓｉｃ（セブンレジデンスミュージック）,166926,,,26.6013809,127.9480649,沖縄県名護市屋部569,080-7845-4373
,ＡＫＥＭＩＯ－ＨＯＵＳＥ　＾,194574,,,26.5670668,128.0022873,沖縄県名護市世冨慶507-12　ＡＫＥＭＩＯーＨＯＵＳＥ,080-4981-7061
,月の道テラス,172430,,,26.6566179,127.88246,沖縄県国頭郡本部町大浜862-49,050-3503-2802
,Ｍｒ．ＫＩＮＪＯ　ｉｎ　ＭＯＴＯＢＵ　ＯＣＥＡＮ　ＴＥＲＲＡＣＥ,167689,,,26.6571757,127.883325,沖縄県国頭郡本部町大浜872-5,0980-43-0063
,ロワスタイル,166040,,,26.6542459,127.8815407,沖縄県国頭郡本部町大浜854-7,098-989-8083
,Ｃｈａｒｍｉｎｇ　ｐｒｉｖａｔｅ　ｈｏｕｓｅ　＾,174568,,,26.6542474,127.8816348,沖縄県国頭郡本部町字大浜854-7,080-9852-8558
,旅の宿　ＳＴＡＹ大浜　　＾,171018,,,26.6573128,127.8853182,沖縄県国頭郡本部町字大浜882-3　コーポ牧志2階,090-3790-3422
,アーマン,193052,,,26.6555085,127.8845114,沖縄県国頭郡本部町大浜874-7,090-9798-1177
,Ｆ－ｔｅｉ（エフ邸）　＾,169943,,,26.6566134,127.8854799,沖縄県国頭郡本部町大浜596-1　Ｆ-ｔｅｉ,090-2598-8350
,パライソ　デ　モトブ,177452,,,26.657492,127.8865022,沖縄県国頭郡本部町谷茶436-1,070-5400-4829
,ＺＡ１８４　Ｒｅｓｏｒｔ　Ｖｉｌｌａ　Ｎ＆Ｎ　＾,195630,,,26.6534502,127.8835119,沖縄県国頭郡本部町大浜498,080-3592-6689
,ゆひな,167719,,,26.6579123,127.8868707,沖縄県国頭郡本部町谷茶436-11,0980-43-0073
,ＲＩＺＯＺＡＩＺＥＮ　ＭＯＴＯＢＵ　Ｂ,182076,,,26.6587204,127.8869703,沖縄県国頭郡本部町谷茶453-17,0980-43-5229
,ＲＥＳＯＲＴ　ＶＩＬＬＡ　ＭＯＴＯＢＵ,182077,,,26.6587204,127.8869703,沖縄県国頭郡本部町谷茶453-3,03-6432-0839
,ＲＩＺＯＺＡＩＺＥＮ　ＭＯＴＯＢＵ　Ｄ,182078,,,26.6587204,127.8869703,沖縄県国頭郡本部町谷茶453-4,0980-43-5229
,白の楽園　ＶＩＬＬＡ　ＢＬＡＮＣ　Ｅ,196860,,,26.6587204,127.8869703,沖縄県国頭郡本部町谷茶453-5,0980-43-5229
,白の楽園　ＶＩＬＬＡ　ＢＬＡＮＣ　Ｆ,196861,,,26.6587204,127.8869703,沖縄県国頭郡本部町谷茶453-6,0980-43-5229
,白の楽園　ＶＩＬＬＡ　ＢＬＡＮＣ　Ｇ,196862,,,26.6587204,127.8869703,沖縄県国頭郡本部町谷茶453-7,0980-43-5229
,白の楽園　ＶＩＬＬＡ　ＢＬＡＮＣ　Ｈ,196863,,,26.6587204,127.8869703,沖縄県国頭郡本部町谷茶453-8,0980-43-5229
,サンフラワー健堅,172370,,,26.6517434,127.8807852,沖縄県国頭郡本部町健堅35-4,080-6499-3975
,ｒｅｓｏｒｔ　＆　ｖｉｌｌａ　ＲＹＵＮＯＮ【りゅのん／リュノン／琉穏】　＾,170905,,,26.6531154,127.8860811,沖縄県国頭郡本部町大浜363-1　ｒｅｓｏｒｔ　＆　ｖｉｌｌａ　ＲＹＵＮＯＮ,080-6499-5585
,隠れ宿ＴＯＭＡＲＯ。　＾,195685,,,26.6581206,127.8892594,沖縄県国頭郡本部町字谷茶29-40　TOMARO,080-6487-8943
,谷茶庵,180323,,,26.6575141,127.8897428,沖縄県国頭郡本部町谷茶53,090-2589-6044
,Ｄｏ　ｐｉ－ｃａｎ,182469,,,26.6482645,127.8810523,沖縄県国頭郡本部町字健堅120-1,0980-43-6946
,もとぶの宿　うらら,182295,,,26.6588171,127.8917125,沖縄県国頭郡本部町谷茶28-1　2Ｆ,090-0000-0000
,ゲストハウス琉遊,109413,,,26.65901755,127.8922055,沖縄県国頭郡本部町谷茶28-11,0980-43-7248
,ホテル美らなリゾートもとぶ,188094,,,26.6637394,127.8908285,沖縄県国頭郡本部町字渡久地861-1,0980-47-3855
,ＫＥＮＫＥＮ　Ｒｅｔｏ　Ｐｒｉｖａｔｅ　Ｖｉｌｌａ,173067,,,26.64828539,127.8867077,沖縄県国頭郡本部町健堅582,5088810983
,ＫＥＮ　ＫＥＮ　ＶＩＬＬＡ　ＹＵＵＭＯＤＯＲＯ,180294,,,26.6476731,127.8852905,沖縄県国頭郡本部町健堅212番地,098-960-0056
,Ｍａｒｉｎｅ＆Ｇｕｅｓｔ　Ｈｏｕｓｅ　美Ｃｈｕｒａ,162884,,,26.6468579,127.8807214,沖縄県国頭郡本部町健堅1062,0980-43-6832
,お宿石なぐ,165866,,,26.6617148,127.8928007,沖縄県国頭郡本部町渡久地779,0980-47-3911
,た〜んたわん,162861,,,26.66451023,127.8914578,沖縄県国頭郡本部町渡久地870-1,098-989-7617
,モアナハウス　＾,186887,,,26.64852769,127.8733884,沖縄県国頭郡本部町瀬底2464-3　Ｍｏａｎａ　Ａｎｇｅｌｓ,080-9852-8558
,モアナハウス,183731,,,26.6484973,127.8734009,沖縄県国頭郡本部町瀬底2646-3,098-963-7007
,美ら海かふうテラス,198520,,,26.6471754,127.8865561,沖縄県国頭郡本部町健堅604-1,080-9999-7609
,オーシャンテラス瀬底１０１　＾,170129,,,26.64890363,127.8723594,沖縄県国頭郡本部町字瀬底2593　Ｏｃｅａｎ　Ｔｅｒｒａｃｅ　Ｓｅｓｏｋｏ　101,080-4086-2001
,ファミリーヴィラ　トレードウインド,148915,,,26.66346307,127.8927628,沖縄県国頭郡本部町渡久地697-1,0980-43-6171
,ＣｏＣｏ　Ｒｅｓｏｒｔ　Ｓｅｓｏｋｏ,181301,,,26.648265,127.872871,沖縄県国頭郡本部町瀬底2639-1,090-2526-6122
,ＺＡ３９１　オーシャンテラス瀬底　４０３　＾,195620,,,26.6486391,127.8721499,沖縄県国頭郡本部町瀬底2593,080-4086-2001
,ゲストハウスＡＬＯＡＬＯ,151502,,,26.6482909,127.8719304,沖縄県国頭郡本部町瀬底2530-1,0980-43-5859
,Ａｒｔｓ　Ｈｏｕｓｅ,184429,,,26.6535572,127.8943983,沖縄県国頭郡本部町辺名地11,090-9515-9972
,ゲストハウス　なんで家ねん,147708,,,26.66060306,127.8952501,沖縄県国頭郡本部町字渡久地4-7　,090-6000-2112
,ジュゴンの宿　（旧：花ぬ元　辺名地の宿）,108262,,,26.65465972,127.895197,沖縄県国頭郡本部町辺名地338,090-8201-3224
,癒しの宿　みちくさ,180992,,,26.6619555,127.894992,沖縄県国頭郡本部町渡久地311,090-2512-2740
,コテージむいのちち,179897,,,26.6556484,127.8959271,沖縄県国頭郡本部町辺名地265,098-894-3597
,フラココ,167557,,,26.64375488,127.8815933,沖縄県国頭郡本部町崎本部4751-1,080-6499-4113
,碧の海,187450,,,26.6598896,127.8966555,沖縄県国頭郡本部町渡久地19-3,050-5369-8688
,Ｃｙ　ＭＯＴＯＢＵ,196155,,,26.64352436,127.8844009,沖縄県国頭郡本部町崎本部4825,080-2582-4051
,ビィラピシーヌ瀬底,181864,,,26.6502989,127.8670148,沖縄県国頭郡本部町瀬底1605,098-989-7617
,宿や　あん美らさ　瀬底　＾,194534,,,26.6477572,127.8687109,沖縄県国頭郡本部町瀬底528　プライベートヴィラ,080-1193-0057
,ＳＥＳＯＫＯ　ＭＯＤＥＲＮ,180555,,,26.6477453,127.8686611,沖縄県国頭郡本部町瀬底528,080-9649-2239
,Ｅ－ｈｏｒｉｚｏｎ　Ｒｅｓｏｒｔ　Ｐｒｅｍｉｕｍ瀬底Ｄ,183821,,,26.64611587,127.8699622,沖縄県国頭郡本部町字瀬底2268-15,0980-43-5229
,Ｅ－ｈｏｒｉｚｏｎ　Ｒｅｓｏｒｔ　Ｐｒｅｍｉｕｍ瀬底Ｅ,183822,,,26.64612546,127.8698978,沖縄県国頭郡本部町字瀬底2268-16,0980-43-5229
,ＨＯＴＥＬ　Ｅ－ｈｏｒｉｚｏｎ　Ｒｅｓｏｒｔ　コンドミニアム瀬底,149448,,,26.64604174,127.8698771,沖縄県国頭郡本部町瀬底2268-1,0980-43-5229
,Ｓｅｓｏｋｏ　Ｃｈｉｌｌ　Ｔｉｍｅ,197917,,,26.64645,127.8693623,沖縄県国頭郡本部町字瀬底2263-3,080-8420-8934
,Ｅ－ｈｏｒｉｚｏｎ　Ｒｅｓｏｒｔ　Ｐｒｅｍｉｕｍ瀬底Ｃ,183820,,,26.64595285,127.8699622,沖縄県国頭郡本部町字瀬底2268-14,0980-43-5229
,ＳｅａＳｉｄｅＨｏｕｓｅ　ＰｏｌｅＰｏｌｅ＆Ｈｏｌｉｄａｙ,182044,,,26.6711948,127.8898126,沖縄県国頭郡本部町浜元62,050-3749-6060
,旅宿　もすらのたまご,168655,,,26.6461804,127.8695842,沖縄県国頭郡本部町瀬底2267-1,090-6861-8982
,Ｅ－ｈｏｒｉｚｏｎ　Ｒｅｓｏｒｔ　Ｐｒｅｍｉｕｍ瀬底Ｂ,183819,,,26.64584737,127.8699193,沖縄県国頭郡本部町字瀬底2268-13,0980-43-5229
,やんばるの宿,151497,,,26.6472576,127.8682167,沖縄県国頭郡本部町瀬底500,098-047-3073
,癒しの宿　山原・みなみ風,179390,,,26.6655031,127.8963297,沖縄県国頭郡本部町野原125-6,0980-47-2337
,Ｅ－ｈｏｒｉｚｏｎ　Ｒｅｓｏｒｔ　Ｐｒｅｍｉｕｍ瀬底Ａ,183818,,,26.6455501,127.8700695,沖縄県国頭郡本部町字瀬底2268-12,0980-43-5229
,ペンション　波,165576,,,26.64220481,127.8844857,沖縄県国頭郡本部町崎本部5025-2,980436662
,瀬底島ゲストハウス　かふぅ村,147797,,,26.6488789,127.8663796,沖縄県国頭郡本部町瀬底1537,080-5093-3234
,あさごや沖縄リゾート,183047,,,26.670788,127.8913957,沖縄県国頭郡本部町字浜元81,0980-43-7910
,ｐｏｕｒ　ｖｏｕｓ,177840,,,26.64197256,127.8838378,沖縄県国頭郡本部町崎本部4938-1,0980-47-5010
,ｅｍｍａ　ｇｒｅｅｎ　＾,190107,,,26.64686413,127.8678369,沖縄県国頭郡本部町瀬底478-3　ｅｍｍａ　ｇｒｅｅｎ,070-5410-1526
,マレアリゾート・モトブ,168502,,,26.64163996,127.8816057,沖縄県国頭郡本部町崎本部4696-1,0980-43-5915
,コテージＣＡＮＡＣ,76420,,,26.66264226,127.8983772,沖縄県国頭郡本部町渡久地286-8,0980-47-2233
,宿　かりそめ,188231,,,26.64181638,127.8843414,沖縄県国頭郡本部町字崎本部4940-6-Ｃ,080-4280-0471
,ペンション島風,188258,,,26.6416982,127.8842279,沖縄県国頭郡本部町崎本部5020-2,090-3326-9341
,Ｖｉｌｌａ　ＳＥＲＥＮＯ　ＭＯＴＯＢＵ,188383,,,26.6416982,127.8842279,沖縄県国頭郡本部町崎本部5020-2,080-3476-8549
,ＲｅｓｏｒｔＶｉｌｌａ－ＫＡＰＵＫＡ　瀬底島,192749,,,26.64453266,127.8702295,沖縄県国頭郡本部町字瀬底高平台2867-1,0980-43-1870
,サンセットの宿ペンション　美らＳＵＮ,177703,,,26.67261184,127.8891677,沖縄県国頭郡本部町浜元189,0980-43-6886
,星と水の宿　瀬底島,197901,,,26.6470504,127.8667224,沖縄県国頭郡本部町瀬底416,08-2247-8831
,瀬底島　家人寿,158316,,,26.6457105,127.8676807,沖縄県国頭郡本部町瀬底215,0980-47-5300
,ｌａ・ｏｈａｎａ,183719,,,26.6467755,127.8665049,沖縄県国頭郡本部町瀬底412,098-989-3880
,さんにんリゾート,168383,,,26.67030892,127.8944038,沖縄県国頭郡本部町字浜元759,080-3832-3232
,Ｔｗｉｌｉｇｈｔ　Ｈｉｌｌｓ　＾,186582,,,26.66473175,127.8992261,沖縄県国頭郡本部町野原675-1　Ｔｗｉｌｉｇｈｔ　Ｈｉｌｌｓ,090-9785-4082
,瀬底島Ｄコテージ,188745,,,26.6455755,127.8668364,沖縄県国頭郡本部町瀬底234,8067815406
,瀬底ヴィラ,167251,,,26.64807255,127.8641865,沖縄県国頭郡本部町瀬底1258,0980-43-0073
,Ｖｉｌｌａ・Ｃｈａｒｍｅ,176696,,,26.63978279,127.8827901,沖縄県国頭郡本部町字崎本部4655,090-6865-3534
,ちっちゃなお宿　風の丘,108188,,,26.66574751,127.8998853,沖縄県国頭郡本部町野原659-1,0980-47-5330
,古民家ゲストハウス家守（や〜る〜）,163168,,,26.6455355,127.8653531,沖縄県国頭郡本部町瀬底304,090-9577-9761
,ＦＯＵＲ　ＲＯＯＭＳ,151541,,,26.64274134,127.8681752,沖縄県国頭郡本部町瀬底4588-1,0980-47-3404
,ｖｉｌｌａ　ＰＩＬＩＮＡ,183692,,,26.64676464,127.8629231,沖縄県国頭郡本部町字瀬底1245-1,0980-43-5229
,宿屋オハナ,172981,,,26.64478813,127.8646058,沖縄県国頭郡本部町瀬底107-4,090-9785-3550
,Ｐａｐｉｌｌｏｎ　パピヨン,187185,,,26.64050408,127.870179,沖縄県国頭郡本部町字瀬底3282-1,098-963-7007
,味らく田,177699,,,26.66677512,127.9011607,沖縄県国頭郡本部町山里1174-3-2,0980-47-6383
,星のテラスもとぶ山里,149306,,,26.66723429,127.9011458,沖縄県国頭郡本部町山里1172-1,0980-47-7777
,ＩＳＡＮＡ瀬底別邸　＾,195688,,,26.6445459,127.8639714,沖縄県国頭郡本部町瀬底91,090-1077-7799
,コンフォート・ヴィラ,182466,,,26.6774673,127.889142,沖縄県国頭郡本部町浦崎279-1,098-989-3880
,ＭＫ４８６　ちゅらパレス　Ｂ棟　＾,195634,,,26.6778613,127.8883689,沖縄県国頭郡本部町字浦崎282-4,080-3592-6689
,ＨＩＬＬ　ＴＯＰ　もとぶ,191592,,,26.6700732,127.9003728,沖縄県国頭郡本部町字野原480-1,098-963-7007
,Ｖｉｌｌａ　Ｃｌｏｗｎｆｉｓｈ　Ｒｅｅｆ,196607,,,26.677809,127.8888443,沖縄県国頭郡本部町字浦崎285-9,070-9088-3415
,Ｖａｃａｔｉｏｎ　Ｒｅｎｔａｌ　Ｍｏｔｏｂｕ　Ｇｒａｎｄｅ　＾,194071,,,26.6777748,127.8890238,沖縄県国頭郡本部町浦崎286-1　Ｖａｃａｔｉｏｎ　Ｒｅｎｔａｌ　Ｍｏｔｏｂｕ　Ｇｒａｎｄｅ,090-4987-6669
,ＺＡ１３１　ちゅらパレス　Ｃ棟　＾,195164,,,26.6780601,127.8883749,沖縄県国頭郡本部町浦崎282-2　ちゅらパレス,080-4086-2001
,ゲストハウス　はたご２４,193149,,,26.677869,127.8894572,沖縄県国頭郡本部町字浦崎291,070-6580-1922
,アイランドヒルズ瀬底,167819,,,26.64344698,127.8631645,沖縄県国頭郡本部町瀬底4809,0980-43-9308
,ＨＵＭＭＯＣＫＳ,198030,,,26.6414374,127.8651268,沖縄県国頭郡本部町瀬底3480-1,0980-43-1991
,今注目の車で行ける離島「瀬底島」にある　かわいいログハウス！ちむｌａｎｉです！　＾,171311,,,26.6428031,127.8632646,沖縄県国頭郡本部町瀬底4621-1　瀬底ログキャビン【ちむｌａｎｉ】,050-8881-6552
,シーク,187295,,,26.6411692,127.8648753,沖縄県国頭郡本部町字瀬底3488,098-989-7617
,ＲＥＲＥＳＯ沖縄　美ら海（旧カノープス本部）,173010,,,26.67921224,127.8883025,沖縄県国頭郡本部町豊原328-8,8061268256
,ホテル　美らビーチ,181680,,,26.6355585,127.8842118,沖縄県国頭郡本部町字崎本部4246-1,980430123
,ＳＡＲＡＨ　ＲＥＳＯＲＴ　ＶＩＬＬＡ　海,188409,,,26.646803,127.8591895,沖縄県国頭郡本部町瀬底3164-3,050-3700-7558
,Ｆｉｎｅ　Ｖｉｅｗ　ＳＥＳＯＫＯ,191593,,,26.646803,127.8591895,沖縄県国頭郡本部町字瀬底2858-1,098-963-7007
,Ｌｉｂｅｒｔｅ　ｓｅｓｏｋｏ　ｖｉｌｌａ,197091,,,26.646803,127.8591895,沖縄県国頭郡本部町瀬底498-2,090-5289-4908
,風の音,198837,,,26.646803,127.8591895,沖縄県国頭郡本部町瀬底3216-1,050-3529-5528
,Ｖｉｌｌａ　Ｓｐｅｃｉａｌｅ（ヴィラ　スペチアーレ）,184173,,,26.67928608,127.8885455,沖縄県国頭郡本部町豊原328-7,0980-48-2777
,本部コテージｎｏｂａｒｕ,151323,,,26.6717946,127.901269,沖縄県国頭郡本部町字野原73,8034096636
,ＭＡＮＴＡ　ｈｏｕｓｅ　ＩＩ,178433,,,26.6764336,127.8960714,沖縄県国頭郡本部町浦崎1290-1,080-2780-3786
,ＬＥＣＥＢ　ＳＥＳＯＫＯ　ＶＩＬＬＡ　ヒルズ,168497,,,26.64030617,127.8644179,沖縄県国頭郡本部町瀬底4747,0980-43-0343
,本部グリーンパークホテル,18761,,,26.67682406,127.8955605,沖縄県国頭郡本部町古島404,0980-48-3211
,ｐｏｏｌ　ｖｉｌｌａ　Ｓａｎｒｒｉｏｔｔ　Ｏｋｉｎａｗａ　Ｍｏｔｏｂｕ,192114,,,26.68015853,127.8876848,沖縄県国頭郡本部町山川赤原9-3,098-043-6214
,島宿くくる,158641,,,26.64123174,127.8629004,沖縄県国頭郡本部町瀬底4551-1　2F,5035779960
,プライベートヴィラ　グシクムイ　ｂｙ　コルディオプレミアム,163117,,,26.67219658,127.9017179,沖縄県国頭郡本部町山里1417-6,098-970-8520
,Ｐｒｉｖａｔｅ　Ｖａｃａｔｉｏｎ　Ｖｉｌｌａ　Ｋｏｈｏｌａ,164713,,,26.64472087,127.8587562,沖縄県国頭郡本部町瀬底4904,050-1721-8798
,オーシャンフロントＹＡＭＡＫＡＷＡ,153554,,,26.6816317,127.8844178,沖縄県国頭郡字本部町谷茶437－9－102,0980-43-0876
,アダンリゾート　Ｓｋｙ　Ｖｉｌｌａ　Ｔｏｙｏｈａｒａ,176822,,,26.68105423,127.8881598,沖縄県国頭郡本部町豊原254,0980-43-0073
,ＬＥ　ＣＡＮＡ　ＭＯＴＯＢＵ　ルカナ　モトブ,172114,,,26.67339753,127.9016768,沖縄県国頭郡本部町山里1426-30,0980-47-2002
,ＡＤＡＮ　ＲＥＳＯＲＴ　Ｓｋｙ　Ｖｉｌｌａ　Ｌｕｘｕｒｙ　Ｓｕｉｔｅ,183500,,,26.681227,127.8882597,沖縄県国頭郡本部町豊原254-2,0980-43-0073
,Ｓｋｙ　Ｖｉｌｌａ　Ｔｏｙｏｈａｒａ　＾,173959,,,26.68123,127.8882756,沖縄県国頭郡本部町豊原254,090-5827-6584
,アルファテラスモトブヒルズ,134905,,,26.65263788,127.9077126,沖縄県国頭郡本部町伊野波150-25,098-963-7007
,コンドミニアムＯｃｅａｎ本部,183285,,,26.6525023,127.9081652,沖縄県国頭郡本部町字伊野波150-91,9086680415
,イエロモトブ,191933,,,26.6525023,127.9081652,沖縄県国頭郡本部町伊野波150-90,098-989-7617
,Ｓｔａｒｄｕｓｔ　Ｍｏｔｏｂｕ　＾,171772,,,26.6535503,127.9084338,沖縄県国頭郡本部町伊野波150-15　Ｓｔａｒｄｕｓｔ　Ｍｏｔｏｂｕ,080-3983-8540
,コテージ花,183406,,,26.65268449,127.9083369,沖縄県国頭郡本部町字伊野波150-86,0980-43-5229
,ＮＡＤＩＴ,198550,,,26.6819317,127.8879808,沖縄県国頭郡本部町豊原247,070-3793-3007
,クリスタルリゾートＭｏｔｏｂｕ,184511,,,26.6529242,127.9086158,沖縄県国頭郡本部町伊野波150-85,098-963-7007
,美らや‐八重岳別邸‐,173185,,,26.65023898,127.9083919,沖縄県国頭郡本部町大嘉陽460,090-8243-7236
,ザエテルインディゴ本部／民泊,169360,,,26.6832914,127.8831884,沖縄県国頭郡本部町字山川870-1　ザエテルインディゴ本部,050-5369-8688
,ｃｏｎｄｏｍｉｎｉｕｍ　星の宿　楽家,160890,,,26.63369304,127.8907625,沖縄県国頭郡本部町崎本部356-4,0980-48-3365
,貸別荘ＢＡＮＫＳＨＩ－ＳＡ－　＾,195684,,,26.68364,127.881526,沖縄県国頭郡本部町字山川503-3　BANKSHI-SA-,080-6487-8943
,サンセットリゾート　カンプー,176600,,,26.68425821,127.8801184,沖縄県国頭郡本部町山川1011,050-3815-4783
,ペンションハイビスカス,192989,,,26.6377127,127.8614907,沖縄県国頭郡本部町瀬底4408-3,090-6184-2746
,プライベートプールヴィラもとぶ,183834,,,26.68433829,127.8842616,沖縄県国頭郡本部町山川473-3,098-989-3880
,ペンション弁慶ハウス,182702,,,26.68447305,127.8795117,沖縄県国頭郡本部町山川1015,098-851-8428
,Ｐｒｉｖａｔｅ　Ｈｏｕｓｅ　ｒｅ－ｃｏｒａ,198302,,,26.6313135,127.8887323,沖縄県国頭郡本部町字崎本部333,098-040-9024
,古民家の宿　陽瑠寝ｈｉｒｕｎｅ,178748,,,26.68317785,127.8957209,沖縄県国頭郡本部町謝花121,090-7097-2437
,むりぶしの宿,145053,,,26.68801322,127.9022186,沖縄県国頭郡本部町北里1017番地　グランピングは北里118番地,080-6495-9316
,ＣＡＳＡＢＬＡＮＣＡ　ＶＡＣＡＴＩＯＮ　ＨＯＵＳＥ（カサブランカ　バケーション　ハウス）,193439,,,26.68642375,127.9110496,未選択国頭郡本部町嘉津宇67-4,090-6237-3104
,美ら海ビレッジ　もとぶ富士カルスト,164484,,,26.67620605,127.9117374,沖縄県国頭郡本部町山里987,0980-48-3999
,ホルトノキ　ホテル＆トロピカルガーデン,180390,,,26.69377659,127.89525,沖縄県国頭郡本部町北里501-2,0980-43-7171
,もとぶいこいの宿やまちゃん,153355,,,26.6882531,127.890645,沖縄県国頭郡本部町豊原502-1,0980-48-4380
,ソレイユモトブヴィラリゾート,178280,,,26.6874039,127.8903577,沖縄県国頭郡本部町豊原623-1,080-2780-3786
