宿名,楽天ID,じゃらんID,YahooID,緯度,経度,住所,電話番号
ヒメジガハハゲストハウス,137832,,,34.83347351,134.6932341,兵庫県姫路市本町68　本町商店街内,079-227-6994
ホテル日航姫路,39176,,,34.82551324,134.6900596,兵庫県姫路市南駅前町100,079-222-2231
東横ＩＮＮ姫路駅新幹線北口,178248,,,34.82932474,134.6878515,兵庫県姫路市西駅前町52-2,079-226-1045
天然温泉　白鷺の湯　ドーミーイン姫路（ドーミーイン・御宿野乃　ホテルズグループ）,129607,,,34.82474945,134.6904957,兵庫県姫路市豊沢町160-2,079-286-5489
Ｈｏｔｅｌ　Ｆｏｓｓｅ姫路　ホテルファース姫路（旧：グランドゥース姫路）,76940,,,34.83042373,134.6874402,兵庫県姫路市十二所前町54,079-283-5963
ホールハウス　姫路,192317,,,34.83424262,134.6914968,兵庫県姫路市本町68,050-5896-2680
天然温泉ホテルリブマックスＰＲＥＭＩＵＭ姫路駅南,171871,,,34.82465785,134.6894108,兵庫県姫路市豊沢町147,079-284-2210
姫路駅前ユニバーサルホテル南口,158355,,,34.82618291,134.6876437,兵庫県姫路市南畝町1-26,079-222-4000
ＳＯＵＱ,191953,,,34.8293987,134.6864633,兵庫県姫路市忍町115,090-4703-2590
リッチモンドホテル姫路,166197,,,34.8240979,134.687669,兵庫県姫路市南畝町2-7,079-225-6255
姫路グリーンホテル坂元,11160,,,34.83372334,134.6870763,兵庫県姫路市坂元町100,0792-89-0088
ホテル　暴れ狸の鬼袋　姫路【大人専用１８禁・ハピホテ提携】,163347,,,34.8297084,134.6842664,兵庫県姫路市久保町160,079-288-2001
シロノシタゲストハウス　姫路のお宿,163109,,,34.8340721,134.7020781,兵庫県姫路市国府寺町21,079-240-6550
播磨の湯　ホテルクラウンヒルズ姫路（ＢＢＨホテルグループ）,41072,,,34.82173862,134.687971,兵庫県姫路市東延末3-56,050-1809-0023
姫路キヤッスルグランヴィリオホテル　－ルートインホテルズ－,714,,,34.82075264,134.6889515,兵庫県姫路市三左衛門堀西の町210,079-284-3311
月燈,192224,,,34.8404965,134.6878769,兵庫県姫路市山野井町108-2,079-291-2222
Ｂｅｓｓｏ姫路,184816,,,34.81657208,134.6917325,兵庫県姫路市庄田95-5,050-8888-7986
姫路城下町古民家旅館　侘寂,192395,,,34.8412552,134.7007729,兵庫県姫路市橋之町22、23,050-8889-5360
ホテルリブマックス姫路市役所前,166157,,,34.81636043,134.6840887,兵庫県姫路市安田3-5,079-226-7400
ホテル　カルネヴァール【大人専用１８禁・ハピホテ提携】,163334,,,34.84075565,134.6743633,兵庫県姫路市名古山町2-34,079-294-3700
ホテル姫路ヒルズ（ＢＢＨホテルグループ）,59618,,,34.83620877,134.6693805,兵庫県姫路市神子岡前1-2-8,079-299-8689
赤穂温泉　赤穂パークホテル,823,,,34.7391716,134.4016468,兵庫県赤穂市さつき町36-12,0791-43-8000
赤穂温泉　割烹旅館　鹿久居荘　赤穂店,18924,,,34.73885276,134.4027657,兵庫県赤穂市さつき町35-5,0791-42-1130
民宿　三田亭別館,178501,,,34.739286,134.408483,兵庫県赤穂市朝日町11-18,0791-45-2877
１日１組限定　海辺の築７０年古民家／民泊,170346,,,34.7324517,134.4076987,兵庫県赤穂市御崎345　海辺の築70年古民家,050-5444-6620
赤穂ロイヤルホテル,9592,,,34.7453823,134.3906416,兵庫県赤穂市加里屋中洲3250,0791-42-1001
赤穂温泉　潮彩きらら　祥吉,19404,,,34.72738749,134.4063908,兵庫県赤穂市御崎2-8,0791-43-7600
Ｄｏｔ　Ｇｌａｍｐｉｎｇ　赤穂,184019,,,34.7291789,134.4090115,兵庫県赤穂市御崎143-1,0791-55-9991
瀬戸内の小さなホテル　ミサキテラス,163030,,,34.73000862,134.410076,兵庫県赤穂市御崎165-10,050-2018-3222
赤穂温泉　絶景露天風呂の宿　銀波荘,19403,,,34.72676936,134.4070923,兵庫県赤穂市御崎2-8,050-2018-0878
ホテルニュー浦島,13769,,,34.74913191,134.3924357,兵庫県赤穂市加里屋中洲5-43-2,0791-43-6980
赤穂温泉　料理旅館　呑海楼,147688,,,34.7281985,134.4099527,兵庫県赤穂市御崎131,0791-42-6601
西畑旅館,128605,,,34.75038468,134.3982963,兵庫県赤穂市中広279-4,0791-42-2740
Ｈｏｔｅｌ　ＣＡＳＡ　ＶＩＣＯ,192070,,,34.72710978,134.4088255,兵庫県赤穂市御崎2-1,0791-56-5245
亀の井ホテル　赤穂,43731,,,34.73357309,134.4153564,兵庫県赤穂市御崎883-1,0791-43-7501
ホテル山長（ＨＯＴＥＬ　ＹＡＭＡＣＨＯＵ）,14594,,,34.75058448,134.3904414,兵庫県赤穂市加里屋お城通り1729-5,0791-42-2354
加里屋旅館Ｑ（Ｋａｒｉｙａ　Ｒｙｏｋａｎ　Ｑ）,176741,,,34.7525132,134.3902525,兵庫県赤穂市加里屋1996,0791-55-9517
東横ＩＮＮ播州赤穂駅前,108327,,,34.75647277,134.3937631,兵庫県赤穂市加里屋30-19,0791-46-1045
いこいの宿　赤穂ハイツ,28928,,,34.74028917,134.4230611,兵庫県赤穂市尾崎向山2470-64,0791-48-8935
あこうビジネスホテル　桜館,19488,,,34.76226603,134.3707178,兵庫県赤穂市黒崎町148,0791-42-1400
城崎温泉　月本屋旅館,140777,,,35.62661559,134.8100547,兵庫県豊岡市城崎町湯島710,0796-32-3121
城崎温泉　やなぎ荘,19705,,,35.62674904,134.810391,兵庫県豊岡市城崎町湯島701,0796-32-2911
城崎温泉　網元の宿　蟹宿むつの屋,19708,,,35.62652962,134.8104216,兵庫県豊岡市城崎町湯島652,0796-32-3111
城崎温泉　山本屋,28142,,,35.62623797,134.8096106,兵庫県豊岡市城崎町湯島643,0796-32-2114
城崎温泉　新かめや,9429,,,35.62604357,134.8105272,兵庫県豊岡市城崎町湯島279,0796-32-2421
阿古,104711,,,35.62680738,134.8109632,兵庫県豊岡市城崎町湯島694,0796-32-2963
ゲストハウス城崎若代（女性専用）,166196,,,35.6273107,134.8109232,兵庫県豊岡市城崎町湯島737,090-7341-3309
城崎温泉　料理旅館　翠山荘,147192,,,35.6274829,134.8107898,兵庫県豊岡市城崎町湯島728,0796-29-4701
城崎温泉　まつや,13552,,,35.62562138,134.8099772,兵庫県豊岡市城崎町湯島370,0796-32-2134
城崎温泉　川口屋本館,107747,,,35.62601859,134.811091,兵庫県豊岡市城崎町湯島274,0796-32-2914
城崎温泉　小林屋,8509,,,35.62556028,134.8100494,兵庫県豊岡市城崎町湯島369,0796-32-2424
城崎温泉　泉翠（せんすい）,7597,,,35.62714068,134.8112993,兵庫県豊岡市城崎町湯島753,0796-32-3355
城崎温泉　富士見屋,50571,,,35.62736288,134.8112048,兵庫県豊岡市城崎町湯島730,0796-32-2624
城崎温泉　しののめ荘,5595,,,35.6271268,134.8115798,兵庫県豊岡市城崎町湯島757番地,0796-32-2411
城崎温泉　医食同源の宿　かに庵,147534,,,35.6269468,134.8116398,兵庫県豊岡市城崎町湯島690,0796-32-2008
城崎温泉　大和屋,8754,,,35.62622961,134.808369,兵庫県豊岡市城崎町湯島427,0796-32-2018
城崎温泉　旨し隠れ家　湯宿　山よし,138019,,,35.62576023,134.8086634,兵庫県豊岡市城崎町湯島379,0796-32-3363
城崎温泉　喧噪の隠れ家　月のしずく,108999,,,35.62785449,134.8111743,兵庫県豊岡市城崎町湯島503-6,0796-32-3120
お宿とお土産　こぢんまり,19491,,,35.62623247,134.8117826,兵庫県豊岡市城崎町湯島257,0796-32-2570
錦水旅館,172553,,,35.6271829,134.8118064,兵庫県豊岡市城崎町湯島759,0796-32-2024
城崎温泉旅館　赤石屋,19704,,,35.62665743,134.8121298,兵庫県豊岡市城崎町湯島786,0796-32-3333
城崎温泉　温もりの宿　おけ庄,7963,,,35.6261186,134.8121548,兵庫県豊岡市城崎町湯島246,0796-32-2058
湯宿ささくら,193255,,,35.6273951,134.8124223,兵庫県豊岡市城崎町湯島770,0796-32-2221
城崎温泉　山しろや旅館,151275,,,35.6262191,134.8125369,兵庫県豊岡市城崎町湯島245,0796-32-2110
城崎温泉　扇屋旅館,135390,,,35.62601584,134.8125381,兵庫県豊岡市城崎町湯島243,0796-32-2036
城崎温泉・一棟貸しの実家宿　きのいえ,179051,,,35.625114,134.811915,兵庫県豊岡市城崎町湯島166,0796-32-2112
城崎温泉　きのさきの宿　緑風閣,176571,,,35.6253974,134.8122353,兵庫県豊岡市城崎町湯島174,0796-32-2834
城崎温泉　旅館　つばき乃,8642,,,35.62691019,134.8127908,兵庫県豊岡市城崎町湯島781,0796-32-2131
１日６組限定　ー独占、という名の贅沢ー　炭平別邸　季ト時,178547,,,35.6267591,134.8129097,兵庫県豊岡市城崎町湯島797,0120-118778
城崎温泉　四季香る宿　いちだや,38674,,,35.62681576,134.8129908,兵庫県豊岡市城崎町湯島810,0796-32-2107
城崎温泉　泉都,72798,,,35.62549078,134.8071747,兵庫県豊岡市城崎町湯島540,0796-32-2521
城崎温泉　和みの宿　おおかわ,108755,,,35.62642137,134.813263,兵庫県豊岡市城崎町湯島199,0796-32-2216
城崎温泉　心の宿　三國屋,70350,,,35.62540203,134.8129492,兵庫県豊岡市城崎町湯島221,0796-32-2414
城崎温泉　みつわ旅館,41857,,,35.62532426,134.812902,兵庫県豊岡市城崎町湯島220,0796-32-2451
城崎温泉　但馬牛極みの宿　小宿　縁,144559,,,35.625299,134.812954,兵庫県豊岡市城崎町湯島219,0796-32-4870
城崎温泉　料理旅館　よしはる,79381,,,35.6251965,134.8129186,兵庫県豊岡市城崎町湯島180,0796-32-2314
城崎温泉　但馬屋（たじまや）,56951,,,35.62569352,134.8067386,兵庫県豊岡市城崎町湯島453,0796-32-2626
城崎温泉　花小路　彩月,165044,,,35.6249582,134.8129369,兵庫県豊岡市城崎町湯島108,0796-32-0567
城崎温泉　喜楽,7739,,,35.6252747,134.8066375,兵庫県豊岡市城崎町湯島495,0796-32-2503
城崎　一日一組の隠れ宿　てらかわ,187995,,,35.6248084,134.8130323,兵庫県豊岡市城崎町湯島111,0796-32-3415
ＨＯＳＴＥＬ　わらく,191796,,,35.62689322,134.8140444,兵庫県豊岡市城崎町湯島831-3,0796-32-4788
『城崎温泉　小宿　紬〜ｔｓｕｍｕｇｉ〜』　＾,171430,,,35.6242638,134.8127341,兵庫県豊岡市城崎町湯島86-、85-2　お芋とカヌレ城崎足湯カフェ　2階,079-621-9148
城崎温泉　登録有形文化財の宿　三木屋,106245,,,35.62511024,134.8063109,兵庫県豊岡市城崎町湯島487,0796-32-2031
城崎温泉　ＫＫＲ城崎玄武（国家公務員共済組合連合会城崎保養所）,14265,,,35.6237388,134.812287,兵庫県豊岡市城崎町湯島75,0796-32-2631
城崎温泉　東山荘（ひがしやまそう）,5719,,,35.626963,134.814424,兵庫県豊岡市城崎町湯島835,0796-32-3315
ＫＩＮＯＳＡＫＩ　ＫＮＯＴ,179578,,,35.62620073,134.8145599,兵庫県豊岡市城崎町湯島927,0796-20-2636
城崎温泉　美術と歴史の宿　つたや旅館,7835,,,35.62496025,134.8057998,兵庫県豊岡市城崎町湯島485,0796-32-2511
城崎温泉　西村屋本館,75399,,,35.62531854,134.8054915,兵庫県豊岡市城崎町湯島469,0796-32-2211
城崎温泉　お宿　白山　花まんだら　【湯亭　花のれん】,14074,,,35.62466589,134.8055871,兵庫県豊岡市城崎町湯島564,0796-32-2321
城崎温泉　泉都オータニホテル,43971,,,35.62659084,134.8151406,兵庫県豊岡市城崎町湯島888,0796-32-4511
城崎温泉　千年の湯古まん,67969,,,35.62487414,134.8053527,兵庫県豊岡市城崎町湯島481,0796-32-2331
城崎温泉　川口屋城崎リバーサイドホテル,5307,,,35.62714355,134.8151406,兵庫県豊岡市城崎町湯島880-1,0796-32-2611
みぐみや旅館,178409,,,35.62514175,134.8050153,兵庫県豊岡市城崎町湯島598,0796-32-2039
城崎温泉　春日屋旅館,140962,,,35.62541285,134.804833,兵庫県豊岡市城崎町湯島601 ,0796-32-2256
城崎温泉　つるや旅館,56184,,,35.62561015,134.8047416,兵庫県豊岡市城崎町湯島606番地,0796-32-2924
城崎温泉　あさぎり荘,79415,,,35.62747964,134.8157016,兵庫県豊岡市城崎町湯島876,0796-32-2921
旅宿　ＹａＤＯＫＡＲＩ,189012,,,35.6248644,134.8046011,兵庫県豊岡市城崎町湯島588,090-4367-6478
城崎温泉　つちや旅館,8766,,,35.62475469,134.8045611,兵庫県豊岡市城崎町湯島573,0796-32-2045
城崎温泉　風月魚匠（ふうげつぎょしょう）,147569,,,35.626319,134.8029684,兵庫県豊岡市城崎町湯島636-1,0796-32-4266
城崎温泉　湯楽　Ｙｕｒａｋｕ　Ｋｉｎｏｓａｋｉ　Ｓｐａ＆Ｇａｒｄｅｎｓ,11351,,,35.62393254,134.8036334,兵庫県豊岡市城崎町湯島844,0796-32-2738
城崎温泉　かがり火の宿　大西屋水翔苑,18412,,,35.63033487,134.8160404,兵庫県豊岡市城崎町桃島1256番地,0796-32-4571
大江戸温泉物語Ｐｒｅｍｉｕｍ　きのさき,130498,,,35.62970163,134.8169987,兵庫県豊岡市城崎町桃島1232,050-3615-3456
城崎温泉　一棟貸しの宿　ゆっ蔵,188046,,,35.62020084,134.8118895,兵庫県豊岡市城崎町今津410,090-8247-5175
城崎温泉　旅館　お宿　白山,18819,,,35.61982347,134.811705,兵庫県豊岡市城崎町今津548-1,0796-32-3404
城崎温泉　幸楽園,9150,,,35.6192005,134.8112104,兵庫県豊岡市城崎町今津570-4,0796-32-4126
城崎温泉　ときわ別館,28079,,,35.62780703,134.8006835,兵庫県豊岡市城崎町湯島1013番地,0796-32-2814
城崎温泉　深山,10829,,,35.62760149,134.8004669,兵庫県豊岡市城崎町湯島1011,0796-32-2855
城崎温泉　かにの宿　華和ゐ　別館,68273,,,35.61895268,134.8087998,兵庫県豊岡市城崎町今津477-2,0796-32-3244
城崎温泉　西村屋ホテル招月庭,14007,,,35.62802921,134.7999614,兵庫県豊岡市城崎町湯島1016-2,0796-32-3535
城崎温泉　お宿　芹,29554,,,35.63240966,134.8174819,兵庫県豊岡市城崎町桃島1297-1,0796-32-3368
城崎温泉　旅館　水郷,147182,,,35.618095,134.8106374,兵庫県豊岡市城崎町今津648,0796-32-2471
城崎温泉　きのさき　夢こやど　天望苑,8619,,,35.633634,134.816873,兵庫県豊岡市城崎町桃島85-3,0796-32-3661
つたや晴嵐亭,188143,,,35.6294546,134.798281,兵庫県豊岡市城崎町湯島1075,0796-32-3086
ブックストアイチ　＾,171526,,,35.6291643,134.7931026,兵庫県豊岡市城崎町湯島605　Ｂｏｏｋ　Ｓｔｏｒｅ　Ｉｃｈｉ,090-1893-5621
城崎　温もりの宿　ひだまり,72072,,,35.63546511,134.8278503,兵庫県豊岡市小島1188-8,0796-29-6009
城崎　円山川温泉　銀花（共立リゾート）,70709,,,35.63664829,134.8273281,兵庫県豊岡市小島1177,0796-28-3515
ザ　グラン　リゾート城崎,177593,,,35.6358178,134.8296783,兵庫県豊岡市小島1188-3,0796-28-3205
レイセニット城崎スイートＶＩＬＬＡ,15315,,,35.63959523,134.8294389,兵庫県豊岡市小島1220,0570-081-076
リバーサイドＭＡＲＵＹＡＭＡ（まるやま荘）,153522,,,35.6420703,134.829571,兵庫県豊岡市気比3685,0796-28-2374
ファームハウス　のの花,50907,,,35.63357668,134.8382439,兵庫県豊岡市気比2373,0796-28-3237
あつみ旅苑,147633,,,35.6418481,134.8341734,兵庫県豊岡市気比4443,0796-28-2194
たびたび　花院,109048,,,35.64278384,134.8337023,兵庫県豊岡市気比4509,0796-28-3412
日和山海岸・気比の浜　海辺の宿　みはら荘,16082,,,35.64311991,134.8333912,兵庫県豊岡市気比3880-10,796282281
民宿よしおか,135948,,,35.64106464,134.8354966,兵庫県豊岡市気比3308-2,0796-28-2614
Ｂａｓｅ　Ｈｏｕｓｅ　Ｋｉｎｏｓａｋｉ　＾,195363,,,35.6403796,134.8402232,兵庫県豊岡市気比44-35　Base House Kinosaki,090-2738-9585
湯村温泉　魚と屋,144517,,,35.556059,134.487856,兵庫県美方郡新温泉町湯1599-1,0796-92-0155
湯村温泉　とみや,182670,,,35.5542309,134.4863442,兵庫県美方郡新温泉町湯206-1,0796-93-9999
山陰湯村温泉　橋本屋旅館,8569,,,35.55584421,134.4880473,兵庫県美方郡新温泉町湯1543,0796-92-1171
山陰湯村温泉　湧泉の宿　ゆあむ,10636,,,35.55746346,134.4876723,兵庫県美方郡新温泉町湯1610,0796-92-1101
湯村温泉　佳泉郷　井づつや,19964,,,35.55603375,134.4893568,兵庫県美方郡新温泉町湯1535,0796-92-1111
湯村温泉郷　御宿コトブキ,183930,,,35.5564032,134.4893966,兵庫県美方郡新温泉町湯1561-1,0796-85-8970
山陰湯村温泉　朝野家,10714,,,35.555242,134.489284,兵庫県美方郡新温泉町湯1269,0796-92-1000
山陰湯村温泉　内湯旅館さんきん,15485,,,35.55445275,134.4896916,兵庫県美方郡新温泉町湯1217,0796-92-0014
湯村温泉緑屋,187276,,,35.5550404,134.4903186,兵庫県美方郡新温泉町湯1326,050-3091-0532
大江戸温泉物語　三好屋,137491,,,35.55346953,134.4898778,兵庫県美方郡新温泉町湯1671-3,050-3615-3456
湯村温泉　伯雲亭,30010,,,35.56142681,134.4839308,兵庫県美方郡新温泉町細田525番地,0796-92-0116
山陰湯村温泉　ログハウスカナダ,141036,,,35.53563372,134.4960822,兵庫県美方郡新温泉町湯753,0796-92-2777
アルカンシェール東鉢伏,41641,,,35.38645723,134.5674766,兵庫県養父市別宮343-1,079-667-7223
ちさと山荘,141038,,,35.38581481,134.5662898,兵庫県養父市別宮1180,079-667-8029
ロイヤル　ハジメ,41710,,,35.38579339,134.5662739,兵庫県養父市別宮1185,079-667-8705
ロッヂ鉢,141218,,,35.38546076,134.5666495,兵庫県養父市別宮1179-1,079-667-8028
ロッヂ翠山荘,8477,,,35.38554623,134.5675932,兵庫県養父市別宮290,0796-67-8420
東鉢伏高原　清和荘,74782,,,35.385499,134.567346,兵庫県養父市別宮476,079-667-8419
ニュー桂屋,141039,,,35.38525659,134.5663833,兵庫県養父市別宮1182,079-667-8706
旅館楓凜,191927,,,35.4050702,134.5642509,兵庫県美方郡香美町村岡区大笹101-1,0796-80-6885
旅館　えびすや,128352,,,35.4048272,134.5616098,兵庫県美方郡香美町村岡区大笹1138,0796-96-0749
Ｈａｃｈｉｋｉｔａ　Ｕ　Ｂａｓｅ,191780,,,35.4043798,134.5600135,兵庫県美方郡香美町村岡区大笹991,0796-80-9016
かどや新館,128562,,,35.40482996,134.5608682,兵庫県美方郡香美町村岡区大笹1006,0796-96-0756
ハチ北高原　民宿　坂本屋,151117,,,35.4048695,134.5606763,兵庫県美方郡香美町村岡区大笹1019,0796-96-0711
よなごや（米子屋）,180266,,,35.40523172,134.5616415,兵庫県美方郡香美町村岡区大笹1029,0796-96-0754
ハチ北ホテル　本館ホテルとみや、別館ホテル日の出荘,187132,,,35.40517913,134.5612344,兵庫県美方郡香美町村岡区大笹1023,0796-96-0375
ハチ北高原　旅館わさびや,84771,,,35.40380223,134.5574963,兵庫県美方郡香美町村岡区大笹758-3,0796-96-0753
旅館　民宿　松屋,128442,,,35.40551325,134.5624097,兵庫県美方郡香美町村岡区大笹1015,0796-96-0703
ハチ北温泉　旅館　向畑,179176,,,35.404689,134.559201,兵庫県美方郡香美町村岡区大笹752-1,0796-96-0234
ハチ北温泉　お宿　ひさ家,19924,,,35.40400776,134.5577102,兵庫県美方郡香美町村岡区大笹756-2,072-748-3353
ハチ北高原スキー場　ロッヂあさひ,141034,,,35.40574879,134.5634242,兵庫県美方郡香美町村岡区大笹576-1,0796-96-0245
ハチ北温泉　内湯旅館　ＳＡＳＡＹＡ,140996,,,35.40498492,134.5595718,兵庫県美方郡香美町村岡区大笹687-1,0796-96-0246
ハチ北温泉　旅館　さかえ,44245,,,35.40495769,134.5593572,兵庫県美方郡香美町村岡区大笹688,0796-96-1111
旅館　なかや,41449,,,35.40466604,134.5584851,兵庫県美方郡香美町村岡区大笹755-1,0796-96-0231
みはらしや,39953,,,35.40404383,134.5561825,兵庫県美方郡香美町村岡区大笹729　,0796-96-0604
ハチ北高原　プチホテル　Ａｏｉｔｏｒｉ,128548,,,35.40984865,134.5531548,兵庫県美方郡香美町村岡区大笹535-1,0796-96-0605
ロッヂ野間,84836,,,35.40798765,134.5486469,兵庫県美方郡香美町村岡区大笹551-2　ハチ北高原,0796-96-0718
ＡＮＮＥＸフォレストロッヂ,187327,,,35.3840082,134.5402243,兵庫県養父市丹戸893-3,079-663-6010
プラトーこのはな,149337,,,35.3852469,134.5375621,兵庫県養父市丹戸909-1,079-667-7113
サンダイフク,8835,,,35.38645375,134.5369209,兵庫県養父市丹戸909ハチ高原スキー場内,0796-67-8737
リゾートロッヂ山水館,13705,,,35.38762304,134.5360488,兵庫県養父市ハチ高原,079-667-7007
パークホテル白樺館,8307,,,35.38300592,134.5374162,兵庫県養父市ハチ高原,079-667-8001
ハチ高原　ホテル　谷常,69304,,,35.38358184,134.5361572,兵庫県養父市丹戸西横角909　ハチ高原,079-667-8316
民宿　谷中屋,44875,,,35.37219171,134.5457373,兵庫県養父市丹戸67,079-667-8524
ハチ高原　リゾートイン　ロッヂみゆき,8011,,,35.38376718,134.533448,兵庫県養父市ハチ高原１５９３,079-667-8026
ハチ高原荘,106081,,,35.385778,134.53228,兵庫県養父市ハチ高原1580,079-667-8024
ロッヂ　みやま荘,7823,,,35.38385673,134.5328158,兵庫県養父市鉢伏高原,079-667-7131
民宿　京口屋,20518,,,35.37122791,134.5450652,兵庫県養父市丹戸98-2,079-667-7203
グリーンホテルやまなみ（旧：ヒュッテやまなみ）,136043,,,35.38402892,134.532227,兵庫県養父市丹戸109,079-667-7121
ハチ高原　プチホテル　ホワイトウイング,40994,,,35.37579385,134.5362686,兵庫県養父市奈良尾26,079-667-8731
ロッジ　えびすや,141585,,,35.376554,134.5355,兵庫県養父市福定字ウワノ山964,079-667-8426
清水屋,141033,,,35.3703494,134.5407778,兵庫県養父市奈良尾142,079-667-8323
満月,40730,,,35.36997238,134.5397713,兵庫県養父市奈良尾147,079-667-7201
ロッジ　ニューなわて,130440,,,35.37401901,134.5341744,兵庫県養父市大久保73,079-667-8730
西村屋,40156,,,35.37020288,134.5383186,兵庫県養父市福定52,079-667-8228
洲本温泉　夢海游　淡路島,1657,,,34.33995667,134.9036291,兵庫県洲本市山手1-1-50,0570-079922
Ｏｈａｍａ　Ｈｏｕｓｅ＜淡路島＞,188945,,,34.3399568,134.9016858,兵庫県洲本市山手1-44-6,050-5527-1124
淡路＿山手　＾,185879,,,34.33913292,134.9005754,兵庫県洲本市山手1-808-41,06-6563-9820
Ａｗａｊｉ　Ｓｅａｓｉｄｅ　Ｒｅｓｏｒｔ　ｉｎ　Ｓｕｍｏｔｏ＜淡路島＞,183880,,,34.3391372,134.9005724,兵庫県洲本市山手1-2-12,06-6563-9820
あわかん（旧：淡路島観光ホテル）,9567,,,34.33619901,134.9146505,兵庫県洲本市小路谷1053-17　,0799-26-0111
洲本温泉　渚の荘　花季　＜淡路島＞,130745,,,34.33506302,134.9140283,兵庫県洲本市小路谷1053-16,0570-079922
洲本温泉　ホテルニューアワジ　＜淡路島＞,7956,,,34.33441585,134.9133562,兵庫県洲本市小路谷20番地,0570-079922
淡路島エイト民宿,18470,,,34.33340483,134.9119591,兵庫県洲本市小路谷26-1,0799-22-1599
シティー海月＜淡路島＞,166203,,,34.34154464,134.900173,兵庫県洲本市海岸通2-3-11,050-3033-5156
淡路島洲本温泉　海月舘,1675,,,34.34293959,134.9004515,兵庫県洲本市海岸通1-3-11,050-3160-0100
洲本温泉　夢泉景別荘　天原　＜淡路島＞,75314,,,34.33303267,134.9131118,兵庫県洲本市小路谷1052-2,0570-079922
ハーバーホテル海月　＜淡路島＞,76903,,,34.34302847,134.9003154,兵庫県洲本市海岸通1-3-11,050-3160-1300
洲本温泉　ホテルニューアワジ別亭　淡路夢泉景　＜淡路島＞,17856,,,34.3324994,134.9130396,兵庫県洲本市小路谷1052-2,0570-079922
温泉大浴場付コンドミニアム　島海月　＜淡路島＞,139849,,,34.34301834,134.8997397,兵庫県洲本市海岸通2-4-35,050-3160-8477
Ｔｉｚ　海岸通り＜淡路島＞,183478,,,34.34372372,134.899287,兵庫県洲本市海岸通り2-6-6,050-5527-1124
淡路第２プリンスホテル　＜淡路島＞,109059,,,34.34463659,134.8989516,兵庫県洲本市海岸通1-7-11,0799-23-0271
Ｔｉｚ　ｗａｎ　ｈｏｔｅｌ＜淡路島＞,187891,,,34.34476677,134.8989855,兵庫県洲本市海岸通1丁目7-12,050-5527-1124
淡路プリンスホテル　＜淡路島＞,29494,,,34.3448732,134.898786,兵庫県洲本市海岸通1-8-24,0799-24-5885
洲本温泉　海のホテル　島花　＜淡路島＞,108118,,,34.33088295,134.9148312,兵庫県洲本市小路谷1277-5,0570-079922
Ｓｗｉｓｓ　１９６０　＾,190428,,,34.3410017,134.8958445,兵庫県洲本市本町4-575-23　ＲＥＴＲＯ　ＩＮＮ　ＣＯＣＯＭＯ,03-6231-0330
ＭＡＧＡＴＡＭＡ．ＩＮＮ　＾,186042,,,34.3399583,134.8944701,兵庫県洲本市山手3-3-9　ＭＡＧＡＴＡＭＡ．ＩＮＮ,090-7968-2152
ホテルグランパ淡路島＜淡路島＞,183301,,,34.3434142,134.8954193,兵庫県洲本市栄町1-3-1,0799-25-3911
洲本家＜淡路島＞,183808,,,34.3402585,134.8938182,兵庫県洲本市本町6-1-38,0799-24-5788
ｔｈｅ　ｔｅｒｒａｃｅ　ｓｕｍｏｔｏ　＾,186683,,,34.3402664,134.8936853,兵庫県洲本市本町6-104-　ｔｈｅ　ｔｅｒｒａｃｅ　ｓｕｍｏｔｏ,090-7358-6125
【一棟貸切】レトロな雰囲気の「ほたるの宿」　＾,171308,,,34.3429123,134.8938515,兵庫県洲本市栄町2-４2１-22　ほたるの宿,080-5738-4340
洲本温泉　淡路インターナショナルホテル　ザ・サンプラザ　＜淡路島＞,9104,,,34.32838326,134.9159978,兵庫県洲本市小路谷1279-13,0799-23-1212
ｅｔｏｉｌｅ　ｉｎｎ　ｓｕｍｏｔｏ　＾,189638,,,34.3412464,134.8929236,兵庫県洲本市本町6-104　ｅｔｏｉｌｅ　ｉｎｎ　ｓｕｍｏｔｏ,090-7358-6125
塩屋筋ガーデン４４７　＾,194723,,,34.3420816,134.8921792,兵庫県洲本市本町7-4-47　塩屋筋ガーデン447,079-922-1106
海のホテル島花　レジデンスヴィラ＜淡路島＞,177921,,,34.32631759,134.9153536,兵庫県洲本市小路谷1280-6,0570-079922
Ａｗａｊｉ　ｅｇａｏｓａｋｕｉｅ　ｉｎ　Ｓｕｍｏｔｏ＜淡路島＞,184757,,,34.3355955,134.8898017,兵庫県洲本市上物部1-4-7,06-6563-9820
ＭｕｓｉｃＩｎｎ　Ｍａｔｏｙａ　＾,190198,,,34.34122073,134.8879884,兵庫県洲本市本町8-665　ＭｕｓｉｃＩｎｎ　Ｍａｔｏｙａ,090-9625-7886
ＡＺホテル洲本　＾,171664,,,34.3463213,134.8873733,兵庫県洲本市宇山1-6-2、7-2　ＡＺ　ＨＯＴＥＬ,070-8932-4125
登録有形文化財　春陽荘貴賓館＜淡路島＞,166530,,,34.3480253,134.8875424,兵庫県洲本市宇山2-5-4,0799-20-1729
ＴＨＥ　ＢＬＥＳＳ　Ａｗａｊｉ＜淡路島＞,197413,,,34.3546691,134.8934562,兵庫県洲本市炬口247,0799-22-7775
アパートメントホテルＭｉｍｏｚａ　＾,190196,,,34.3424983,134.8837922,兵庫県洲本市物部2-11-31　アパートメントホテルＭｉｍｏｚａ,090-1021-3817
