宿名,楽天ID,じゃらんID,YahooID,緯度,経度,住所,電話番号
四万温泉　はつしろ旅館,44960,,,36.68337129,138.7768405,群馬県吾妻郡中之条町四万4237-53,0279-64-2510
四万温泉　唐沢屋旅館,39524,,,36.68402119,138.7757461,群馬県吾妻郡中之条町四万4237-22,0279-64-2514
四万温泉　料理旅館くれない,129668,,,36.68658201,138.7757071,群馬県吾妻郡中之条町四万4143-2,0279-64-2006
四万温泉　あやめや旅館,13902,,,36.68356292,138.7761127,群馬県吾妻郡中之条町四万4238-45,0279-64-2438
四万温泉　春木亭　なかざわ旅館,13630,,,36.68406284,138.775285,群馬県吾妻郡中之条町大字四万4238-41,0279-64-2716
四万温泉　四万グランドホテル,32125,,,36.68628479,138.7745378,群馬県吾妻郡中之条町四万4228,0279-64-2211
四万温泉　積善館本館,76360,,,36.68632365,138.7737628,群馬県吾妻郡中之条町四万甲4236,0279-64-2101
四万温泉　温泉三昧の宿　四万たむら,32127,,,36.68711801,138.7740933,群馬県吾妻郡中之条町四万4180,0279-64-2111
四万温泉　積善館　佳松亭・山荘,76361,,,36.68643474,138.7734573,群馬県吾妻郡中之条町四万甲4236,0279-64-2101
四万温泉　民宿　やまの旅館,31499,,,36.68613477,138.7730907,群馬県吾妻郡中之条町四万4237-47,0279-64-2604
四万温泉　三木屋旅館,38671,,,36.68121609,138.7807958,群馬県吾妻郡中之条町四万甲3894,0279-64-2324
四万温泉　渓声の宿　いずみや,32150,,,36.68089668,138.780693,群馬県吾妻郡中之条町四万3981-1,0279-64-2404
叶　ＫＡＮＯＵＹＡ　四万温泉,193286,,,36.6899886,138.7744779,群馬県吾妻郡中之条町四万4139-12,0279-26-7510
四万温泉　貸切風呂の宿　鍾寿館,76853,,,36.6807495,138.7815707,群馬県吾妻郡中之条町四万3895,0279-64-2301
四万温泉　豊島屋,67434,,,36.68053007,138.781318,群馬県吾妻郡中之条町四万3887,0279-64-2134
四万温泉　つばたや旅館,111265,,,36.68043843,138.7815791,群馬県吾妻郡中之条町四万3985,0279-64-2920
ＳＨＩＮ　湯治　ＨＯＴＥＬ　ＬＵＬＵＤ,182402,,,36.690569,138.7749816,群馬県吾妻郡中之条町四万4138-1,0279-25-8322
四万温泉　時わすれの宿　佳元（よしもと）,76375,,,36.69033987,138.7742154,群馬県吾妻郡中之条町四万4344-2,0279-64-2314
渓谷に佇む源泉湯宿　四万やまぐち館,5948,,,36.68038566,138.7819735,群馬県吾妻郡中之条町四万3876-1,0279-64-2011
四万温泉ゆずりは,196709,,,36.690624,138.7740335,群馬県吾妻郡中之条町四万4345,0279-26-3783
温泉グランピング・シマブルー,162764,,,36.69246225,138.7739855,群馬県吾妻郡中之条町四万4355-9,0279-64-2155
四万温泉　伊東園ホテル四万,108116,,,36.69464495,138.774904,群馬県吾妻郡中之条町四万4358-1,0570-057-780
四万温泉　旅館　三国園,74739,,,36.69522269,138.7758317,群馬県吾妻郡中之条町四万日向見4362,0279-64-2231
四万温泉　源泉掛け流しの貸切風呂と囲炉裏料理宿　湯の宿　山ばと,2628,,,36.69557819,138.7753595,群馬県吾妻郡中之条町四万4358-11,0279-64-2217
四万温泉　湯元四萬舘,13700,,,36.67556125,138.7831652,群馬県吾妻郡中之条町四万3838,0279-64-2001
四万温泉　寿屋旅館＜群馬県＞,11200,,,36.69692799,138.7738068,群馬県吾妻郡中之条町四万4367-6,0279-64-2515
四万温泉　鹿覗きの湯つるや,67233,,,36.69713354,138.7742901,群馬県吾妻郡中之条町四万4372-1,0279-64-2927
四万温泉　柏屋旅館,2948,,,36.67453642,138.785204,群馬県吾妻郡中之条町四万3829,0279-64-2255
四万温泉　ひなたみ館,50841,,,36.69714185,138.7734096,群馬県吾妻郡中之条町四万温泉4367-8,0279-64-2021
四万温泉　中生館,129400,,,36.69751403,138.7732791,群馬県吾妻郡中之条町四万乙4374,0279-64-2336
万座温泉　湯の花旅館,172064,,,36.64061874,138.5110558,群馬県吾妻郡嬬恋村干俣2401,0279-97-3152
万座温泉　日進舘,3033,,,36.64020519,138.5086933,群馬県吾妻郡嬬恋村大字干俣万座温泉２４０１,0279-97-3131
万座温泉　万座亭,8658,,,36.64017739,138.5074212,群馬県吾妻郡嬬恋村万座温泉内,0279-97-3133
万座温泉　万座高原ホテル,67057,,,36.63690559,138.5095184,群馬県吾妻郡嬬恋村万座温泉,0279-97-1111
万座温泉　万座プリンスホテル,30739,,,36.6370472,138.5078852,群馬県吾妻郡嬬恋村万座温泉,0279-97-1111
万座温泉　万座ホテルジュラク,9154,,,36.63532806,138.511996,群馬県吾妻郡嬬恋村万座温泉,0279-97-3535
宝川温泉汪泉閣,67818,,,36.84800416,139.0466435,群馬県利根郡みなかみ町藤原1899,0278-75-2611
藤左ヱ門の宿／民泊,189971,,,36.8321316,139.0553739,群馬県利根郡みなかみ町藤原2749,03-6231-0330
ペンション　パル＜群馬県＞,40232,,,36.83842237,139.0631842,群馬県利根郡みなかみ町藤原字関ヶ原3533-1,8011760279
温泉ペンション　花さき山,44381,,,36.85097095,139.0639169,群馬県利根郡みなかみ町藤原4979,0278-75-2808
ロッヂとんち,52636,,,36.83861126,139.0639813,群馬県利根郡みなかみ町藤原3534-1,0278-75-2337
湯の小屋温泉　ペンション　トップス,30768,,,36.84927951,139.0652863,群馬県利根郡みなかみ町藤原4995,0278-75-2024
ペンション　アミューズ,40399,,,36.83927787,139.0648145,群馬県利根郡みなかみ町藤原3552,0278-75-2310
ａｎｉｍａｌ　ｌｏｄｇｅ　＾,195753,,,36.8394714,139.0660157,群馬県利根郡みなかみ町藤原3589-1　animal lodge,080-1102-9292
湯の小屋温泉　ロッヂ　雪割草,29495,,,36.85686187,139.0612419,群馬県利根郡みなかみ町藤原5536-1,0278-75-2217
ペンション　らいらっく,137074,,,36.84961562,139.0665223,群馬県利根郡みなかみ町藤原4894-24,0278-75-2843
湯の小屋温泉　ペンション・オールド・ストリング,2623,,,36.85218197,139.0655084,群馬県利根郡みなかみ町藤原4985-25,0278-75-2386
１１種類の貸切露天風呂　水上高原／奥利根温泉　ホテルサンバード,9340,,,36.85119043,139.0661584,群馬県利根郡みなかみ町藤原4957-1,0278-75-2321
Ｅａｒｔｈｂｏａｔ　Ｍｉｎａｋａｍｉ　Ｆｕｊｉｗａｒａ,193176,,,36.85113367,139.0662846,群馬県利根郡みなかみ町藤原4957,050-1808-0043
貸切風呂と地産地消　樹林－ｋｉｒｉｎ－,44841,,,36.83987233,139.0678143,群馬県利根郡みなかみ町藤原3628,0278-75-2040
並木山荘,136940,,,36.83933073,139.0681448,群馬県利根郡みなかみ町藤原3626,0278-75-2287
民宿　吉野屋,75228,,,36.83858363,139.0695586,群馬県利根郡みなかみ町藤原3737,0278-75-2710
大沢荘＜群馬県＞,17933,,,36.85555666,139.0685163,群馬県利根郡みなかみ町藤原5430,0278-75-2107
温泉ロッヂ　たかね,14022,,,36.85867568,139.0660053,群馬県利根郡みなかみ町藤原5438,0278-75-2228
湯の小屋温泉　民宿　やぐら,39958,,,36.86423322,139.060075,群馬県利根郡みなかみ町藤原5959,0278-75-2077
水上温泉郷　水上高原ホテル２００,30696,,,36.8554291,139.0759435,群馬県利根郡みなかみ町藤原6152-1,0278-75-2222
Ｅａｒｔｈｂｏａｔ　Ｍｉｎａｋａｍｉ　Ｈｏｄａｉｇｉ,193443,,,36.8372869,139.0782966,群馬県利根郡みなかみ町藤原字宝台樹915-15,050-1808-0043
群馬みなかみほうだいぎキャンプ場　＾,189541,,,36.825862,139.0765961,群馬県利根郡みなかみ町藤原915-1,0278-75-2206
ＴＨＥ　ＦＩＶＥ　ＲＩＶＥＲＳ　ＦＩＮＥ　ＧＬＡＭＰＩＮＧ　群馬　白沢,198906,,,36.6623005,139.1494402,群馬県沼田市白沢町高平2540,080-8543-4211
老神温泉　穴原湯　東秀館,147930,,,36.66710771,139.2088506,群馬県沼田市利根町穴原1151,0278-56-3024
老神温泉　源泉湯の宿　紫翠亭,16555,,,36.67152313,139.2069593,群馬県沼田市利根町老神550,0278-56-4180
老神温泉　源泉かけ流しの宿　金龍園,29972,,,36.66908735,139.2091008,群馬県沼田市利根町老神592,0278-56-3021
上田屋旅館,137071,,,36.67003727,139.2099813,群馬県沼田市利根町老神596,0278-56-3211
老神温泉　吟松亭　あわしま,20354,,,36.6715704,139.2090591,群馬県沼田市利根町老神温泉603,0278-56-2311
老神温泉　湯元　楽善荘,29976,,,36.67031224,139.2101035,群馬県沼田市利根町老神598,0278-56-2521
老神温泉　もうひとつのふる里　ホテル山口屋,4850,,,36.66994563,139.2106479,群馬県沼田市利根町老神585,0278-56-3333
老神温泉　伍楼閣,30761,,,36.67112082,139.2102335,群馬県沼田市利根町老神602,0278-56-2555
老神温泉　天然湯　見晴荘,18983,,,36.67360904,139.2085201,群馬県沼田市利根町老神温泉564,0278-56-3169
老神温泉　伊東園ホテル尾瀬老神　山楽荘,72748,,,36.67044003,139.2111923,群馬県沼田市利根町老神583,0570-060-780
老神温泉　亀鶴旅館,40292,,,36.672637,139.2110283,群馬県沼田市利根町老神575-2,0278-56-3051
群馬県・老神温泉　仙郷,8427,,,36.67754203,139.2122141,群馬県沼田市利根町大楊2-1,0278-56-2601
アパホテル〈高崎駅前〉２０２６年２月客室設備リニューアル,28283,,,36.32143583,139.011917,群馬県高崎市八島町232-8,0570-052-911
高崎アーバンホテル,9203,,,36.32173829,139.0111489,群馬県高崎市八島町58-1,027-322-0111
ホテルメトロポリタン高崎,1700,,,36.32331591,139.0119821,群馬県高崎市八島町222,027-325-3311
高崎ワシントンホテルプラザ,415,,,36.32218822,139.0104129,群馬県高崎市八島町70,027-324-5111
ホテルココ・グラン高崎,136287,,,36.32398533,139.0136597,群馬県高崎市東町3-5,027-320-1155
ホテル１ー２ー３高崎,67155,,,36.32334098,139.0147208,群馬県高崎市栄町2-23,027-321-0123
東横ＩＮＮ高崎駅西口２,67043,,,36.32035788,139.0108518,群馬県高崎市鶴見町2-2,027-323-1045
セントラルホテル高崎,15259,,,36.32243262,139.0096712,群馬県高崎市八島町263,027-321-7000
ニュー赤城＜高崎駅前＞,29240,,,36.32373802,139.0094684,群馬県高崎市通町46,027-322-2842
東横ＩＮＮ高崎駅西口１,67375,,,36.31979126,139.0102158,群馬県高崎市鶴見町2-2,027-324-1045
ビジネスホテル寿々屋,10823,,,36.32384356,139.0092934,群馬県高崎市通町49-3,027-327-0011
アパホテル〈高崎駅東口〉,197229,,,36.3254067,139.014206,群馬県高崎市東町48-6,0570-078-211
高崎駅前プラザホテル　慈光通り（ＢＢＨホテルグループ）,67446,,,36.32464623,139.0088546,群馬県高崎市通町4,050-1808-8137
エールハウス,182405,,,36.324044,139.0166578,群馬県高崎市東町165-2,070-3977-1747
ロジモ　エール,177732,,,36.32402419,139.0167939,群馬県高崎市東町165-2,070-3977-1747
榛名の湯　ドーミーイン高崎,76405,,,36.32352966,139.0074797,群馬県高崎市あら町55-1,027-330-5489
ハリスホテルＷＥＳＴ,188093,,,36.3211683,139.0073486,群馬県高崎市あら町6-4,027-329-6095
ハリスホテルＥＡＳＴ,181761,,,36.3200358,139.017839,群馬県高崎市北双葉町5-1,027-386-6200
ビジネスホテルたきざわ,10752,,,36.32188258,139.005991,群馬県高崎市鍛冶町1-15,027-323-6178
ホテルルートイン高崎駅西口,1779,,,36.32745709,139.011482,群馬県高崎市旭町128-4,050-1809-0160
Ｋ＆Ｋハウス,179985,,,36.3253927,139.0182735,群馬県高崎市東町234-7,070-3977-1747
メゾン・ド・エール,177534,,,36.3254029,139.018422,群馬県高崎市東町241-6　メゾンドエール,070-3977-1747
Ｒａｋｕｔｅｎ　ＳＴＡＹ　ＨＯＵＳＥ　ｘ　ＷＩＬＬ　ＳＴＹＬＥ　高崎,176764,,,36.3140889,139.0117128,群馬県高崎市下和田町1-11-10,050-1754-3992
パークイン高崎,13896,,,36.32913176,139.0061268,群馬県高崎市九蔵町31-1,027-320-8910
ＯＨＩＯ　本三宿場,196654,,,36.3305009,139.0064451,群馬県高崎市本町71-3,027-388-8083
ホテル　グランビュー高崎,165867,,,36.3289001,139.0035071,群馬県高崎市柳川町70,027-322-1111
ホテルサン,184018,,,36.3336582,139.0107546,群馬県高崎市高砂町137-1,027-325-9330
エールハウスＩＩＩ,191843,,,36.3218795,139.0268955,群馬県高崎市上中居町1691-22,070-3977-1747
ビジネスホテル　マルイ,28563,,,36.30468166,139.0021337,群馬県高崎市寺尾町2559-8,027-324-9171
高崎シルバーホテル,2200,,,36.31508846,138.9890678,群馬県高崎市片岡町3-2179,027-326-3000
ＭＵＳＴ　ＷＩＮ　ＨＯＴＥＬ（マスト　ウィン　ホテル）,197623,,,36.314952,138.9891192,群馬県高崎市片岡町3-2179,027-388-1562
東横ＩＮＮ前橋駅前,70236,,,36.38278578,139.0732577,群馬県前橋市南町3-9-1,027-223-1045
天然温泉　妙義の湯　ドーミーイン前橋（ドーミーイン・御宿野乃　ホテルズグループ）,172226,,,36.38507371,139.0723781,群馬県前橋市表町2-24-7,027-220-5489
ベルズイン前橋,15388,,,36.38525769,139.0718772,群馬県前橋市表町2-24-1,027-260-8000
コンフォートホテル前橋,78160,,,36.38557712,139.0729049,群馬県前橋市表町2-18-14,027-226-7911
ＳＴＥＰ　２１／民泊,171661,,,36.3858368,139.0693605,群馬県前橋市表町1-16-8　ｓｔｅｐ21　ｓｔｅｐ21,090-1542-0092
旅館安太夫,108602,,,36.38739077,139.0716549,群馬県前橋市表町2-9-1,027-243-2350
木の家ゲストハウス前橋本館,196005,,,36.388406,139.0696269,群馬県前橋市本町2-8-9,050-1720-3570
前橋ホテル,53093,,,36.38903784,139.0728936,群馬県前橋市本町2-16-1,027-220-1818
アパホテル〈前橋駅北〉,9645,,,36.38954891,139.0735047,群馬県前橋市三河町1-8-3,027-224-3900
ＳＨＩＲＯＩＹＡ　ＨＯＴＥＬ（白井屋ホテル）,182188,,,36.3903323,139.0701022,群馬県前橋市本町2-2-15,027-231-4618
グレースイン前橋,16508,,,36.39122927,139.0735657,群馬県前橋市千代田町5-20-6,027-235-1000
前橋ホテルサンカント,968,,,36.39065974,139.0679329,群馬県前橋市本町1-3-2,027-221-1750
木の家ゲストハウス前橋２号館,196006,,,36.385854,139.0844275,群馬県前橋市朝日町2-11-3,050-1720-3570
群馬ロイヤルホテル,4643,,,36.38764041,139.059456,群馬県前橋市大手町1-9-7,027-223-6111
ホテル平安＜群馬県＞,13946,,,36.39378428,139.0640692,群馬県前橋市大手町3-9-11,027-231-3010
木の家ゲストハウス前橋５号館,196744,,,36.3828663,139.0888588,群馬県前橋市朝日町3-5-4,050-1720-3570
ホテルサンダーソン,6990,,,36.38729869,139.0557063,群馬県前橋市石倉町3-12-2,027-251-5151
田中屋旅館＜群馬県＞,40374,,,36.39734235,139.0691964,群馬県前橋市住吉町1-14-5,027-234-8181
木の家ゲストハウス前橋４号館,196649,,,36.3975524,139.0681372,群馬県前橋市住吉町1-13-30,090-8992-7198
前橋ロングサンドホテル,1134,,,36.38501001,139.0537788,群馬県前橋市石倉町2-4-1,0120-609310
ホテル　ルカ,1635,,,36.38195032,139.0939199,群馬県前橋市天川大島町1-19-22,027-224-5181
ちぎらホテル,1755,,,36.38668033,139.0936558,群馬県前橋市西片貝町4-14-1,027-224-7777
ヴィラテラス前橋,192779,,,36.3872141,139.0505566,群馬県前橋市大友町1-2-12,027-253-7777
木の家ゲストハウス前橋３号館,196648,,,36.388439,139.0506279,群馬県前橋市大友町1-14-24,050-1720-3570
ホテル　ラシーネ新前橋,128482,,,36.37756351,139.0493878,群馬県前橋市古市町1-35-1,027-251-1144
ビジネスホテル　みつわ,139877,,,36.38137919,139.0972945,群馬県前橋市天川大島町1-11-4,027-223-4568
新前橋ターミナルホテル,13656,,,36.37893556,139.0485517,群馬県前橋市新前橋町18-17,027-252-2121
ホテルルートインＧｒａｎｄ前橋,198348,,,36.3876394,139.0476227,群馬県前橋市大友町1-5-4,050-5482-7210
シロタホテル,74632,,,36.38794279,139.0457321,群馬県前橋市大友町1-7-5,027-252-1166
ホテル１ー２ー３前橋マーキュリー,164570,,,36.3922419,139.0444131,群馬県前橋市大友町3-24-1,027-252-0111
ホテル　グリーンガーデン,8969,,,36.39209505,139.043971,群馬県前橋市大友町3-23-14,027-252-0666
守蔵,188831,,,36.2571432,138.8899774,群馬県富岡市富岡23-2,050-5369-8688
ＨＯＴＥＬ　Ｒ９　Ｔｈｅ　Ｙａｒｄ　富岡七日市,196638,,,36.2577937,138.8792178,群馬県富岡市七日市832-1,0274-67-1501
ホテルアミューズ富岡,130052,,,36.24997948,138.8954924,群馬県富岡市富岡245-1,0274-64-3636
ＡＲＴＩＳＡＮ　ｔｏｍｉｏｋａ,188841,,,36.2473479,138.8967313,群馬県富岡市内匠43,080-3552-0916
ＨＯＴＥＬ　Ｒ９　Ｔｈｅ　Ｙａｒｄ　富岡,187646,,,36.2645927,138.8711885,群馬県富岡市黒川644-1,0274-64-9563
庭の、桐生エースホテル,19363,,,36.41092567,139.3325204,群馬県桐生市巴町2-1893-9,0277-47-4910
パークイン桐生,8983,,,36.41049797,139.3336731,群馬県桐生市巴町2-2-3,0277-22-8910
東横ＩＮＮ桐生駅南口,75279,,,36.41011745,139.3334398,群馬県桐生市巴町2-1810-18,0277-44-1045
桐生　ホテル桐盛館,38960,,,36.41078134,139.3361479,群馬県桐生市末広町7-17,0277-22-5421
ビジネスホテル西桐生,25123,,,36.41346155,139.3345257,群馬県桐生市永楽町4-14,0277-22-2985
パールホテル＜桐生市＞,31153,,,36.41123408,139.3366561,群馬県桐生市末広町2-9,0277-22-0166
Ｔｅｍｐｌｅ　Ｈｏｔｅｌ　観音院,179368,,,36.41151459,139.3474452,群馬県桐生市東2-13-18,050-5490-5368
ＨＯＴＥＬ　Ｒ９　Ｔｈｅ　Ｙａｒｄ　桐生,196188,,,36.3941129,139.3277222,群馬県桐生市広沢町1-2785-1,0277-46-8016
新桐生ビジネスホテル　シティ,40642,,,36.39493833,139.3224108,群馬県桐生市広沢町2-2955-2,0277-54-1927
桐生グランドホテル,7168,,,36.4071726,139.3060256,群馬県桐生市相生町5-111-3,0277-53-6211
パールホテル太田,11365,,,36.29326527,139.3781352,群馬県太田市飯田町1398-1,0276-48-8080
ホテルモンテローザ太田,7811,,,36.29272369,139.3790546,群馬県太田市飯田町1308,0276-48-0288
ビジネス旅館　鳥順,39320,,,36.29630934,139.3770241,群馬県太田市東本町28-33,0276-25-1280
太田ナウリゾートホテル,62175,,,36.29160154,139.3771326,群馬県太田市飯田町1267,0276-49-2111
ホテルルートインＧｒａｎｄ太田駅前,173117,,,36.29315297,139.3806834,群馬県太田市飯田町1380,0276-30-0800
東横ＩＮＮ群馬太田駅南口,129377,,,36.29226268,139.3807184,群馬県太田市飯田町1320-1 ,0276-40-1045
ビジネスホテル　太田イン,29262,,,36.29270431,139.3813016,群馬県太田市飯田町1322,0276-45-6661
太田グランドホテル,15450,,,36.29294043,139.3825932,群馬県太田市飯田町1370,0276-46-1264
アパホテル〈群馬太田駅北〉,197750,,,36.2955756,139.3718695,群馬県太田市本町14-25,0276-50-1223
太田第一ホテル,7138,,,36.28897964,139.3779937,群馬県太田市飯田町935-1,0276-48-8555
ビジネスホテル峰,130144,,,36.29273774,139.3848985,群馬県太田市新島町949,0276-46-7371
ホテルルートイン太田南－国道４０７号－,68229,,,36.27919741,139.3775331,群馬県太田市飯塚町1712,0276-60-2600
ＨＯＴＥＬ　Ｒ９　Ｔｈｅ　Ｙａｒｄ　太田,179741,,,36.28340694,139.3966763,群馬県太田市内ケ島町823-2,0276-55-8686
ホテル　マハラジャ【大人専用１８禁・ハピホテ提携】,163293,,,36.3119787,139.3900333,群馬県太田市東金井町2301-1,0276-22-7272
ホテル　花花【大人専用１８禁・ハピホテ提携】,163292,,,36.32050489,139.4008982,群馬県太田市東新町183,0276-22-6655
ロッヂ　ふきのとう,13687,,,36.79359598,139.2325769,群馬県利根郡片品村越本1616,0278-58-2388
よろづや旅館＜群馬県＞,65972,,,36.79550688,139.2328379,群馬県利根郡片品村越本1162,0278-58-4628
民宿いこい＜新潟県＞,63138,,,36.79653732,139.2328296,群馬県利根郡片品村越本1217-2,0278-58-2363
尾瀬倶楽部　みなもと,67024,,,36.79730945,139.2327184,群馬県利根郡片品村越本1231,0278-58-2358
まるみつ荘,37493,,,36.79887038,139.2327017,群馬県利根郡片品村越本940,0278-25-3730
一棟貸切の宿　古民家「螻蛄」　＾,186271,,,36.7830928,139.2414032,群馬県利根郡片品村東小川3431-1　螻蛄,0278-58-3526
湯の宿　畔瀬,109075,,,36.77684784,139.2302917,群馬県利根郡片品村鎌田3904-1,0278-58-4330
片品温泉　かたしな高原ホテル,54563,,,36.80304215,139.2333542,群馬県利根郡片品村越本980,0278-58-2161
片品温泉　こしもと旅館,76406,,,36.80356711,139.2339764,群馬県利根郡片品村越本542,0278-58-2330
クリーンハウス　かねたや,137076,,,36.80560021,139.2343179,群馬県利根郡片品村越本552,0278-58-2332
みよしや旅館,7189,,,36.78806376,139.2499423,群馬県利根郡片品村東小川127,0278-58-2289
旅館　こばやし,53370,,,36.80559196,139.2372205,群馬県利根郡片品村土出2330,0278-58-7339
ペンション　ふぁみりぃ＜群馬県＞,9271,,,36.78748885,139.2511034,群馬県利根郡片品村東小川4658-65,0278-58-3852
リゾートイン片品,16005,,,36.80595539,139.2219246,群馬県利根郡片品村越本730,0278-58-2334
尾瀬岩鞍高原　湯元　よしの山荘,7053,,,36.80606972,139.2384453,群馬県利根郡片品村土出2305,0278-58-7415
片品温泉　旅館　美里,11090,,,36.80627801,139.2378509,群馬県利根郡片品村土出2314,0278-58-7186
プチホテル　たいむ,20652,,,36.80649464,139.2372621,群馬県利根郡片品村土出2297,0278-58-7377
旅館　かねよ志,7197,,,36.80655019,139.2372427,群馬県利根郡片品村土出2292-1,0278-58-7480
尾瀬山どん,181817,,,36.8086733,139.2364283,群馬県利根郡片品村越本624,0278-58-2700
辰巳屋＜群馬県＞,7074,,,36.80885544,139.2358149,群馬県利根郡片品村越本540,0278-58-2345
尾瀬かまた宿温泉　水芭蕉乃湯　梅田屋旅館,147477,,,36.7707746,139.2257348,群馬県利根郡片品村鎌田4073,0278-58-2355
源泉かけ流しの宿　鎌田温泉　妙宝乃湯ちぎら,128263,,,36.77036791,139.2262118,群馬県利根郡片品村鎌田4085-2,0278-58-2601
子宝の湯　しおじり,79457,,,36.80909711,139.2369648,群馬県利根郡片品村越本626-1,0278-58-2328
尾瀬　しんこう荘,7100,,,36.80967204,139.2367898,群馬県利根郡片品村越本629,0278-58-2329
片品温泉　湯元千代田館,111271,,,36.81057475,139.2381035,群馬県利根郡片品村土出21,0278-58-7041
尾瀬　わんこも泊まれるペンション　シェルティ,149225,,,36.8118168,139.2327909,群馬県利根郡片品村土出321-1,0278-58-7356
片品温泉　旅館みさわ,128290,,,36.81151905,139.2367814,群馬県利根郡片品村土出59-2,0278-58-7231
かたしな高原　チャイルドロッヂ,54565,,,36.81192421,139.2240213,群馬県利根郡片品村越本2990,0278-58-2161
天然・かけ流しの宿　片品温泉　旅館うめや,16262,,,36.81203289,139.2370424,群馬県利根郡片品村土出122,0278-58-7337
ロッジ　かぶらぎ,41919,,,36.81379633,139.2280765,群馬県利根郡片品村土出2609-201,0278-58-7788
旅館みよしの,111268,,,36.81257456,139.2397172,群馬県利根郡片品村土出1957-1,0278-58-7550
片品温泉　旅館つちいで,7325,,,36.81277454,139.2396505,群馬県利根郡片品村土出1958,0278-58-7655
シャレーラ・ウルス,192002,,,36.8137592,139.2242687,群馬県利根郡片品村土出368-1,027-858-7323
温泉民宿　おおくら荘,7695,,,36.79063043,139.2609496,群馬県利根郡片品村東小川489,0278-58-2444
ヴィレッヂうめや,111263,,,36.81488222,139.2245017,群馬県利根郡片品村土出2609-18　ホワイトワールド尾瀬岩鞍内,0278-58-7543
民宿ちあき,137075,,,36.79103318,139.2617634,群馬県利根郡片品村東小川184-1,0278-58-2462
シーハウス　ヨシミヤ,7004,,,36.81456551,139.2214742,群馬県利根郡片品村土出390-1,0278-58-7114
ホテルミサワ,128291,,,36.81458214,139.2205021,群馬県利根郡片品村土出384,0278-58-7241
ロッヂさんらいず,136260,,,36.81504368,139.2380422,群馬県利根郡片品村土出738,0278-58-7306
土出温泉　尾瀬岩鞍リゾートホテル,52877,,,36.81424879,139.2185078,群馬県利根郡片品村土出2609,0278-58-7131
ロッジ岩鞍やまと,189133,,,36.814998,139.220037,群馬県利根郡片品村土出2609,0278-58-7474
おいしい焼きたてパンが自慢♪尾瀬のペンション　ソネット,9097,,,36.77190885,139.2058079,群馬県利根郡片品村花咲2789-317,0278-58-3499
,,,,,,,
シャレー丸沼,70695,,,36.81582942,139.3296732,群馬県利根郡片品村東小川4658-58,0278-58-4300
丸沼温泉　環湖荘（かんこそう）,52238,,,36.83488052,139.3478847,群馬県利根郡片品村東小川4658-7,0278-58-2002
,,,,,,,
ロッジ颯,192744,,,36.815224,139.3240979,群馬県利根郡片品村東小川4658-85,0278-25-8014
,,,,,,,
ペンション　もくもく,29872,,,36.81457387,139.3246931,群馬県利根郡片品村東小川丸沼高原,0278-58-3929
ペンション　ペチカ,188297,,,36.8147436,139.3234068,群馬県利根郡片品村大字東小川4658-47,0278-58-3892
ペンション　コスモス＜群馬県利根郡＞,2377,,,36.81346852,139.3274957,群馬県利根郡片品村東小川4658-65丸沼第１ペンション村,0278-58-3725
ペンションアルマ,193372,,,36.81382508,139.324582,群馬県利根郡片品村東小川4658-66,0278-25-3141
ペンション　森の風,65970,,,36.81392391,139.3235265,群馬県利根郡片品村東小川4658-47,0278-58-3332
ペンション　木もれ陽の家　ゆきだるま,4789,,,36.81332123,139.3242154,群馬県利根郡片品村丸沼高原ペンション村,0278-58-2401
尾瀬・日光に近い料理自慢のぺンション　カレンズ,39334,,,36.81312122,139.3231016,群馬県利根郡片品村東小川4658-47,0278-58-3923
Ｃａｆｅと宿　Ｂｏｎｎｙ,176675,,,36.81237741,139.3226031,群馬県利根郡片品村東小川4658-47,0278-58-4151
ペンション　横山,39723,,,36.811988,139.3224712,群馬県利根郡片品村東小川4658-47,0278-58-3597
,,,,,,,
ＳＡＮＵ　２ｎｄ　Ｈｏｍｅ　北軽井沢１ｓｔ,196229,,,36.4558008,138.6088222,群馬県吾妻郡長野原町北軽井沢2032-4533,050-1870-2687
Ｔａｔｅｈａｔａ　Ｈｏｕｓｅ,193428,,,36.46297547,138.5993462,群馬県吾妻郡長野原町北軽井沢1924-100,050-5805-3144
美味旬菜フレンチの宿　北軽井沢　夢紀行,29737,,,36.46334773,138.6161967,群馬県吾妻郡長野原町北軽井沢2032-5260　浅間ロイヤルパーク内,0279-84-4645
ヴィラ北軽井沢エルウイング,129693,,,36.4651247,138.5933931,群馬県吾妻郡長野原町北軽井沢1924-172,0279-84-5555
ＨＡＲＵＮＡ　ＶＩＬＬＡ　浅間山麓、軽井沢・草津アクセス抜群、標高１０００Ｍ　＾,189984,,,36.46436929,138.5901111,群馬県吾妻郡長野原町北軽井沢字大屋原1924-1603　ＨＡＲＵＮＡ　ＶＩＬＬＡ,090-8239-7181
軽井沢高原ゴルフ倶楽部,193150,,,36.440391,138.62884,群馬県吾妻郡長野原町北軽井沢2032-5807,0279-84-5454
ホテル　北軽井沢,44831,,,36.46639669,138.590035,群馬県吾妻郡長野原町北軽井沢1924,0279-84-2550
北軽井沢温泉　御宿　地蔵川,7548,,,36.46532176,138.5879547,群馬県吾妻郡長野原町北軽井沢1988,0279-84-2311
北軽井沢　ペンション　エデン,2343,,,36.46781871,138.5886962,群馬県吾妻郡長野原町北軽井沢1988-400,0279-84-2105
