宿名,楽天ID,じゃらんID,YahooID,緯度,経度,住所,電話番号
セジュールインカプセル広島,160997,,,34.3896998,132.4454928,広島県広島市中区河原町10-20,082-503-0811
Ｇｒｅｅｎ　Ｈｅｉｇｈｔｓ　Ｋａｗａｒａｍａｃｈｉ,176876,,,34.3894444,132.445482,広島県広島市中区河原町10-18,080-3545-9904
おうちホテル河原町,196900,,,34.3888115,132.4450808,広島県広島市中区河原町13-16,080-7259-5551
ＯＲＩＧＡＭＩＮＮ,181410,,,34.3887191,132.4450107,広島県広島市中区河原町13-14,050-5358-4635
ホテルリブマックス広島舟入町リバーサイド,181250,,,34.39073226,132.4439668,広島県広島市中区舟入町4-13,082-235-0070
おうちホテル横川,153609,,,34.4056094,132.443784,広島県広島市西区中広町3-17-19,080-7259-5551
ホテル　はごろも,191517,,,34.3794974,132.4505495,広島県広島市中区羽衣町6-5,080-7259-5551
Ｎ＇ｓ　Ｈｏｔｅｌ平和公園,197632,,,34.3888258,132.4438025,広島県広島市中区舟入町11-2,050-3613-2060
おうちホテル　ＳＵＩＴＥ　天満,183982,,,34.39186,132.4423557,広島県広島市西区東観音町7-1,080-7259-5551
ココステイ　ジャルダン／民泊,174891,,,34.39153053,132.4415228,広島県広島市西区東観音町8-11 ジャルダン中山,082-294-0504
広島Ｒｉｖｅｒｓｉｄｅ　ｈｏｕｓｅ,193489,,,34.3898775,132.4417393,広島県広島市西区東観音町23-2,090-7597-5174
ココステイ　ラクセス／民泊,174895,,,34.3862651,132.4411785,広島県広島市中区舟入本町7-14 LUXES舟入,082-294-0504
ココステイラクセス＃２１２／民泊,170573,,,34.386226,132.4411662,広島県広島市中区舟入本町7-14　ラクセス舟入,090-3744-2488
ＴＨＥ　ＲＩＶＥＲＦＲＯＮＴ　ＲＥＳＩＤＥＮＣＥ　西広島／民泊,195480,,,34.3975885,132.429746,広島県広島市西区己斐本町1-8-17　The Riverfront Residence 西広島,080-7259-5551
Ｎｅｉｇｈｂｏｒ’ｓ　Ｈｏｔｅｌ　西広島駅前,198868,,,34.3980794,132.4288926,広島県広島市西区己斐本町1-13-6 岡田ビル,050-3613-2060
木松旅館,43889,,,34.39554935,132.4273751,広島県広島市西区己斐本町2-1-3,082-271-1424
ゲストハウス三瀧,192408,,,34.4192132,132.4405488,広島県広島市西区三瀧本町2-12-26,082-258-1133
宮島グランドホテル　有もと,18848,,,34.29593081,132.3215181,広島県廿日市市宮島町南町364,0829-44-2411
みやじまの宿　岩惣,145390,,,34.29531315,132.321829,広島県廿日市市宮島町もみじ谷,0829-44-2233
宮島ゲストハウス　三國屋　＾,186125,,,34.2946806,132.3213704,広島県廿日市市宮島町327　宮島ゲストハウス三國屋,0829-44-1641
宮島しろ,180996,,,34.295166,132.317257,広島県廿日市市宮島町46-2,080-7259-5551
宮島とんぼ庵,198504,,,34.2975361,132.3216115,広島県廿日市市宮島町字中江町334-5,090-5798-9605
宮島　ホテル菊乃家,129976,,,34.29425878,132.3213793,広島県廿日市市宮島町335,0829-40-2400
旅荘かわぐち,18132,,,34.29755563,132.3217792,広島県廿日市市宮島町469,0829-44-0018
聚景荘,8457,,,34.29454199,132.3172463,広島県廿日市市宮島町50,0829-44-0300
水羽荘別邸　葉もれび,137864,,,34.29493082,132.3164547,広島県廿日市市宮島町49,0829-30-7750
旅彩のお宿　水羽荘,137865,,,34.29531689,132.3163019,広島県廿日市市宮島町49,0829-44-0173
宮島潮湯温泉　錦水館,6271,,,34.2986916,132.3213097,広島県廿日市市宮島町1133,0829-44-2131
宮島ホテルニュー寿,147876,,,34.29828767,132.3223586,広島県廿日市市宮島町中之町表515,0829-44-2526
厳島いろは,80778,,,34.29956708,132.3218486,広島県廿日市市宮島町589-4,0829-44-0168
ＨＥＭＳ　ＨＯＴＥＬ　＾,171758,,,34.29916632,132.3232373,広島県廿日市市宮島町662　ＨＥＭＳ　ＨＯＴＥＬ,050-5444-6620
リブマックスリゾート安芸宮島,163048,,,34.29875791,132.3238337,広島県廿日市市宮島町634,0829-40-2882
宮島　神撰の宿　ホテルみや離宮,11125,,,34.30016366,132.3214847,広島県廿日市市宮島町849,0829-44-2111
北之町　厳妹屋,80828,,,34.29968319,132.322729,広島県廿日市市宮島町580,0829-44-0925
国民宿舎　みやじま杜の宿,171973,,,34.294806,132.3144859,広島県廿日市市宮島町大元公園内,0829-44-0430
さくらや,144478,,,34.300444,132.321639,広島県廿日市市宮島町853-1,0829-40-2805
厳島東門前　菊がわ,18323,,,34.30009704,132.3232928,広島県廿日市市宮島町796,0829-44-0039
そらいろ宮島〜ＳＯＲＡＩＲＯ,198289,,,34.30015448,132.3238572,広島県廿日市市宮島町705-2,050-3561-5322
お宿　月うさぎ,181728,,,34.3010323,132.322288,広島県廿日市市宮島町860-7 ,0829-51-3755
宮島ホテルまこと,18097,,,34.30015816,132.3242039,広島県廿日市市宮島町755,0829-44-0070
宮島　山一別館,134910,,,34.30138021,132.3227151,広島県廿日市市宮島町1162-3,0829-44-0700
ＫＩＹＯＭＯＲＩ,184104,,,34.3007507,132.3248519,広島県廿日市市宮島町730-9,050-3561-5322
ホテル宮島別荘,161276,,,34.30201142,132.3233365,広島県廿日市市宮島町1165,0829-44-1180
宮島　Ｓｈｉｎｗａ,198905,,,34.3024233,132.3238016,広島県廿日市市宮島町1165-13,050-3613-2060
宮島シーサイドホテル,7169,,,34.30478563,132.3351111,広島県廿日市市宮島町967,0829-44-0118
Ｂａｒ＆Ｈｏｔｅｌ　Ｃｏｌｏｒｓ　宮島,183130,,,34.3102206,132.3046138,広島県廿日市市宮島口1-8-11,080-7259-5551
宮島コーラルホテル,17769,,,34.31068155,132.304722,広島県廿日市市宮島口1-9-8,0829-56-0555
グランヴィリオホテル宮島　和蔵　－ルートインホテルズ－,180527,,,34.30563441,132.298013,広島県廿日市市宮島口西1丁目1ｰ37,050-5576-8002
Ｓｉｍｐｌｅ　Ｓｔａｙ　宮島（シンプルステイ　宮島）,134796,,,34.31094537,132.3027388,広島県廿日市市宮島口1-4-14,0829-50-1140
安芸グランドホテル,7754,,,34.30382661,132.2964562,広島県廿日市市宮島口西1-1-17,0829-56-0111
旅人ｓｔａｙ宮島,198926,,,34.3056206,132.2973208,広島県廿日市市宮島口西1-11-18,082-208-1234
【旅人ｓｔａｙ宮島】　広島　限定２邸（無人チェックインシステム導入）　＾,199809,,,34.30513759,132.2967683,広島県廿日市市宮島口西1-11-18 旅人ｓｔａｙ宮島,0120-15-7522
ＢＯＮＤ　ＣＯＭＦＯＲＴ　ＨＯＴＥＬ　ＭＩＹＡＪＩＭＡＧＵＣＨＩ　＾,194266,,,34.3149457,132.3049986,広島県廿日市市宮島口1-14-28　ＢＯＮＤ　ＣＯＭＦＯＲＴ　ＨＯＴＥＬ　ＭＩＹＡＪＩＭＡＧＵＣＨＩ,0829-56-3813
安芸の御宿　みやじま庵廣島,172823,,,34.31657442,132.3069423,広島県廿日市市宮島口4-4-15,0829-56-5355
おうちホテル宮島口,182025,,,34.3161899,132.3055566,広島県廿日市市宮島口4-3-52-3,080-7259-5551
Ｇｕｅｓｔｈｏｕｓｅ　国,182004,,,34.3166226,132.3063455,広島県廿日市市宮島口4-4-23,090-1359-1291
ＨＯＴＥＬ　ＦＯＲＫ＆ＫＮＩＦＥ　Ｍｉｙａｊｉｍａ,198767,,,34.3151845,132.3027089,広島県廿日市市宮島口3-3-15,0829-30-5250
閑静な住宅街の長屋１所帯貸し／民泊,174871,,,34.3129162,132.2988411,広島県廿日市市宮島口西3-15-14,090-5695-7676
Ｍｉｙａｊｉｍａ　Ｂｒｅｅｚｅ／民泊,170011,,,34.3216362,132.3132435,広島県廿日市市阿品4-48-32　Ｍｉｙａｊｉｍａ　Ｂｒｅｅｚｅ,090-6407-0827
Ｆｕｌｌ　ｈｏｕｓｅ　Ｍｉｙａｊｉｍａ／民泊,174207,,,34.3203467,132.3056862,広島県廿日市市宮島口東3-2-12,080-4267-5999
サンセットテラス宮島／民泊,195297,,,34.3232979,132.3123931,広島県廿日市市阿品4-4-13-2 　サンセットテラス宮島,080-3052-7841
Ｇｕｅｓｔ　Ｈｏｕｓｅ　Ｄｉｐｈｙｌｌｅｉａ　Ｇｒａｙｉ,177643,,,34.32607572,132.3181712,広島県廿日市市阿品1-11-13,0829-30-8230
グローバルリゾートＭＩＳＥＮ弥山,18222,,,34.2974827,132.286899,広島県廿日市市物見東1-1-24(本館)／廿日市市前空2-1-7ほうらいの里(別館),0829-55-0261
－神の島を望む－　阿品邸　＾,176180,,,34.3300785,132.3191198,広島県廿日市市阿品1－4－8号　阿品邸,090-3378-6395
グローバルリゾート　宮島ビュー,162745,,,34.3302653,132.3193266,広島県廿日市市阿品1-4-1,0829-36-1717
おもてなしホステル宮島,153252,,,34.3369812,132.319971,広島県廿日市市地御前5-15-10,0829-36-3677
コテージワン宮島街道店,151338,,,34.3368979,132.3204265,広島県廿日市市地御前5-14-12,070-2684-4404
グローバルリゾート　ＯＮＯ　ｄｅ　ＬＵＮＥ,166158,,,34.2868335,132.2774864,広島県廿日市市大野1-10-16,0829-50-0107
仲田旅館,69299,,,34.24527188,132.5480243,広島県呉市海岸1-7-6,0823-21-4555
ＳＰＡ　ＳＯＬＡＮＩ　呉　大和温泉,183062,,,34.2442886,132.55711,広島県呉市宝町2-50レクレビル5Ｆ，6Ｆ,0823-24-1171
クレイトンベイホテル,17718,,,34.24394976,132.5456468,広島県呉市築地町3-3,0823-26-1111
コンフォートホテル呉,78130,,,34.24313623,132.5586623,広島県呉市宝町2-38,0823-32-4811
呉阪急ホテル,7470,,,34.24488049,132.5589539,広島県呉市中央1-1-1,0823-20-1111
ビジネスホテルクレ,84890,,,34.2446222,132.5597622,広島県呉市中央1-6-10,0823-21-9429
ビジネスホテルごとう＠ＮＥＴ,70815,,,34.2455082,132.5595039,広島県呉市中央1-4-25,0823-32-6100
呉ステーションホテル,16179,,,34.24617202,132.5596094,広島県呉市中央1-3-8,0823-21-3662
ビューポートくれホテル,129442,,,34.24294185,132.5605705,広島県呉市中通1-1-2,0823-20-0660
ビジネスホテルインドヤ,107787,,,34.245486,132.5603038,広島県呉市中央1-5-7,0823-21-5716
呉ファーストホテル,38874,,,34.24260026,132.5622842,広島県呉市中通1-5-8,0823-22-2017
Ｒｅｄ　Ｓｕｂｍａｒｉｎｅ,189195,,,34.2455505,132.5633496,広島県呉市中通2-4-5　赤ビル4階,070-4461-3563
ビジネスホテル　三島,6995,,,34.24148013,132.5634996,広島県呉市本通1-5-35,0823-22-5583
無垢　入船の宿,188265,,,34.2410541,132.5641545,広島県呉市本通1-6-15,0823-69-7200
ホテル　トマト,145372,,,34.243399,132.564579,広島県呉市本通2-1-16,0823-22-3020
ホテルトマト,198753,,,34.2434386,132.5645917,広島県呉市本通2-1-16,082-327-3660
ビジネスホテル初勢,137846,,,34.24606101,132.5642284,広島県呉市中通3-2-30　初勢ビル4F,0823-23-8822
ビジネス旅館　野村,134786,,,34.24386683,132.5648312,広島県呉市本通2-2-24,0823-22-9992
ホテルクレシオ　呉本通り,41419,,,34.24496399,132.5675004,広島県呉市本通3-4-10,0823-32-5108
第一パークホテル,84974,,,34.24830525,132.5665337,広島県呉市中央4-3-1,0823-25-8801
Ｋ．Ｍ．Ｈ　Ａｒｔ　ｈｏｔｅｌ　ｂｙ　Ｋｕｒｅ　Ｍｏｒｉｓａｗａ,68088,,,34.24454739,132.5687225,広島県呉市本町15-22,0823-21-5188
猫と泊まれる宿にゃんＳＴＡＹドミトリー／民泊,191093,,,34.23403702,132.5671892,広島県呉市室瀬町13-39　猫と泊まれる宿にゃんＳＴＡＹ,080-6090-9164
ＨＯＴＥＬ　ＢＥＡＣＯＮ　ＯＮＯＭＩＣＨＩ（ホテルビーコンおのみち）,184027,,,34.4047075,133.193443,広島県尾道市東御所町1-1,570040033
ＳＴＡＴＩＯＮ　ＩＮＮ　ＴＨＥ　ＵＲＡＳＨＩＭＡ,196624,,,34.4042826,133.1923274,広島県尾道市東御所町1-10 2階,0848-38-7311
グリーンヒルホテル尾道,783,,,34.40300518,133.1923677,広島県尾道市東御所町9-1,0848-24-0100
さくらしまなみホテル尾道駅前,182744,,,34.4046811,133.194956,広島県尾道市東御所町5-1,0848-29-9390
ホテル港屋＜広島県＞,63428,,,34.40494503,133.1949116,広島県尾道市東御所町4-14,0848-22-3708
ホテルアルファーワン尾道,15917,,,34.40401171,133.1906648,広島県尾道市西御所町1-1,0848-25-5600
ＨＯＵＳ＿ＡＧＡＬ　ｏｎｏｍｉｃｈｉ,180491,,,34.4052621,133.195263,広島県尾道市東御所町3-29,070-1213-9982
佐藤旅館,44246,,,34.403409,133.1906954,広島県尾道市西御所町3-1,0848-22-2879
尾道第一ホテル,4612,,,34.40273964,133.1909676,広島県尾道市西御所町4-7,0848-23-4567
坂の風,72069,,,34.406992,133.193967,広島県尾道市西土堂町16-9,090-4890-8468
岡村春子商店ー鰆,196658,,,34.4055518,133.195963,広島県尾道市土堂1-11-22,070-3624-0369
ｏｎｏｍｉｃｈｉ　ｈｏｓｔｅｌ　ｙｕｔｏｒｉ,187415,,,34.4044232,133.1893728,広島県尾道市天満町4-5-1,050-5358-4635
ＨＯＴＥＬ　ＣＹＣＬＥ（ホテルサイクル）,145459,,,34.40213613,133.190196,広島県尾道市西御所町5-11,0848-21-0550
尾道ビュウホテル　セイザン,25289,,,34.40783079,133.1938616,広島県尾道市西土堂町16-21,0848-23-3313
河野温泉,40324,,,34.40228703,133.1963754,広島県尾道市向島町843-6,0848-44-1242
ゲストハウス　ヤドカーリ,147758,,,34.4059981,133.1973003,広島県尾道市土堂1-9-13,0848-24-9889
ＵＭＩ－ＩＲＯ－うみいろ尾道－,192291,,,34.4087856,133.1941178,広島県尾道市三軒家町22-16,080-7259-5551
ｕｒａｓｈｉｍａ　ＩＮＮ　－ＧＡＮＧＩ－,182706,,,34.4060383,133.1983316,広島県尾道市土堂1-13-7,0848-29-7111
尾道倶楽部,195943,,,34.408882,133.1957403,広島県尾道市西土堂町15-20,0848-29-9206
Ｌｅｍｏｎｓｅａ　Ｏｎｏｍｉｃｈｉ,197185,,,34.4051631,133.1869257,広島県尾道市日比崎町1-16,0848-24-8201
Ｂ＆Ｂ潮風,68082,,,34.39881519,133.1954145,広島県尾道市向島町16058-44,0848-44-0691
安部旅館,134844,,,34.40430635,133.2012111,広島県尾道市向島町82-3,0848-23-6633
ＬＯＧ＜広島県＞,182864,,,34.4090579,133.1994786,広島県尾道市東土堂町11-12,0848-24-6669
尾道やすらぎの宿　しーそー,166267,,,34.4043816,133.2018334,広島県尾道市向島町84-2,0848-51-7968
尾道千光寺坂の離庵　ふう,177995,,,34.4095596,133.1996626,広島県尾道市東土堂町13-20,090-3167-7875
尾道ゲストハウス　みはらし亭,165878,,,34.4101199,133.19905,広島県尾道市東土堂町15-7,0848-23-3864
島居邸洋館（せとうち　湊のやど）,182865,,,34.4092771,133.2002321,広島県尾道市東土堂町11-28,0848-24-6669
尾道ｓｔａｙ　源　ーＭＩＮＡＭＯＴＯー,191806,,,34.39790091,133.1977263,広島県尾道市向島町5534-60,070-9006-1859
マングタックリゾート尾道,184651,,,34.4087575,133.2018017,広島県尾道市土堂2-4-4　啓仁館ビル2階,0848-38-9801
亀日和　尾道　＾,170444,,,34.4036689,133.1827781,広島県尾道市吉浦町7-26　ｋａｍｅｂｉｙｏｒｉ,080-6373-6705
ＭｉｔＯ　ＯＮＯＭＩＣＨＩ,192846,,,34.4083148,133.2022082,広島県尾道市土堂2-4-35,050-5358-4635
尾道ロイヤルホテル,4766,,,34.40820871,133.2025247,広島県尾道市土堂2-9-27,0848-23-2111
しまなみのお宿　茜,197461,,,34.3957688,133.1932565,広島県尾道市向島町5579-8,090-5423-4321
かくれの宿　柚子,193061,,,34.4090345,133.2020569,広島県尾道市土堂2-4-7,090-7459-1083
尾道ゲストハウス　あなごのねどこ,153654,,,34.4091561,133.202136,広島県尾道市土堂2-4-9,0848-38-1005
かじやまち,192689,,,34.4095726,133.202038,広島県尾道市土堂2-3-18,080-9426-2949
尾道　ゲストハウス　フジホステル,136963,,,34.40981965,133.2034079,広島県尾道市十四日元町3-30,0848-36-6215
尾道宿場,177103,,,34.4115133,133.2018205,広島県尾道市長江1-1-14,0848-29-5577
尾道国際ホテル,470,,,34.40059246,133.1812102,広島県尾道市新浜1-13-6,0848-25-5931
ｍｏｏｎｓ　ｃａｆｅ,145445,,,34.4135,133.199827,広島県尾道市長江1-25-17,090-4890-8468
犬と泊まれる宿　Ｎｉｄｒａ,188732,,,34.41268526,133.2020996,広島県尾道市長江1-10-7,070-9022-1120
天然温泉　尾道みなと館,153136,,,34.4110254,133.203958,広島県尾道市久保1-3-36,0848-20-8222
オリエントホテルＯＮＯＭＩＣＨＩ,191609,,,34.4107912,133.2049215,広島県尾道市久保1-5-16,0848-38-2340
おのみち帆聲,184441,,,34.4110206,133.2067367,広島県尾道市久保2丁目15-15,0570-015-544
竹村家本館,141043,,,34.40992884,133.2074383,広島県尾道市久保3-14-1,0848-37-1112
ＳＴＥＰ　ＰＩＥＲ,180990,,,34.4104,133.207518,広島県尾道市久保3-14-7,090-4890-8468
町家旅館　航　ＨＯＴＥＬ　ｗａｔａｒｉ,196258,,,34.41085666,133.2073208,広島県尾道市久保3-11-11-2,070-9246-3359
シーサイド　ホステル　ＬｉｇｈｔＨｏｕｓｅ,164786,,,34.3957646,133.1786474,広島県尾道市向島町10399,0848-51-6353
ゲストハウス　尾道ポポー,167169,,,34.40668908,133.2108412,広島県尾道市向東町877-1,090-3744-2679
クジラ別館　＾,171398,,,34.4152059,133.2080366,広島県尾道市東久保町12-11　Ｋｕｊｉｒａ　Ｂｅｋｋａｎ,050-3172-6144
ゲストハウスがみがみ／民泊,175010,,,34.3813096,133.2193095,広島県尾道市向東町5944-2,0848-36-6692
Ｓｅａｓｉｄｅ　ｖｉｌｌａ　ＳＥＥＮ,188959,,,34.3594105,133.1878257,広島県尾道市向島町立花145,050-5358-4635
民宿　ふかうら,37463,,,34.35467209,133.1524281,広島県尾道市因島重井町351,0845-25-0657
民宿　玉屋,40930,,,34.34568412,133.1470733,広島県尾道市因島重井町2658-8,08452-5-0638
尾道しまなみゲストハウス,182704,,,34.3670127,133.2013478,広島県尾道市向島町立花20129-1,0848-36-5336
御舟宿（旧：崖の上の宿　鞆猫庵）,181102,,,34.381867,133.3830204,広島県福山市鞆町鞆8,084-983-3225
鞆の浦温泉　汀邸　遠音近音（みぎわてい　をちこち）,111259,,,34.38217668,133.3836566,広島県福山市鞆町鞆629,0570-025-577
御舟宿いろは,139998,,,34.38328475,133.3824916,広島県福山市鞆町鞆670,084-982-1920
潮待ちホテル　Ｓｈｉｏｍａｃｈｉ　ＨＯＴＥＬ,177742,,,34.38353867,133.3822249,広島県福山市鞆町鞆808-1,084-982-2480
海月,196457,,,34.3825999,133.3806385,広島県福山市鞆町鞆844-4,084-983-3225
ＮＩＰＰＯＮＩＡ　鞆　港町,188880,,,34.3842265,133.3832104,広島県福山市鞆町鞆595,070-3140-1848
鞆城茶屋庵,189218,,,34.38410259,133.3820816,広島県福山市鞆町後地1309-5,084-932-6789
そわか楼,176585,,,34.3839772,133.3816748,広島県福山市鞆町後地1320,084-983-3225
瀬戸内の小さな宿「凪月」／民泊,194998,,,34.3833124,133.3802617,広島県福山市鞆町鞆1008-2,080-4085-0097
鞆の浦温泉　景勝館　漣亭,7099,,,34.38502359,133.3842092,広島県福山市鞆町鞆421,0570-025-544
人生感が変わる宿　ここから,17763,,,34.38378494,133.3889255,広島県福山市鞆町後地字田ノ浦3371,084-982-2111
鞆の浦温泉　ホテル鴎風亭,74580,,,34.38821488,133.3836036,広島県福山市鞆町鞆136,084-982-1123
ダイワロイネットホテル福山駅前,179871,,,34.48850491,133.3616692,広島県福山市三之丸町2番16号,084-973-6880
福山ニューキャッスルホテル,614,,,34.48853902,133.3604942,広島県福山市三之丸町8-16,084-922-2120
ホテル１－２－３福山,15010,,,34.4877728,133.3622087,広島県福山市東桜町1-41,084-932-3939
ベッセルイン福山駅北口（福山城前・福山２号店）,15087,,,34.4904194,133.3626717,広島県福山市丸之内1-2-1,084-991-1000
リッチモンドホテル福山駅前,109493,,,34.48731143,133.3627246,広島県福山市東桜町1-1,084-973-8030
カプセル＆サウナ日本,144544,,,34.488292,133.363968,広島県福山市伏見町4-33　藤本ビル5F,084-921-2886
ＡＲＥＡ　ＩＮＮ　ＦＵＳＨＩＭＩＣＨＯ　ＦＵＫＵＹＡＭＡ　ＣＡＳＴＬＥ　ＳＩＤＥ,172156,,,34.48824938,133.3639819,広島県福山市伏見町4-33　ＦＵＪＩＭＯＴＯ　ＢＬＤＧ．1Ｆ,084-961-3320
東横ＩＮＮ福山駅新幹線南口,151477,,,34.48846201,133.3588253,広島県福山市三之丸町9-24,084-916-1045
丸之内ホテル,15869,,,34.49124153,133.3625634,広島県福山市丸之内1-3-3,084-923-2277
ホテルエリアワン福山（ホテルエリアワングループ）,67197,,,34.48830012,133.358811,広島県福山市三之丸町9-12,084-922-9999
ホテル　Ｖｉｎｏ【大人専用１８禁・ハピホテ提携】,163430,,,34.4869715,133.3602683,広島県福山市三之丸町6-10,084-922-3531
ホテルリブマックス福山駅前,168559,,,34.48847932,133.3585097,広島県福山市三之丸町9-22,084-991-0050
ＡＲＥＡ　ＩＮＮ　ＦＵＳＨＩＭＩＣＨＯ　ＦＵＫＵＹＡＭＡ　ＣＡＳＴＬＥ　ＳＩＤＥ　２－８,178457,,,34.48944307,133.3645733,広島県福山市伏見町2-8　伏見ビル2F,084-961-3320
福山ステーションイン,6170,,,34.49060831,133.3642771,広島県福山市城見町1-1-2,084-925-3337
福山オリエンタルホテル,2053,,,34.49080828,133.3641383,広島県福山市城見町1-1-6,084-927-0888
ビジネスホテル・コム,53218,,,34.49054721,133.3645188,広島県福山市城見町1-1-30,084-931-3836
ホテルトレンド福山駅前,179326,,,34.48767151,133.3645514,広島県福山市元町12番14号,084-922-7077
福山ローズガーデンホテル,10986,,,34.49199145,133.3629272,広島県福山市丸之内1-4-8,084-928-2777
ＡＮＣＨＯＲ　ＨＯＴＥＬ　ＦＵＫＵＹＡＭＡ（アンカーホテル福山）,168353,,,34.491342,133.3641774,広島県福山市城見町1-1-10,084-927-0995
サンホテル福山,11123,,,34.49039446,133.3652937,広島県福山市城見町1-2-33,084-925-8111
福山ターミナルホテル,860,,,34.48950624,133.3657942,広島県福山市宝町2-30,084-932-3311
ビジネスイン　かぶたん,18098,,,34.48829749,133.3660243,広島県福山市宝町3-21,084-923-0879
Ａｌｐｈａｂｅｄ福山西桜町,168782,,,34.4851855,133.3571962,広島県福山市西桜町1-8-25,080-3545-9904
あおいビジネスホテル,7494,,,34.48635024,133.3541504,広島県福山市南本庄1-3-3,0849-23-3981
ベネフィットホテル福山,10951,,,34.48285364,133.3644857,広島県福山市霞町2-5-7,084-924-6280
福山プラザホテル,784,,,34.48618671,133.3698157,広島県福山市住吉町1-40,084-923-7511
Ｈａｎａ館　《バラの町福山》／民泊,174494,,,34.48242069,133.3661262,広島県福山市光南町1-3-3,090-4696-8113
つちや旅館,142857,,,34.486448,133.37036,広島県福山市住吉町1-7,084-923-5361
ＭＡＲＩＮＯ１（マリノワン）２Ｆ青の部屋　＾,190035,,,34.4862218,133.3711206,広島県福山市住吉町2-12　ＭＡＲＩＮＯ1,080-2148-4196
ＭＡＲＩＮＯ１（マリノワン）１Ｆ赤の部屋　＾,190040,,,34.4862616,133.3713003,広島県福山市住吉町2-12　ＭＡＲＩＮＯ1,080-2148-4196
ＣＡＮＤＥＯ　ＨＯＴＥＬＳ（カンデオホテルズ）福山,71928,,,34.48748939,133.3724376,広島県福山市御船町2-8-20,084-932-7500
ベッセルホテル福山（国道２号線・福山１号店）,4788,,,34.48541973,133.3512535,広島県福山市南本庄三丁目4-37,084-920-0101
福山パークホテル,14959,,,34.4827546,133.3703944,広島県福山市南町6-4,0849-31-1250
グリーンビジネスホテル,5313,,,34.47972068,133.365083,広島県福山市野上町1-4-22,084-923-1126
ビジネスイン福山,70686,,,34.48877208,133.3492591,広島県福山市本庄町中2-10-6,084-924-1573
福山ロイヤルホテル,1535,,,34.48522044,133.383084,広島県福山市港町2-5-19,084-921-5630
福山天然温泉ルートイングランティア福山ＳＰＡ　ＲＥＳＯＲＴ,20726,,,34.46865258,133.3684997,広島県福山市沖野上町5丁目２７－１１,084-922-5511
ＮＩＰＰＯＮＩＡ　ＨＯＴＥＬ　竹原　製塩町,176744,,,34.34548168,132.911088,広島県竹原市中央3丁目16-33,0120-210-289
ＴＡＫＥＮＯＷＡ風,193268,,,34.3464981,132.9107934,広島県竹原市本町3-10-38,080-9076-3027
ホテル　大広苑,7002,,,34.34922859,132.9058364,広島県竹原市竹原町3591,0846-22-2970
グリーンスカイホテル竹原,147937,,,34.3399363,132.9085547,広島県竹原市中央4-2-18,0846-22-1355
三原国際ホテル,7286,,,34.39935714,133.0818913,広島県三原市城町1-2-1,0848-63-2111
ホテルルートイン三原駅前,180590,,,34.39919219,133.0825662,広島県三原市城町1-3-3,050-5576-7666
ホテル　ヤッサ,7127,,,34.39977849,133.0836839,広島県三原市城町1-9-2,0848-67-5555
三原ステーションホテル,11313,,,34.39941828,133.0835189,広島県三原市城町1-10-15,0848-63-8181
ホテルリブマックスＢＵＤＧＥＴ三原駅前,149389,,,34.4018244,133.083785,広島県三原市館町1-3-5,0848-81-0090
ＪＲ三原駅より徒歩３分「ナイスイン三原」駐車場無料☆ビジネス・観光しまなみ海道チャリダー歓迎！　＾,185249,,,34.3983933,133.0830818,広島県三原市城町1-5-8　Ｈｏｔｅｌ　Ｂａｙｓｉｄｅ　Ｍｉｈａｒａ,080-1907-6373
天然温泉「浮城の湯」スーパーホテル三原駅前,158646,,,34.39813319,133.0836579,広島県三原市城町1-12-10,0848-89-9000
山根旅館　＜広島県＞,108912,,,34.39831565,133.0842745,広島県三原市城町1-14-21,0848-62-2656
ホテルトーダイ　別館,189112,,,34.3984373,133.0845222,広島県三原市城町1-14-5,084-836-6701
三原シティホテル,830,,,34.40006549,133.0860687,広島県三原市城町2-2-2,0848-62-1212
ＨＯＴＥＬ　ＴＯＤＡＩ,165854,,,34.40026263,133.0869292,広島県三原市城町2-3-3,0848-63-1015
センターホテル三原　瀬戸内シーサイド（ＢＢＨホテルグループ）,1490,,,34.39628809,133.0839246,広島県三原市城町3-7-14,050-1807-1772
岡田民宿,137847,,,34.39421104,133.1068198,広島県三原市糸崎5-14-16,0848-64-0237
ＨＯＴＥＬ　ＡＺ　広島三原店,181390,,,34.39180534,133.1066496,広島県三原市糸崎4-1-28,848613310
東広島グリーンホテルモーリス,43917,,,34.42395546,132.741946,広島県東広島市西条昭和町11-8,082-493-7070
ＨＯＴＥＬ　ＶＡＮ　ＣＯＲＮＥＬＬ（ホテルヴァンコーネル）,144995,,,34.426755,132.740876,広島県東広島市西条岡町10-20,082-422-8686
ホテル　サンライズ２１,78173,,,34.42487477,132.7407849,広島県東広島市西条昭和町5-10,082-431-3232
ホテルルートイン東広島西条駅前,161066,,,34.4293412,132.7439984,広島県東広島市西条本町14-24,050-5837-7501
東横ＩＮＮ東広島西条駅前,108365,,,34.43037974,132.7431207,広島県東広島市西条本町12-2,082-422-1045
備長炭の湯　ホテル東広島ヒルズ西条インター（ＢＢＨホテルグループ）,71972,,,34.42460554,132.7495675,広島県東広島市西条大坪町2-13,082-422-5590
ホテル　グランカーサ,134795,,,34.42944384,132.7479119,広島県東広島市西条本町17-13,082-421-3111
広島西条駅前ユースホステル,145079,,,34.430554,132.741506,広島県東広島市西条岡町3-3,082-495-5306
