宿名,楽天ID,じゃらんID,YahooID,緯度,経度,住所,電話番号
ＭＡＨＡＮＡ　ＩＴＯ　＾,189555,,,34.9768982,139.0940822,静岡県伊東市湯川3-2-5　ＭＡＨＡＮＡ　ＩＴＯ,0557-32-2610
ホテルアルベルゴ,56961,,,34.96655168,139.0942621,静岡県伊東市桜木町1-5-5,0557-36-8666
貸別荘夢の花,198490,,,34.8999649,139.1084812,静岡県伊東市富戸1317-4320,0557-29-6233
ペンションアニマーレｉｎ伊豆高原,28082,,,34.89924565,139.1075968,静岡県伊東市大室高原8-286,0288-53-6300
ペット連れもＯＫの宿一棟貸し貸別荘　アニマーレ　ｉｎ　伊豆高原　＾,190439,,,34.8991749,139.1076198,静岡県伊東市富戸1317-3921　ペット連れもＯＫの一棟貸し貸別荘　アニマーレ　ｉｎ　伊豆高原,0288-53-6300
全室スイート＆オーシャンビュー　ヴィラージュ伊豆高原,28426,,,34.90069006,139.1124714,静岡県伊東市富戸1317-8,0557-51-7355
オザッキー大室高原４丁目　＾,170971,,,34.901838,139.108483,静岡県伊東市富戸1317-2995大室高原4-404　Ｏｚａｃｋｙ　Ｏｍｕｒｏ　Ｋｏｇｅｎ　4-ｃｈｏｍｅ,0557-32-2610
ＳＫＹ　ＤＥＣＫ　ＢＡＳＥ,187205,,,34.897995,139.1086553,静岡県伊東市八幡野1759-386,000-0000-0000
【１棟貸】グループでも３世代の家族でも最大８名まで宿泊可能！　＾,194842,,,34.9022423,139.1107237,静岡県伊東市富戸1317-5055　小さなホテル高原の天詩,070-1427-1289
サンダンス・リゾート伊豆高原,188320,,,34.9015835,139.1078853,静岡県伊東市富戸1317-3155,0557-51-6645
海の見える宿　さんぽみち,179289,,,34.90103131,139.1064359,静岡県伊東市富戸1317-3949,0557-55-7774
Ｖｉｌｌａ　Ｓｕｎｓｈｉｎｅ　＾,189451,,,34.8973271,139.1119476,静岡県伊東市八幡野1759-133　Ｖｉｌｌａ　Ｓｕｎｓｈｉｎｅ,090-7859-5958
オザッキー大室高原９丁目　＾,185087,,,34.9023397,139.1073128,静岡県伊東市富戸1317-2456大室高原9-434,0557-32-2610
理想郷貸別荘,104732,,,34.89715711,139.1121826,静岡県伊東市八幡野1759-603,0557-51-2626
ほったらかしの宿　ゆうふり伊豆高原,29811,,,34.90266485,139.1127074,静岡県伊東市富戸1317-2132,050-5443-6483
伊豆高原　1日1組限定の貸切宿　パーソナルペンション遊タイム,41806,,,34.90349802,139.1099937,静岡県伊東市富戸1317-2249,0557-51-7896
伊豆ドッグペンション　ことぶきベース,31663,,,34.896515,139.109455,静岡県伊東市八幡野1759－60,0557-51-7771
プチホテル　ベル・エポック,30887,,,34.89651829,139.1117633,静岡県伊東市八幡野1759-651,0557-51-5667
ＡＭＢＩＥＮＴ　伊豆高原コンドミニアム,7441,,,34.90333422,139.1126768,静岡県伊東市大室高原8丁目,050-5443-6483
花と緑に囲まれたお宿　青い風ガーデン,109477,,,34.8958544,139.108883,静岡県伊東市八幡野1250-34,0557-51-3785
ＫａｎｄｏＳｔａｙ　伊豆高原パークガーデン（旧　伊豆高原テラスー寛道ー）,191624,,,34.90412791,139.1081591,静岡県伊東市富戸1317-2272,03-3226-3335
ＶＯＹＡＮ　Ｖｉｌｌａ　伊豆　＾,195559,,,34.8971042,139.1059598,静岡県伊東市八幡野1253-87,080-1230-7763
Ｃｏｍｆｏｒｔ　Ｓｔａｙ　Ｉｚｕ　Ｐｅｎｉｎｓｕｌａ　快適滞在伊豆半島　＾,199538,,,34.8994442,139.1046565,静岡県伊東市富戸1317-4013,080-8892-8787
伊豆高原テラス－寛道－　＾,175690,,,34.9042188,139.1082024,静岡県伊東市富戸字先原1317-2272　寛道　伊豆高原,090-4965-9735
きらぼしの里　＾,195706,,,34.9034375,139.106498,静岡県伊東市富戸字先原1317-898　きらぼしの里,050-1793-3760
押し花アートを楽しめる犬の宿　ガラスの仔犬,29190,,,34.89597393,139.1128937,静岡県伊東市八幡野1236-25,0557-51-0400
伊豆高原　猫のいるお宿　プチホテル　フロマージュ,80659,,,34.89606838,139.1132326,静岡県伊東市八幡野1236-12,0557-51-1133
オレンジベリー,80476,,,34.89502118,139.1096191,静岡県伊東市八幡野1250-23,0557-51-2425
ＮＵＴＩＣ　ｉｚｕ,192605,,,34.90041232,139.1038164,静岡県伊東市富戸 1317-1617,5017933760
ＬＡＭＥＲ　ＶＯＮ（ラメールボン）,183475,,,34.89707368,139.1151493,静岡県伊東市八幡野1759-717,070-1255-4984
オーベルジュ　ド　プチ・ラパン,53341,,,34.89523512,139.1125494,静岡県伊東市八幡野1249-33,0557-51-7050
フレッチア,55885,,,34.90382287,139.1056163,静岡県伊東市富戸1317-823,0557-32-2610
伊豆高原リゾートホテル　ロブィング,30153,,,34.89486014,139.1116383,静岡県伊東市八幡野1249-77,0557-51-3567
全室海一望露天風呂付　ホワイトプリンセス,108274,,,34.90413673,139.1057801,静岡県伊東市伊豆高原大室3-531,0557-51-8088
Ｄｒｅａｍ　Ｊｏｕｒｎｅｙ　優雅,31370,,,34.89464855,139.1111581,静岡県伊東市八幡野1249-125,0557-51-2826
ホテルハチドリ,195933,,,34.89536788,139.1064077,静岡県伊東市大室高原7-646,0557-51-2011
ドッゴ伊豆,191556,,,34.90456184,139.1060995,静岡県伊東市富戸1317-732,070-6450-0371
伊豆高原温泉　全室露天風呂付の宿　ｅ，ここ地宿　風曜日,55897,,,34.8985202,139.1033416,静岡県伊東市八幡野１２５３－１４５（大室高原７丁目２１０）,0557-51-2935
ポイントバケーション伊豆高原,188818,,,34.9002395,139.1169677,静岡県伊東市富戸1317-14　ザ　グラン伊豆高原内507号室,0557-33-6080
ｔｈｅ　ｓａｌｏｎ　伊豆高原　Ｈｏｔｅｌｓ　＆　Ｒｅｓｏｒｔ,172820,,,34.8989896,139.1030999,静岡県伊東市八幡野1253-25,0557-51-2610
セント〜ｓｃｅｎｔ〜　伊豆高原の丘の上に佇む癒し空間,161280,,,34.8943457,139.1080621,静岡県伊東市八幡野1243-75,0557-55-7315
ＣＯＺＹ　ＨＯＵＳＥ　Ｉｚｕｋｏｇｅｎ（ＵＭＩＮＯＫＵ）　＾,199775,,,34.9054725,139.1073276,静岡県伊東市富戸1317-772 UMINOKU,090-2980-3353
シャトーシャングリラ,18869,,,34.90261495,139.1164487,静岡県伊東市大室高原11-348,0557-51-4381
月宿　“楽”,67379,,,34.89504629,139.1139826,静岡県伊東市八幡野1236-28,0557-51-7070
庭園鉄道『はーぶえん駅』前のぷちホテル☆　ポテリ,8654,,,34.89406571,139.1090691,静岡県伊東市八幡野1247-16,0557-51-6600
くつろぎの宿　華,84802,,,34.89390745,139.1111495,静岡県伊東市八幡野1248-1,0557-51-8789
Ｂ＆Ｂゲストハウス輪の宿,167348,,,34.9042024,139.1155888,静岡県伊東市富戸1317-5700,0557-55-9966
ラ・ドッグリゾート　伊豆高原　全室露天付き客室と部屋食の愛犬の宿,183473,,,34.8959216,139.1040873,静岡県伊東市八幡野1254-25,0557-52-0016
伊豆高原　海一望　アクアガーデン　ラグドール,37422,,,34.8945045,139.1144454,静岡県伊東市八幡野1235-15,0557-51-6667
ＳＡＮＡ　伊豆大室山－Ｐｏｏｌ　Ｖｉｌｌａ－　＾,195341,,,34.90576,139.1142156,静岡県伊東市富戸字先原1317-2951　SANA 伊豆大室山-Pool Villa-,080-2154-3318
Ｋｏｃｏ　伊豆高原,191799,,,34.9062981,139.1068784,静岡県伊東市富戸1317-499,050-3503-2802
カリフォルニアスタイルの宿　Ｗｅｓｔ　ｓｔａｙｓ,161093,,,34.8943883,139.1147364,静岡県伊東市八幡野1233-8,0557-27-2051
ペットと泊まれる温泉宿　サニーのあしあと,188908,,,34.8956111,139.1034341,静岡県伊東市八幡野1254-31,0557-27-1802
わんわんパラダイス　伊豆高原（旧：伊豆高原わんわんパラダイス　ホテル＆コテージ）,7440,,,34.90693094,139.1091714,静岡県伊東市大室高原3-490,050-5443-6483
プチホテル　クイーンズスウィート,28081,,,34.8967063,139.1176983,静岡県伊東市富戸1020-555,0288-54-2233
温泉リゾートＢＬＯＯＭ,191540,,,34.8976819,139.1016469,静岡県伊東市池625-52,0557-29-6233
介山別邸　わびすけ,188455,,,34.90247,139.118399,静岡県伊東市富戸1095-34,0557-27-2463
貸別荘花摘里,191542,,,34.9047576,139.103088,静岡県伊東市富戸1317-219,0557-29-6233
ネバーランド伊豆,193542,,,34.8997562,139.100956,静岡県伊東市池631-61,080-7078-8008
介山・本館　伊豆梛,80402,,,34.90293719,139.1183347,静岡県伊東市富戸1095-225,0557-33-1970
星空,192134,,,34.9044051,139.1025747,静岡県伊東市富戸1317-191,090-2611-9620
Ｐａｙｓａｇｅ　伊豆高原,188405,,,34.9049733,139.103088,静岡県伊東市富戸1317-223,050-3502-2802
かえで庵　伊豆高原　英国調アンティークホテル　全室露天風呂付き客室の宿,14738,,,34.89525153,139.1027946,静岡県伊東市八幡野1258-11,0557-33-1111
お宿うち山　伊豆高原　全室露天風呂付き隠れ宿,42000,,,34.90188615,139.1010429,静岡県伊東市大室高原2-716,0557-52-0010
ルーシーキキ　伊豆高原　ウェルカムベビー　ファミリー　全室露天風呂付き客室の宿,178404,,,34.89529132,139.1027413,静岡県伊東市八幡野1258-17,0557-33-1111
スイートヴィラ　伊豆高原オーシャンテラス,196595,,,34.9038878,139.1020319,静岡県伊東市富戸1317-168,03-3346-8383
スイートヴィラ　みかんの花咲く白い家,196594,,,34.9075354,139.1115445,静岡県伊東市富戸1317-1074,03-3346-8383
伊豆高原／大室山５分／畳和室／寝室４／ＢＢＱ／駐車場２台ＯＫ／民泊,189377,,,34.90671899,139.1144804,静岡県伊東市富戸1317-1172　伊豆高原／貸別荘210,080-4297-7301
忘我庵,184877,,,34.8955654,139.1022786,静岡県伊東市池624-23,03-6300-5126
伊豆高原温泉　海望む露天風呂付客室　夢海月(ゆめみづき),29100,,,34.90654785,139.1151422,静岡県伊東市大室高原10丁目348,0557-51-2772
伊豆高原　山之辺の宿　桜舞,164731,,,34.9064106,139.1154248,静岡県伊東市富戸1317-1264,0557-52-6233
Ｌａ　ｐｌａｃｅ　ＥＮ　（ラプラスエン）,196092,,,34.90249875,139.1009653,静岡県伊東市池628-9,045-711-8832
プチホテル　ノースイン,40150,,,34.90584238,139.1167042,静岡県伊東市大室高原11-102,0557-51-2131
伊豆高原　古民家の宿　美陽　＾,189815,,,34.8951447,139.1021415,静岡県伊東市池624-13　伊豆高原　古民家の宿　美陽,0557-55-7470
Ｓｏｌａｎａ伊豆高原,197755,,,34.9059807,139.1166184,静岡県伊東市富戸1317-1811,050-3146-7503
モンゴメリーブラウンイン伊豆高原,108180,,,34.89286575,139.1053001,静岡県伊東市八幡野1283-6,0557-51-3309
プライベートヴィラ　伊豆大室高原／民泊,193923,,,34.90546332,139.117375,静岡県伊東市富戸1095-261　Ｐｒｉｖａｔｅ　Ｖｉｌｌａ　Ｉｚｕ　Ｏｍｕｒｏ　Ｋｏｇｅｎ,050-1741-0183
ログハウス　Ｃｌｏｖｅｒ　＾,189449,,,34.9080379,139.108063,静岡県伊東市富戸1317-2976　ログハウス　Ｃｌｏｖｅｒ,090-7859-5958
オーベルジュ　ミヨー,141268,,,34.89520723,139.1018549,静岡県伊東市池624-7大室高原6-638,0557-51-2858
ＩＳＡＮＡ　Ｍｏｕｎｔａｉｎ　Ｖｉｌｌａ,192770,,,34.9063684,139.1036013,静岡県伊東市富戸1317-276,090-7688-4993
別邸　石の家　伊豆高原　ペットと泊まれる全室露天付き客室の宿,14737,,,34.89487655,139.1020864,静岡県伊東市大室高原6-650,0557-51-8716
家族で、カップルで。　芝生で寝転んで、満点の星を見よう！　伊豆ハウス［高速Ｗｉｆｉあり］　＾,176194,,,34.9080223,139.1130602,静岡県伊東市富戸字先原1317－1111　Ｉｚｕ　Ｈｏｕｓｅ　Ｌｕｘｕｒｙ　Ｌｏｇ　Ｆｉｒｅｐｌａｃｅ,080-1156-9736
＜サウナ／露天風呂付き＞バケーションイン伊豆高原　＾,186490,,,34.891531,139.1092081,静岡県伊東市八幡野1295-10　バケーションイン伊豆高原,080-9667-7288
貸別荘ドールハウス,191537,,,34.9077808,139.1144205,静岡県伊東市富戸1317-1208,0557-51-8212
伊豆高原温泉　カントリーイン　ピーウィット,40807,,,34.89129107,139.110708,静岡県伊東市八幡野1231-25,0557-51-3919
サンダンス・リゾート伊豆高原ＡＮＮＥＸ,164556,,,34.89323498,139.116813,静岡県伊東市富戸街道下1029-57,0557-55-2300
Ｐｒｉｖａｔｅ　Ｖｉｌｌａ　－ＩＢＵＫＩ－　彩吹,198627,,,34.8915485,139.1128804,静岡県伊東市八幡野宇平松1231-57,070-8536-8550
ＳＫＹ－ＨＩＬＬ　ＨＯＴＥＬ　伊豆高原,187179,,,34.9056562,139.1018048,静岡県伊東市富戸1317-624,0557-51-4846
伊豆高原ＫＡＺＡＭＩＣＨＩ　＾,199708,,,34.8932503,139.1030992,静岡県伊東市八幡野1282-157,050-1724-5569
貸別荘　大室山の角　＾,194361,,,34.8998585,139.0992477,静岡県伊東市池632-50　Ｏｍｕｒｏｙａｍａ　ｎｏ　Ｋａｄｏ,070-3315-6888
ｒｉｎｎｅ　伊豆　Ｐｒｉｖａｔｅ　Ｓｐａ３,198654,,,34.8964403,139.100146,静岡県伊東市池620-3,03-5275-1821
愛犬憩い宿　ＧＬＵＣＫ　伊豆高原,193346,,,34.9070361,139.1166466,静岡県伊東市富戸1317-1305,0557-51-9000
ログキャビン伊豆高原　＾,171615,,,34.8922644,139.1044006,静岡県伊東市八幡野1282-20　ログキャビン伊豆高原,0557-32-2610
伊豆高原　野鳥の郷ときわ荘／民泊,194661,,,34.9086872,139.1069179,静岡県伊東市富戸1317-1701　伊豆高原　野鳥の郷　トキワ荘,070-6450-0371
伊豆高原温泉　小さなホテル　檸檬樹,30936,,,34.89919219,139.098875,静岡県伊東市池632-105,090-7439-2270
温泉宿　伊豆華の舞,187428,,,34.8999521,139.1211737,静岡県伊東市富戸1012-102,0557-52-3063
温泉宿　華水月　伊豆高原,187429,,,34.8999521,139.1211737,静岡県伊東市富戸1012-26,0557-35-9563
トイズリゾート　＾,185205,,,34.898035,139.0990215,静岡県伊東市池632-7　トイズリゾート,090-8421-4745
温泉宿　華水月　伊豆高原　＾,189483,,,34.900268,139.1213317,静岡県伊東市富戸1012-26　温泉宿　華水月　伊豆高原,080-4807-1393
Ｍａｓａｙａ　Ｖｉｌｌａ　＾,186196,,,34.90745787,139.1168558,静岡県伊東市富戸1317-1318　Ｍａｓａｙａ　Ｖｉｌｌａ,090-8441-8665
松花,44991,,,34.89090213,139.1071722,静岡県伊東市八幡野1283-41,0557-53-2553
伊東温泉　スイートヴィラ伊豆高原プライム,168588,,,34.89967494,139.1214642,静岡県伊東市富戸1012-100,333468383
海の小石,198489,,,34.9077067,139.1168369,静岡県伊東市富戸1317-1323,0557-29-6233
アクアペンション　マリンヴィラ,167583,,,34.892669,139.1174331,静岡県伊東市富戸1023-7,0557-55-7553
伊豆高原温泉　蔵の宿　ひなた,49287,,,34.906584,139.1184429,静岡県伊東市富戸1095-216,0557-51-8177
かざみどり〜ワンコにも休日を〜,177106,,,34.8928426,139.1022589,静岡県伊東市八幡野1276-19,0557-52-6856
ペットのお宿　ころぽっくる,179239,,,34.8903612,139.1084042,静岡県伊東市八幡野1283-91,0557-48-7748
愛犬と微笑む温泉リゾート　ウブドの森　伊豆高原,147196,,,34.9008392,139.1220443,静岡県伊東市富戸1007-21,0120-759-158
Ｐ＇ｓ　Ｗｏｏｄ　伊豆高原,196202,,,34.90845,139.116943,静岡県伊東市富戸1317-5230,070-6450-0371
ＶＩＬＬＥＮＴ伊豆高原大室山／民泊,175799,,,34.9071963,139.1010952,静岡県伊東市富戸1317-1061　シャボテン公園別荘地10-118,050-7103-7349
Ｒｅｓｏｒｔ　ｓｔａｙ　Ｂｏｗｅｎ〜伊豆高原〜,184583,,,34.8975215,139.0977581,静岡県伊東市池635-107,050-5357-5801
伊豆グランヴィレッジ　グランピング,184404,,,34.90724547,139.1190048,静岡県伊東市富戸1089-4,0557-52-3714
伊豆高原　海の見えるオーベルジュ　パルテール,14616,,,34.91037778,139.1088546,静岡県伊東市大室高原4-548,0557-51-8581
伊豆高原　ペンション　ウェーブ・イン,7235,,,34.89259067,139.1010115,静岡県伊東市伊豆高原八幡野1276-66,0557-54-3999
伊豆高原温泉ゆうゆう（遊湯）ヴィラ　＾,170447,,,34.9092497,139.1160002,静岡県伊東市富戸1317-1457　伊豆高原温泉ゆうゆう（遊湯）ヴィラ,0557-32-2610
Ｇａｒｄｅｎ　ａｎｄ　Ｃｏｔｔａｇｅ　鳥と木の実　＾,185688,,,34.9089272,139.116711,静岡県伊東市富戸1317-1215　Ｇａｒｄｅｎ　ｇｕｅｓｔ　ｈｏｕｓｅ　鳥と木の実,080-5067-1911
農園ログコテージ　ブルーベリー・アナベル　＾,185689,,,34.9089272,139.116711,静岡県伊東市富戸1317-1204　農園ログコテージ　ブルーベリー・アナベル,080-5067-1911
伊豆高原ホテル五つ星,148914,,,34.8942585,139.0992582,静岡県伊東市八幡野1269-1,0557-53-7000
ヒーリングヴィレッジ山の家,192132,,,34.8950655,139.1214502,静岡県伊東市富戸972-13,090-1274-8574
ペンション　レ・セゾン,13750,,,34.89851491,139.09717,静岡県伊東市池635-129,0557-54-2131
ｒｉｎｎｅ　伊豆　Ｆｏｒｅｓｔ,198553,,,34.90842113,139.1179188,静岡県伊東市富戸1095-73,-
シークレットガーデン伊豆／民泊,190774,,,34.9010206,139.1229756,静岡県伊東市富戸1007-20　シークレットガーデン伊豆,0557-32-2610
伊豆高原温泉　客室露天風呂付リゾートホテル　コルテラルゴ伊豆高原,38761,,,34.90365944,139.1226093,静岡県伊東市富戸1038-73,0557-51-5041
伊豆高原の小さな隠れペット宿　ブランニューデイ（ｂｒａｎｄ-ｎｅｗ　ｄａｙ）,147174,,,34.8920581,139.119433,静岡県伊東市富戸1025-15,0557-48-7123
ペットと泊まる　ＣＡＲＯ　ＦＯＲＥＳＴＡ　伊豆高原　Ｃｕｏｒｅ,166996,,,34.8889403,139.1113025,静岡県伊東市八幡野1131-60,0557-53-1250
海のごちそう　ＷＡＴＡＮＡＢＥ,148898,,,34.8927862,139.0995082,静岡県伊東市八幡野1276-26,0557-54-1055
ＣＯＣＯ　ＶＩＬＬＡ　大室山【プライベートサウナ完備】　＾,199624,,,34.9067668,139.0990313,静岡県伊東市富戸1317-412　COCO VILLA 大室山,03-6435-4032
テラス城ヶ崎,136945,,,34.89118004,139.1186784,静岡県伊東市富戸924-2,0557-54-0450
庵　大室山　＾,199769,,,34.9069042,139.0989819,静岡県伊東市富戸1317-413,03-6435-4032
ＡＭＡＯ　ＶＩＬＬＡ　伊豆高原,187204,,,34.9017041,139.1237607,静岡県伊東市富戸1007-32,050-1807-2475
愛犬お宿　伊豆高原,143277,,,34.902418,139.123657,静岡県伊東市富戸1038-91,0120-759-126
リブマックスリゾート伊豆高原,149113,,,34.8884901,139.1098608,静岡県伊東市八幡野1220-1,0557-55-0001
伊豆高原温泉　全室露天付客室の隠れ宿　花の雲,50250,,,34.89236898,139.1205599,静岡県伊東市富戸925-48,0557-33-1155
ＡＺＵＲ　伊豆高原　ｐｌａｔｅａｕ　＾,195328,,,34.8959426,139.0966824,静岡県伊東市池635-35　AZUR 伊豆高原 plateau,070-4426-7052
Ｖｉｌｌａ　Ｍｉｌｌｅ／民泊,194715,,,34.9104153,139.1032439,静岡県伊東市富戸1317-1787　Ｖｉｌｌａ　Ｍｉｌｌｅ,090-7859-5958
はんなり伊豆高原,188233,,,34.8883976,139.1127817,静岡県伊東市八幡野1113-15,0557-54-5860
絶景の癒しの湯宿　茄子のはな,40025,,,34.89854542,139.0956562,静岡県伊東市池635-135,0557-53-5100
ｒｉｎｎｅ　伊豆　Ｐｒｉｖａｔｅ　Ｓｐａ１,198652,,,34.91071444,139.1036945,静岡県伊東市富戸1317-1644,03-5275-1821
ワンちゃんと泊まれるブリティッシュスタイルのプチホテル　Ｔｙｌｅｒ’ｓ　Ｆｌａｔ－タイラーズフラット,108711,,,34.91185751,139.1085314,静岡県伊東市大室高原4丁目627,0557-51-6757
マイグレ天,183452,,,34.9116957,139.1071548,静岡県伊東市富戸1317-3573　※別荘区画住所　大室高原4-722,050-8893-6290
ペットとのんびり過ごす温泉宿　ＦｕｋｕＦｕｋｕ　－ふくふく－,187549,,,34.9118978,139.1085368,静岡県伊東市富戸1317-3655,0557-29-6280
Ｂｒｉｇｈｔ　ｈｏｕｓｅ　＾,194945,,,34.8887785,139.1150919,静岡県伊東市八幡野1103-317　Ｂｒｉｇｈｔ　ｈｏｕｓｅ,0557-32-2610
ＶＯＹＡＮ　ＲＥＳＯＲＴ　伊豆ＭＡＤＯＫＡ　＾,189908,,,34.9119695,139.1107481,静岡県伊東市富戸1317-4633　ＶＯＹＡＮ　ＲＥＳＯＲＴ　伊豆ＭＡＤＯＫＡ,080-1230-7763
ｃｈｉｌｌｏｕｔ　ｈｏｕｓｅ　大室山,184748,,,34.9094507,139.1009461,静岡県伊東市富戸1317-1826,080-7302-0404
Ｔｏｎｔｔｕ　伊豆高原,188735,,,34.9102609,139.1176609,静岡県伊東市富戸1095-70,03-6454-7875
リブマックスリゾート伊豆高原ＡＮＮＥＸ,176590,,,34.887968,139.109497,静岡県伊東市八幡野1220-5,0557-53-1155
伊豆高原の小さなオーベルジュ　アルシオン,18226,,,34.90382334,139.1240703,静岡県伊東市伊豆高原東大室3-8,0557-51-5600
ｔｈｅ　ｖｉｌｌａ　Ｏｋａ　伊豆高原温泉,197078,,,34.8910944,139.1201897,静岡県伊東市富戸925-23,050-5477-8878
亀の井ホテル　伊豆高原,70875,,,34.88956922,139.1178852,静岡県伊東市八幡野1104-5,0557-51-4400
ＩＳＯＬＡ伊豆高原　＾,186211,,,34.8883062,139.1051214,静岡県伊東市八幡野1298-99　ＩＳＯＬＡ伊豆高原,090-4457-8877
全室半露天付　離れ御宿　夢のや,39169,,,34.89223569,139.1218487,静岡県伊東市富戸927-9,0557-33-1088
クイール　〜ペットと一緒に過ごす宿〜,167125,,,34.90389021,139.1244771,静岡県伊東市富戸1045-1,0557-27-2277
伊豆高原温泉　はなれ宿　善積,40061,,,34.89828709,139.0948063,静岡県伊東市伊豆高原南大室台4-24,0557-55-3131
伊豆シャボテンヴィレッジ　グランピング,179665,,,34.9078632,139.0977905,静岡県伊東市富戸１３１７番地１３,0557-52-3711
Ｓａｋｕｒａ　Ｖｉｌｌａ　＾,195207,,,34.8993751,139.1255973,静岡県伊東市富戸975-135　Ｓａｋｕｒａ　Ｖｉｌｌａ,0557-32-2610
伊豆高原　全室露天風呂付客室１日２組の宿　花彩亭（はないろてい）,141114,,,34.89677683,139.0948047,静岡県伊東市池614-109,0557-53-4037
めりーのおうち,183384,,,34.8895797,139.1194303,静岡県伊東市富戸920-24,050-1807-2475
ＩＳＯＬＡ　伊豆高原,187560,,,34.88778,139.1046673,静岡県伊東市八幡野1298-9,0557-53-9313
ほまれの光　水月,74626,,,34.88707201,139.1075279,静岡県伊東市八幡野1223-27,0557-55-2510
小さな森のオーベルジュ　花の森クラリス,52879,,,34.89217395,139.097173,静岡県伊東市池893-42 ,0557-55-2233
リゾート　ホテル　シャトー・レ・フルー,136198,,,34.9116723,139.1173955,静岡県伊東市富戸1095-378,0557-51-5840
ＨＡＲＥＬＩＥＲ,184749,,,34.9119797,139.11679,静岡県伊東市富戸1095-148,080-7302-0404
ホテル・伊豆高原物語,134805,,,34.88679159,139.1115275,静岡県伊東市八幡野1131-17,070-9077-7464
客室露天風呂付き　お部屋食で金目鯛を味わう宿　伊豆高原温泉　お宿　癒楽里ーゆらりー,17499,,,34.91046972,139.1199593,静岡県伊東市富戸1094-12,0557-51-9166
ビタミンハウス伊豆高原,184823,,,34.893998,139.0955474,静岡県伊東市池615-101,050-5491-6892
プチホテル　伊豆シャボテンヴィレッジ,10890,,,34.9082808,139.0973087,静岡県伊東市富戸1317-590,0557-51-5772
ｒｉｎｎｅ　伊豆　Ｒｅｔｒｅａｔ,198656,,,34.9133699,139.1091321,静岡県伊東市富戸1317-2019,03-5275-1821
Ｖｉｌｌａ　Ｂｙ　Ｎａｔｕｒｅ　＾,190813,,,34.8898335,139.0992161,静岡県伊東市八幡野1354-12　Ｖｉｌｌａ　Ｂｙ　Ｎａｔｕｒｅ,070-2657-3586
東急バケーションズ伊豆高原,104686,,,34.89549295,139.094387,静岡県伊東市池字中野614-91,0120-618-109
海一望の客室露天風呂付き　小さなアジアン宿　楽宿　はなはな,76474,,,34.91030032,139.1208786,静岡県伊東市富戸1104-63,0557-51-0707
伊豆高原　ペンション・ノエル,28649,,,34.89410146,139.0949731,静岡県伊東市池615-76,0557-55-3450
海とエステと美肌風呂の宿　天使のイルカ！,15950,,,34.91064473,139.1209119,静岡県伊東市富戸1104-61,0557-51-6261
伊豆高原ファミリーガーデン　ペンションロックアイランド,25066,,,34.91066694,139.1209314,静岡県伊東市富戸1104-62,0557-33-6977
ｇｒａｎｄｖｅｒｔ　伊豆,19424,,,34.89853424,139.0930564,静岡県伊東市池614-144（伊豆高原南大室台4-26）,0557-54-5004
チャイニーズオーベルジュ　仙豆飯店,5390,,,34.91398302,139.1125181,静岡県伊東市富戸1317-5719,0557-51-8739
ファミリーペンション　アースルーフ,147734,,,34.8942773,139.0942138,静岡県伊東市池615-87,050-5491-6892
HINASAKU　‐ひなさく‐,28299,,,34.90967266,139.1226785,静岡県伊東市富戸1105-15,0557-51-3500
ＡＺＵＲ　伊豆高原　ｐａｙｓａｇｅ　＾,194075,,,34.89113264,139.1235999,静岡県伊東市富戸字四辻917-90　ＡＺＵＲ　伊豆高原　ｐａｙｓａｇｅ,070-4426-7052
ＩＺＵ花縁,198326,,,34.8872722,139.102152,静岡県伊東市八幡野1309-2,080-8741-7899
全室露天風呂付客室　伊豆高原の隠れ宿　ｓｙｕｈａｒｉ,106026,,,34.89077131,139.0966203,静岡県伊東市八幡野1355-17,0557-53-5590
むっくのおうち,182765,,,34.8925868,139.0949947,静岡県伊東市池893-81,050-1807-2475
貸別荘ロイヤルシャトレー,78245,,,34.89778709,139.0926176,静岡県伊東市池614－274,0557-53-4700
小さなホテル　花いかだ,44254,,,34.91164183,139.1204758,静岡県伊東市富戸1102-64,0557-51-7007
伊豆ワーケーション,183898,,,34.8875543,139.1008376,静岡県伊東市八幡野1310-32,050-5491-6892
伊豆高原オーベルジュ　ベルエキップ　Ｌａ　Ｂｅｌｌｅ　Ｅｑｕｉｐｅ,80785,,,34.895729,139.0930538,静岡県伊東市池614-153,0557-55-3118
リブマックスリゾート伊豆高原テラス＆スパ,172162,,,34.8907664,139.0962444,静岡県伊東市池893-102,557551112
カントリーハウスホテル　アヴォンリー,9431,,,34.89212783,139.0949231,静岡県伊東市池893-82,0557-54-0088
伊豆集Ｅｐｉｓｏｄｅ　ＩＺＵ,198360,,,34.9109165,139.1219877,静岡県伊東市富戸1102-50,050-8893-5340
ＭＥＲＣＩ　０８２３,145319,,,34.89639719,139.0926132,静岡県伊東市池614-151,0557-53-4550
高級別荘地に建つホームエレベーター付き貸し切り高級別荘　＾,190406,,,34.88771847,139.0999498,静岡県伊東市八幡野1311-10　オリエンタルロータス,0557-27-9431
占いペンション　サニーサラダ,13504,,,34.88801947,139.1207128,静岡県伊東市富戸908-36,0557-54-3954
ホテル＆スパ　アンダリゾート伊豆高原,20532,,,34.88510478,139.1095178,静岡県伊東市八幡野1133,0120-759-026
伊豆高原倶楽部　栞　＾,185981,,,34.885097,139.1087737,静岡県伊東市八幡野1216-33　伊豆高原倶楽部　栞,070-4474-0102
