宿名,楽天ID,じゃらんID,YahooID,緯度,経度,住所,電話番号
鈴　四条高瀬川　　　川面に四季を感じるお宿,158539,,,35.00138816,135.7693456,京都府京都市下京区西木屋町通松原上る三丁目市之町260-4,075-746-2402
ＴＨＥ　ＧＡＴＥ　ＨＯＴＥＬ（ザ・ゲートホテル）　京都高瀬川　ｂｙ　ＨＵＬＩＣ,179802,,,35.0060949,135.7701391,京都府京都市中京区蛸薬師通河原町東入備前島町310-2,075-256-8955
万葉居　＾,169035,,,35.0012628,135.7693135,京都府京都市下京区油ノ小路通五条上る上金仏町260－2　Ｍａｎｙｏｕｋｙｏ,090-8191-5555
若京都河原町ホテル,192220,,,35.0012531,135.768581,京都府京都市下京区富永349-6,075-746-5844
Ｇｕｅｓｔｈｏｕｓｅ　Ｓｉｇｎ,196866,,,35.0022024,135.7666565,京都府京都市下京区中之町568,070-5469-0370
Ｈｏｔｅｌ　Ｅｓｐａｓｉｏｎ　Ｐｏｎｔｏｃｈｏ,196778,,,35.0061951,135.7706635,京都府京都市中京区下樵木町196,075-746-2322
ワシントンＲ＆Ｂホテル京都四条河原町,172256,,,35.00109286,135.7690513,京都府京都市下京区市之町258,075-353-1717
ＫＡＢＩＮ　Ｇｉｏｎ　（旧　Ｋａｂｉｎ　Ｍｉｎａｍｉｚａ）,192829,,,35.0030408,135.7724559,京都府京都市東山区大和大路通四条下ル大和町18-12,090-6353-1877
ホテルグランバッハ京都セレクト,145279,,,35.003554,135.76582,京都府京都市下京区四条通寺町西入奈良物町363,075-221-2211
Ｒａｋｕｔｅｎ　ＳＴＡＹ　ＵＲＢＡＮ　四条河原町（旧：ホテルメルディア四条河原町）,177739,,,35.00106557,135.7684558,京都府京都市下京区河原町通松原上る2丁目富永町354-2,075-353-5022
祇園四条ホテル,195980,,,35.0046584,135.7724836,京都府京都市東山区常盤町176（大和大路通四条上る、川端通四条上る）,075-585-2633
和み家　京都＿大和大路南座裏,181147,,,35.00320071,135.7725921,京都府京都市東山区大和大路通四条下る大和町15-1,090-8757-9679
欒（らん）－祇園四条－／　ＢＯＯＫ　ＡＮＤ　ＢＥＤ　ＫＹＯＴＯ,184065,,,35.0039844,135.7727243,京都府京都市東山区中之町200　カモガワビル9階-1,080-3750-1119
２２５４　＾,175195,,,35.0013824,135.7713337,京都府京都市東山区宮川筋2-2542254,090-6745-7263
葵　仏光寺橋,166410,,,35.0006568,135.7689878,京都府京都市下京区西木屋町通松原上る2丁目天満町456-13,075-354-7770
つき草庵　〈一棟貸し町家〉,178543,,,35.00172862,135.7721121,京都府京都市東山区西御門町440-8,050-3786-2009
ＦＯＲＺＡ　ホテルフォルツァ京都四条河原町,182567,,,35.0034834,135.765361,京都府京都市下京区四条通麩屋町西入立売東町25-1,075-254-8251
ラオンイン祇園縄手,165784,,,35.00304871,135.7730204,京都府京都市東山区大和大路四条下る大和町16-1,075-354-5471
開智かきしぶ庵　〈一棟貸し町家〉,151270,,,35.00187477,135.7660049,京都府京都市下京区丸屋町418-3,050-3786-2009
葵　高瀬川,136123,,,35.00052659,135.7689169,京都府京都市下京区西木屋町通松原上る二丁目天満町456-10,075-354-7770
京都グランベルホテル,162930,,,35.00273194,135.7729983,京都府京都市東山区大和大路通四条下ル大和町27,075-277-7330
京都　水凪庵　Ｋｙｏｔｏ　Ｍｉｚｕｎａｇｉａｎ　＾,185448,,,35.00048295,135.7694414,京都府京都市下京区和泉屋町164-1　京都　水凪庵　Ｋｙｏｔｏ　Ｍｉｚｕｎａｇｉａｎ,080-3862-1583
八坂郷,168752,,,35.0013567,135.7719847,京都府京都市東山区博多町101-8,075-748-0303
京乃宿　加ぎ平,39625,,,35.0055065,135.7656032,京都府京都市中京区麩屋町通錦上ル梅屋町481,075-221-2431
ＫＡＢＩＮ　Ｍａｃｈｉ,192830,,,35.0018241,135.7657512,京都府京都市下京区麩屋町通綾小路下ル俵屋町298,070-2433-3253
Ｃｏｎｎｅｃｔ　ｉｎｎ　祇園四条,180607,,,35.0011881,135.771991,京都府京都市東山区博多町100-1,075-671-8880
トラベロッジ京都四条河原町,187966,,,35.0072801,135.7688155,京都府京都市中京区河原町通三条下る2丁目山崎町240,075-255-8811
Ｒｉｎｎ　Ｍｉｙａｇａｗａｃｈｏ　Ｇｒａｎｄｅ（鈴ホテル　宮川町グランデ）,173152,,,35.0007543,135.7713376,京都府 京都市東山区宮川筋3丁目278-1,075-754-8935
Ｒａｋｕｔｅｎ　ＳＴＡＹ　ＵＲＢＡＮ　四条寺町（旧：ホテルメルディア四条河原町アネックス）,180697,,,35.00086584,135.7667068,京都府京都市下京区寺町通仏光寺下る恵美須之町530,075-352-7725
料理旅館　栄家,153358,,,35.0001902,135.7691183,京都府京都市下京区木屋町通高辻上る和泉屋町170,075-351-3722
ＢｎＡ　Ａｌｔｅｒ　Ｍｕｓｅｕｍ,178286,,,35.0002324,135.7684033,京都府京都市下京区天満町267-1,075-748-1278
Ｒｉｎｎ　Ｈｏｓｔｅｌ　Ｍｉｙａｇａｗａｃｈｏ（鈴ホステル　宮川町）,191909,,,35.0004284,135.7708615,京都府京都市東山区宮川筋四条下る宮川筋3-291-5,075-754-8935
Ｄｅｓｉｇｎ　Ｈｏｔｅｌ　京都麩屋町,183215,,,35.00167435,135.7654982,京都府京都市下京区麸屋町通綾小路下る俵屋町291,075-354-5159
ザ　ミレニアルズ京都（ＴＨＥ　ＭＩＬＬＥＮＮＩＡＬＳ）,164755,,,35.0074938,135.7687784,京都府京都市中京区河原町通三条下ル2丁目山崎町235,075-212-6887
Ｒｉｎｎ　Ｇｉｏｎ　Ｓｈｉｒａｋａｗａ,183862,,,35.00614889,135.7727457,京都府京都市東山区大和大路通三条下る三丁目弁財天町22,075-366-5952
鈴　祇園建仁寺　別邸（Ｒｉｎｎ　Ｇｉｏｎ　Ｋｅｎｎｉｎｊｉ　Ｖｉｌｌａ）,181064,,,35.0013672,135.7726659,京都府京都市東山区大和大路通四条下る三丁目博多町67,075-741-6674
ホテル　ささりんどう,129686,,,35.00318473,135.7737025,京都府京都市東山区祇園町南側570-102,075-541-7177
新道あずき庵　〈一棟貸し町家〉,145081,,,35.00242774,135.7734581,京都府京都市東山区建仁寺町四条下る四丁目小松町557-10,050-3786-2009
とみ家,147580,,,35.00000404,135.7692234,京都府京都市下京区木屋町通高辻上ル和泉屋町171-3,075-351-5216
雲・仏光,165745,,,35.0012206,135.7657686,京都府京都市下京区大黒町267-2,075-205-2890
Ｍｉｒｕ　Ｋｙｏｔｏ　Ｇｉｏｎ,187226,,,35.0059816,135.7730373,京都府京都市東山区大和大路通新橋上る元吉町43,075-541-2660
樺屋　四条高瀬川,188288,,,34.999984,135.7685304,京都府京都市下京区天満町456‐21,070-1847-0309
Ｒｉｎｎ　Ｇｉｏｎ　Ｋｅｎｎｉｎｊｉ（鈴ホテル　祇園建仁寺）,168438,,,35.00121296,135.7726924,京都府京都市東山区博多町69-1，69-2,075-606-5178
ＧＲＡＮＤ-ＲＥＭ　ＫＹＯＴＯ,171964,,,35.0068201,135.7661435,京都府京都市中京区伊勢屋町346,075-746-4554
丸　和泉屋町,177673,,,34.9998764,135.7690077,京都府京都市下京区木屋町通松原上る2丁目和泉屋町172,075-744-1419
四季々々ＰＯＮＴＯ,171900,,,35.0074312,135.7711014,京都府京都市中京区若松町137-10,075-744-0334
女性専用ゲストハウス菜の花,158533,,,35.0070049,135.7662907,京都府京都市中京区御幸町通六角下ル伊勢屋町338,075-241-7881
ホテル　アルザ京都,165920,,,35.00661391,135.7726645,京都府京都市東山区大和大路通り三条下る3丁目弁財天町33,075-561-1033
京と家　さくら庵,161035,,,34.9997597,135.7688989,京都府京都市下京区木屋町通松原上る美濃屋町174-1　3Ｆ,075-525-7575
ホテルビスタプレミオ京都［河原町通］,129670,,,35.00777852,135.7681862,京都府京都市中京区松ケ枝町４５７,075-256-5888
ぎおん美先,163086,,,35.00634353,135.7731044,京都府京都市東山区新門前通大和大路東入西之町219-2  ,075-525-7035
鈴　京都宮川筋　ｈｉｔｏｔｏｓｅ　穐　Ａｋｉ,189138,,,35.0000176,135.7711022,京都府京都市東山区宮川筋4-297-10,075-754-8935
Ｍｙ　Ｋ　ＨＯＵＳＥ,166483,,,34.99975357,135.7683485,京都府京都市下京区清水町290-1,075-343-8333
京都　ひまわり　河原町四条,158323,,,35.00166945,135.7649131,京都府京都市下京区富小路通仏光寺上る塗師屋町103,090-8456-6635
Ｒｉｎｎ　Ｇｉｏｎ　Ｈａｎａｔｏｕｒｏ（鈴ホテル　祇園花とうろ）,187379,,,35.00273935,135.7740609,京都府京都市東山区四条花見小路下る小松町555-1,075-525-8100
ＴＨＥ　ＰＯＣＫＥＴ　ＨＯＴＥＬ（ザ・ポケットホテル）京都四条烏丸,167379,,,35.00431336,135.7641798,京都府京都市中京区柳馬場通錦小路下る瀬戸屋町474,075-283-1110
サウナ＆カプセルホテル　ルーマプラザ,147640,,,35.00362002,135.7742624,京都府京都市東山区祇園町南側575　フジビル3F,075-525-0993
旅館ひのもと,178718,,,34.99984123,135.767579,京都府京都市下京区河原町通西裏松原上る幸竹町375,075-351-4563
ホテルリソル京都　河原町三条,166014,,,35.00799672,135.7692024,京都府京都市中京区河原町通三条下る大黒町59-1,075-255-9269
金　波　樓　（旧：ホテルニュー金波楼）,4694,,,35.0043927,135.764095,京都府京都市中京区柳馬場通四条上ル瀬戸屋町467,075-221-7237
京町家ゑびす,167544,,,34.99997574,135.7715149,京都府京都市東山区新道通団栗下ル二丁目下柳町177-5,050-2018-1700
ＳＡＫＵＲＡ　ＲＩＶＥＲ　ＶＩＥＷ　ＧＩＯＮ　＾,199573,,,34.9997112,135.7707829,京都府京都市東山区宮川筋4-307-1,075-525-7575
祇園の宿　杏花　＾,170198,,,35.0046961,135.7743242,京都府京都市東山区末吉町86　Ｇｉｏｎ　ｎｏ　Ｙａｄｏ　Ｋｙｏｕｋａ,075-708-6577
ＲＥＳＩ　ＳＴＡＹ　ＧＩＯＮ,176860,,,35.0071473,135.7725784,京都府京都市東山区新五軒町191,075-353-7744
ホテルグレイスリー京都三条,151303,,,35.00782368,135.7670458,京都府京都市中京区六角通寺町東入桜之町420番,075-222-1111
ＴＨＥ　Ｌ．Ａ．ＭＡＲＴ　ＨＯＴＥＬ　ＫＹＯＴＯ,177055,,,35.00752614,135.7663441,京都府京都市中京区御幸町三条下ル八百屋町111,075-231-3156
井筒ホテル京都河原町三条,192662,,,35.0082008,135.7687784,京都府京都市中京区河原町通三条下る大黒町52,075-708-5017
クロスホテル京都（オリックスホテルズ＆リゾーツ）,167802,,,35.00827046,135.7694114,京都府京都市中京区河原町通三条下る大黒町71-1,075-231-8831
ＨＯＴＥＬ　Ｃｌａｍ　Ｃｈｏｗｄｅｒ,153656,,,35.0077839,135.766549,京都府京都市中京区海老屋町327,075-708-7949
開智ももはな庵　〈一棟貸し町家〉,147594,,,35.00060391,135.7652063,京都府京都市下京区富小路通仏光寺下る筋屋町144-9,050-3786-2009
三木半旅館,10982,,,35.00744239,135.7657864,京都府京都市中京区六角通麩屋町東入八百屋町96・97番合地,075-221-5189
Ｋａｂｉｎ　Ｔａｋａ,192831,,,35.0004724,135.7653333,京都府京都市下京区麩屋町通高辻上ル鍋屋町245,090-1261-6239
祇園吉今,189046,,,35.006267,135.774007,京都府京都市東山区新門前通大和大路東入西之町229,075-561-2620
川嶋旅館,41430,,,35.0024568,135.7637562,京都府京都市下京区綾小路通柳馬場西入ル207-2,075-351-2089
草枕　京都河原町,167862,,,35.0003124,135.7654242,京都府京都市下京区鍋屋町241-3,075-600-0280
ホテルリブマックス京都寺町通,177582,,,34.99955187,135.7667254,京都府京都市下京区寺町通高辻下る京極町494,075-341-2270
古門前荘,164901,,,35.0068312,135.7736345,京都府京都市東山区元町382-1,075-205-3114
京都ぎおんの宿,177674,,,35.0061942,135.7741854,京都府京都市東山区新門前通大和大路東入西之町231,075-744-1419
京のやど　古都葉,165970,,,34.99905484,135.7687369,京都府京都市下京区木屋町松原上ル美濃屋町182-3,090-3871-5108
有済はとば庵　〈一棟貸し町家〉,142931,,,35.007054,135.77348,京都府京都市東山区古門前通大和大路東入元町382-12,050-3786-2009
ｙｕｇｅｎ　ｋｙｏｔｏ　ｓｈｉｊｏ,197214,,,34.9999133,135.7657886,京都府京都市下京区麩屋町通高辻下る鍵屋町218,075-746-3798
ＨＯＴＥＬ　ＡＲＵ　ＫＹＯＴＯ（ホテルアル京都）三条木屋町通り,182120,,,35.008541,135.7700605,京都府京都市中京区河原町通三条下る大黒町48番地,075-252-2207
慶有魚　宮川,184369,,,34.9992096,135.771076,京都府京都市東山区宮川筋4-319-5,075-708-3199
温泉の宿　祇園舞扇　別邸　ｂｙ　宿ルＫＹＯＴＯ　ＨＡＮＡＲＥ,181142,,,35.006206,135.774401,京都府京都市東山区新門前通大和大路東入西之町232-22　2F,050-3189-0049
ＪＱヴィラ京都　綾材木,167108,,,35.0023955,135.7634549,京都府京都市下京区綾材木町200-4,075-746-3987
Ｍｉｒｕ　Ｋｙｏｔｏ　Ｎｉｓｈｉｋｉ,168206,,,35.00644347,135.7641116,京都府京都市中京区柳馬場通六角下ル井筒屋町424,075-585-5808
慶有魚　枡屋,184371,,,34.9993693,135.7664846,京都府京都市下京区桝屋町473-8,075-708-3199
京都祇園ユウベルホテル,168605,,,35.00506862,135.77506,京都府京都市東山区清本町359-1,075-681-3000
ＫＯＴＯＮＯＹＡ,165235,,,34.99999595,135.7652161,京都府京都市下京区高辻通麩屋町西入雁金町170,090-1718-1122
美盧　松原高瀬川邸　北館,181387,,,34.9988243,135.7684174,京都府京都市下京区西木屋町通松原下る材木町423番地,080-4015-7748
美盧　松原高瀬川邸　南館,181388,,,34.9988243,135.7684174,京都府京都市下京区西木屋町通松原下る材木町423番地,080-4015-7748
ＲＥＳＩ　ＳＴＡＹ　Ｔｓｕｂａｋｉ　－椿－,176861,,,34.99884934,135.7704028,京都府京都市東山区宮川筋五丁目329-2,075-353-7744
田中家,164603,,,34.9990098,135.7711654,京都府京都市東山区宮川筋5-352-8,075-708-2341
ＫＡＢＩＮ　Ｋｏｊｉ,192832,,,35.0003605,135.7646773,京都府京都市下京区筋屋町152,090-6371-9304
Ｒ＆Ｒｕｎ　Ｋｙｏｔｏ　ｓｅｒｖｉｃｅｄ　ａｐａｒｔｍｅｎｔ　＆　ｓｕｉｔｅｓ　＾,169107,,,35.007206,135.764598,京都府京都市中京区六角通柳馬場東入大黒町72－1　Ｒｏｋｋａｋｕ　ｇｕｅｓｔ　ｈｏｕｓｅ　6,075-222-9111
ＫＹＯＴＯ　ＧＩＯＮ　ＨＯＴＥＬ,177871,,,35.00484329,135.7752813,京都府京都市東山区清本町354-6,075-708-3183
ＲＥＳＩ　ＳＴＡＹ　錦　－Ｎｉｓｈｉｋｉ－,176868,,,35.00554219,135.763335,京都府京都市中京区菊屋町 521,075-353-7744
カペラ京都,198598,,,34.9991925,135.7719652,京都府京都市東山区小松町130,075-606-5810
モンシェリ祇園,167710,,,35.00553819,135.7751045,京都府京都市東山区新橋通大和大路東入2丁目橋本町382　モンシェリビル3Ｆ、4Ｆ,070-1563-6853
鈴　万里小路,181997,,,35.0010212,135.7639169,京都府京都市下京区柳馬場通仏光寺下る万里小路162-3,075-746-2402
旅寛ＨＯＳＴＥＬ祇園,167624,,,35.0067729,135.7743234,京都府京都市東山区元町391-2,-
ホテルトラベルティン京都木屋町,192310,,,34.9987901,135.7677635,京都府京都市下京区西木屋町通松原下ル難波町403-1,075-353-0101
松井本館,5831,,,35.00684242,135.7640866,京都府京都市中京区柳馬場六角下ル,075-221-3535
ザ　ロイヤルパークホテル　京都三条,130499,,,35.00900897,135.7694472,京都府京都市中京区三条通河原町東入ル中島町74,075-241-1111
美盧　四条河原町邸,172113,,,34.999107,135.7664075,京都府京都市下京区石不動之町692-3,080-4015-7748
ＡＲＴ　ＭＯＮ　ＺＥＮ　ＫＹＯＴＯ,187312,,,35.0069698,135.7742739,京都府京都市東山区古門前通大和大路東入元町391,075-551-0009
竹影　月影,172926,,,34.99928254,135.7659272,京都府京都市下京区石不動之町681,075-468-1023
京の宿　綿善旅館,17903,,,35.00683824,135.7639542,京都府京都市中京区井筒屋町413,075-223-0111
Ｌｅｎ　Ｋｙｏｔｏ　Ｋａｗａｒａｍａｃｈｉ,161004,,,34.998732,135.7673713,京都府京都市下京区植松町709-3,075-361-1177
京都リバービューハウス京楽,167490,,,34.99856385,135.7682289,京都府京都市下京区木屋町通松原下ル材木町427,075-746-2200
祇園白川　香祇　－　こうき　〈一棟貸し町家〉,168696,,,35.0062118,135.7749928,京都府京都市東山区中之町236-2,050-3786-2009
ＴＨＥ　ＭＩＹＯＳＨＩ,192278,,,35.0029251,135.7756678,京都府京都市東山区祇園町南側570-15,075-561-2508
ＫＩＺＡＳＨＩ　ＴＨＥ　ＳＵＩＴＥ　京都祇園,79346,,,35.00402913,135.775769,京都府京都市東山区祇園町北側275 3階,075-551-9600
奏　松原御幸町,178958,,,34.9991007,135.765942,京都府京都市下京区石不動之町681-3,075-671-8880
京のおおぞら祇園　翠,184078,,,35.00624968,135.7750823,京都府京都市東山区新門前通大和大路東入二ノ中之町236-3，236-4,075-925-6833
フォションホテル京都,181786,,,34.9985332,135.7676684,京都府京都市下京区河原町通り松原下ル難波町406,075-751-7711
まりこうじ　〈一棟貸し町家〉,187306,,,35.0005875,135.7638072,京都府京都市下京区万里小路町175,050-3786-2009
ＰＩＥＣＥ　ＨＯＳＴＥＬ　ＳＡＮＪＯ,149213,,,35.00806153,135.7650235,京都府京都市中京区富小路三条下る朝倉町530,075-746-3688
エムズイン東山,153379,,,34.99890636,135.7721907,京都府京都市東山区大和大路通四条下ル4丁目小松町159,075-320-4126
開智あんず庵　〈一棟貸し町家〉,142861,,,34.999266,135.765445,京都府京都市下京区麩屋町通高辻下る鍵屋町202-2,050-3786-2009
ＨＯＴＥＬ　ＲＩＮＧＳ　ＫＹＯＴＯ,183201,,,35.0065274,135.7633596,京都府京都市中京区堺町通六角下る甲屋町393,075-746-2920
加茂川館,109438,,,35.00913399,135.7708998,京都府京都市中京区三条大橋西詰,075-221-4007
ＫＡＢＩＮ　Ｋｙｏｔｏ,192833,,,34.9996936,135.7646562,京都府京都市下京区富小路通高辻下ル恵美須屋町187,090-6371-9304
祇をん　新門荘,4779,,,35.00650105,135.7751217,京都府京都市東山区新門前通大和大路東入二丁目中之町243,075-561-8011
Ｐｒｉｖａｔｅ　Ｖｉｌｌａ　祇園花見,181257,,,35.0045778,135.775929,京都府京都市東山区祇園町347-139,075-644-6285
奏　松原御幸町　もみじ邸,180348,,,34.9989058,135.7659285,京都府京都市下京区石不動之町682-8,075-671-8880
ぎおん美先　古門前,165963,,,35.0071157,135.7746802,京都府京都市東山区古門前通大和大路東入三吉町350,075-551-0311
京都祇園新橋庵　＾,171711,,,35.00551959,135.7757056,京都府京都市東山区新橋通大和大路東入2-橋本町405-15　京都祇園新橋庵,075-332-2511
雲町屋　高瀬川　ＫｕｍｏＭａｃｈｉｙａ　Ｔａｋａｓｅｇａｗａ,164754,,,34.998307,135.767799,京都府京都市下京区難波町420-10,070-4326-4235
京都四条高倉ホテルグランレブリー,171898,,,35.00273576,135.7624447,京都府京都市下京区高倉通四条下ル高材木町225,075-371-0012
慶有魚　宮,184368,,,34.9982697,135.7705838,京都府京都市東山区西御門町451,075-708-3199
京町家旅館さくらうるし邸,176950,,,34.9999857,135.7641187,京都府京都市下京区柳馬場通高辻下る吉文字町425,075-343-0003
宮鴨庵,164906,,,34.9981154,135.7697516,京都府京都市東山区宮川筋6-370-2,075-205-3114
ＭＡＪＡ　ＨＯＴＥＬ　ＫＹＯＴＯ,197944,,,35.0077948,135.7642245,京都府京都市中京区柳馬場通六角上る槌屋町92,075-746-5667
プライベートレジデンス宮川町　舞／民泊,170548,,,34.9982423,135.7707936,京都府京都市東山区新宮川町通松原下る西御門町451　プライベートレジデンス宮川町　舞,070-4222-8434
旅館三賀,146998,,,35.00839656,135.7650437,京都府京都市中京区富小路通り三条下る朝倉町,075-241-3251
ｙｏｉｎ　ｈｏｔｅｌ　ｋｙｏｔｏ　ｇｉｏｎ,178169,,,35.0049988,135.7760364,京都府京都市東山区祇園町北側347-55,075-533-8855
アパホテル〈京都祇園〉ＥＸＣＥＬＬＥＮＴ（２０２６年３月２３日リニューアルオープン）,1834,,,35.00355,135.7762013,京都府京都市東山区祗園町南側555番地,0570-072-911
継＜ＴＳＵＮＡＧＵ＞　空蝉＜Ｕｔｓｕｓｅｍｉ＞／帚木＜Ｈａｈａｋｉｇｉ＞,187638,,,34.99846,135.7717781,京都府京都市東山区松原通大和大路西入弓矢町30,075-468-1417
ＴＨＥ　ＭＡＣＨＩＹＡ　ＥＢＩＳＵＹＡ,180076,,,34.99939386,135.7646806,京都府京都市下京区恵美須屋町192-1,075-365-2333
ＨＯＴＥＬ　ＭＵＳＯ,177586,,,34.9987839,135.7657438,京都府京都市下京区石不動之町678,075-354-0250
ＨＡＮＡＲｅ　宮川筋,179707,,,34.99802753,135.7700735,京都府京都市東山区宮川筋6-369,090-4003-7083
鈴　宮川町　椿,166916,,,34.99801732,135.7700719,京都府京都市東山区宮川筋6-371,075-746-2402
京都雅楼,181307,,,35.0015736,135.762564,京都府京都市下京区高倉通仏光寺上る西前町367-8,090-9545-1438
雅屋／民泊,186313,,,34.99821389,135.771499,京都府京都市東山区北御門町258‐4　Ｍｉｙａｂｉｙａ,080-2368-7675
Ｒｉｎｎ　Ｋｉｔａｇｏｍｏｎ,179137,,,34.99824828,135.771649,京都府京都市東山区大黒町通松原下る北御門町256,075-585-4131
プリンス　スマート　イン　京都三条,183732,,,35.0093281,135.7665862,京都府京都市中京区御幸町通三条上る丸屋町325,050-3101-9398
京都　竹のお宿　＾,193867,,,34.997903,135.7700097,京都府京都市東山区宮川筋6-373　Ｋｙｏｔｏ　Ｔａｋｅ　ｎｏ　ｏｙａｄｏ,075-525-7575
Ｒｉｎｎ　Ｋｙｏｔｏ　Ｇｉｏｎ　Ｓｈｉｎｂａｓｈｉ（鈴　京都祇園新橋）,195994,,,35.00559192,135.7761283,京都府京都市東山区新橋通大和大路東入橋本町2-415-1,075-744-6101
紡　上鱗形町,191653,,,34.9987114,135.7653994,京都府京都市下京区上鱗形町502-3,075-693-9950
ホテル　グラン・エムズ京都,147489,,,35.00974088,135.7685299,京都府京都市中京区河原町通三条上ル下丸屋町410-3,075-241-2000
Ｍｉｎｎ祇園,187616,,,35.00705349,135.7753074,京都府京都市東山区三吉町342-3,050-3145-2939
Ｈｏｓｔｅｌ　Ｉｎｎ　京都祇園,198378,,,35.0060348,135.7759631,京都府京都市東山区中之町241-2,075-746-7832
ＲＥＳＩ　ＳＴＡＹ　ＫＵＯＮ,198431,,,35.00651384,135.7626941,京都府京都市中京区高倉通蛸薬師上る和久屋町357,075-343-0055
ラオンイン祇園新橋,172423,,,35.00562452,135.7761621,京都府京都市東山区新橋通大和大路東入二丁目橋本町415-1,075-366-4100
ホステルイン京都祇園,180383,,,35.0061116,135.7759511,京都府京都市東山区新門前通大和大路東入二丁目中之町241番地2,075-746-7832
十宜屋　＾,184991,,,35.0064117,135.7757906,京都府京都市東山区新門前通中之町246　Ｊｅｕｇｉｙａ,090-5193-1696
Ｍａｃｈｉｙａ　Ｍａｙａ　Ｇｉｏｎ,180523,,,35.00057,135.775375,京都府京都市東山区小松町562-11,000-000-0000
雲町屋　祇園花見　ＫｕｍｏＭａｃｈｉｙａ　Ｇｉｏｎｈａｎａｍｉ,158868,,,35.00055476,135.7753689,京都府京都市東山区大和大路通四条下る四丁目小松町562-4,070-4326-4235
京料理　箔,192612,,,35.0096201,135.7710706,京都府京都市中京区木屋町通三条上る上大阪町528-3,075-254-8717
鈴　京都鴨川　ｈｉｔｏｔｏｓｅ夏－Ｎａｔｓｕ－,198579,,,34.9977813,135.7697561,京都府京都市東山区宮川筋6-374-1,075-754-8935
旅館　こうろ,5260,,,35.007484,135.763345,京都府京都市中京区堺町通六角北東角堀之上町114,075-221-7807
Ｒｉｎｎ　Ｋｉｙｏｍｉｚｕ　Ｇｉｏｎ（鈴ホテル　清水祇園）,191675,,,34.9983142,135.7723706,京都府京都市東山区弓矢町47,075-746-4150
祇園ハウス１Ｆ　＾,170101,,,35.0003339,135.7752872,京都府京都市東山区小松町563-12　祇園ハウス1Ｆ,075-533-7775
祇園ハウス２Ｆ　＾,170102,,,35.0003339,135.7752872,京都府京都市東山区小松町563-12　祇園ハウス2Ｆ,075-533-7775
＆ｚｅｎ．京都祇園,196643,,,35.0060331,135.7761113,京都府京都市東山区新門前通大和大路東入三丁目梅本町250,080-8495-6614
京都の一等地に佇む町家宿｜四条駅徒歩５分・静寂と美が宿る贅沢なひととき　＾,194835,,,35.0014912,135.7622903,京都府京都市下京区仏光寺通高倉西入西前町362-1　Ｊａｓｍｉｎｓ,090-6235-8393
ＲＥＳＩ　ＳＴＡＹ　麩屋町,176863,,,34.99850834,135.765395,京都府京都市下京区上鱗形町509-1,075-353-7744
季楽　京都　祇園,181107,,,35.0006035,135.7756298,京都府京都市東山区毘沙門町46-10,050-1807-3013
京小宿・華乃家,153235,,,35.0028732,135.7617051,京都府京都市下京区綾小路通東洞院東入神明町722-3,075-352-5377
京小宿・華乃家別邸,153236,,,35.0029621,135.7616884,京都府京都市下京区綾小路通東洞院東入神明町722-1,075-352-5377
豊園　くれない庵,167756,,,35.0027927,135.7617023,京都府京都市下京区神明町722-4,050-2018-1700
ヒルトン京都,191878,,,35.0100336,135.7694681,京都府京都市中京区下丸屋町416番地,075-212-8007
たそかれ　〈一棟貸し町家〉,180794,,,34.9998974,135.7632577,京都府京都市下京区堺町通高辻下る夕顔町477-3,050-3786-2009
ＫＯＴＯ　Ａ,165161,,,35.0043537,135.7767926,京都府京都市東山区祇園町北側287,075-205-3114
ＫＯＴＯ　Ｂ,165162,,,35.0043537,135.7767926,京都府京都市東山区祇園町北側287,075-205-3114
ホテル　ザ　セレスティン京都祇園,160991,,,34.99879921,135.7737766,京都府京都市東山区八坂通東大路西入小松町572,075-532-3111
祇園　金瓢,79322,,,35.00700379,135.7757994,京都府京都市東山区古門前三吉町335,075-708-5143
式音庵　祇園白川,167077,,,35.00647653,135.7761511,京都府京都市東山区中之町248-8,075-644-6285
Ｅｎｚｏ　Ｋｙｏｔｏ　Ｇｏｊｏ　Ｅ,178552,,,34.9985521,135.764957,"京都府京都市下京区富小路通松原下る本上神明町462,462-1",5031962080
清栄ホテル　京都河原町,181418,,,34.9988196,135.7644856,京都府京都市下京区松原中之町476,075-741-8175
祇園南　万花　－　ばんか　〈一棟貸し町家〉,158898,,,35.00029654,135.7755963,京都府京都市東山区小松町563-7,050-3786-2009
京都の宿　ぎをんの月,191757,,,35.0047921,135.776815,京都府京都市東山区祇園町北側347-18,075-532-5333
一葉庵,153283,,,35.0000152,135.7753872,京都府京都市東山区大和大路四条下る四丁目小松町564-52,080-2454-1795
倭乃里京都ミュゼ,178480,,,34.99770024,135.7713805,京都府京都市東山区大黒町通松原下る1丁目北御門町276,075-533-0310
東山　不頼庵,167543,,,34.9983821,135.7733096,京都府京都市東山区弓矢町67-16,050-2018-1700
京都白川季楽ｉｎｎ,147020,,,35.00627418,135.7763916,京都府京都市東山区梅本町251,075-202-4132
松井別館　花かんざし,5849,,,35.00745343,135.7627867,京都府京都市中京区六角高倉東入ル,075-221-6688
ｓｏｙｏ－ｎｅ　ｋｙｏｔｏ　ｓａｎｊｏ,197664,,,35.0096119,135.765924,京都府京都市中京区麩屋町通三条上る下白山町296,075-708-3939
慶有魚　山城,180971,,,34.9975133,135.7706763,京都府京都市東山区大黑町通松原下る二-山城町282-13,080-4984-2017
