宿名,楽天ID,じゃらんID,YahooID,緯度,経度,住所,電話番号
ホテルトレンド西心斎橋,172805,,,34.66991425,135.497706,大阪府大阪市中央区西心斎橋2-13-12,06-6484-3200
アローホテルイン心斎橋,38760,,,34.67111605,135.4987242,大阪府大阪市中央区西心斎橋2-9-32,06-6211-8441
Ｅｌｅｎａ　Ｓｈｉｎｓａｉｂａｓｈｉ　Ｓｔａｙ／民泊,190862,,,34.6712908,135.4987254,大阪府大阪市中央区西心斎橋2-10-14　おおきに龍ビル陽　Ａ2,090-6655-8118
Ｄｏｔｏｍｂｏｒｉ　Ｂａｓｅ,151473,,,34.6678045,135.5052683,大阪府大阪市中央区千日前1-2-9,06-4708-6780
カプセルホテル朝日プラザ心斎橋,197197,,,34.670544,135.4978234,大阪府大阪市中央区西心斎橋2-12-22,06-4708-5888
Ａｐａｒｔｍｅｎｔ　Ｈｏｔｅｌ　１１心斎橋Ａｍｅｍｕｒａ店／民泊,194394,,,34.6696815,135.4972988,大阪府大阪市中央区西心斎橋2-16-11　キャピトル心斎橋　10階,090-8522-5510
スーパーホテルＰｒｅｍｉｅｒなんば心斎橋天然温泉「なにわ美肌の湯」,183359,,,34.66991198,135.4973879,大阪府大阪市中央区西心斎橋2丁目16-8,06-4965-9000
変なホテル大阪　なんば,168794,,,34.67130745,135.4985607,大阪府大阪市中央区西心斎橋2-10-16,050-5576-8355
ルトゥール【大人専用１８禁・ハピホテ提携】,163329,,,34.6661574,135.4984718,大阪府大阪市浪速区難波中1-2-4,06-6631-1515
道頓堀川畔　かねよし旅館,5850,,,34.66921643,135.5054987,大阪府大阪市中央区宗右衛門町3-12,06-6211-6337
なんばオリエンタルホテル,554,,,34.66576678,135.5036378,大阪府大阪市中央区千日前2-8-17,0570-051-153
ＨＯＴＥＬ　ＫＡＮＡＤＥ【大阪難波駅すぐ】,158349,,,34.66694245,135.4975541,大阪府大阪市浪速区元町1-1-3,06-6599-8258
ＫＯＫＯ　ＨＯＴＥＬ　大阪なんば　千日前,196317,,,34.66742,135.5053377,大阪府大阪市中央区千日前1-3-7,06-6211-1001
ホテル　ル・ボテジュール　ナンバ,1180,,,34.66631118,135.5046099,大阪府大阪市中央区千日前2-4-9,06-6647-6777
ＴＨＥ　ＷＡＬＬ　ＨＯＴＥＬ,151248,,,34.670593,135.4975412,大阪府大阪市中央区西心斎橋2-17-9,06-6214-3911
【Ｔｅｒｒｙ＇ｓ】心斎橋／道頓堀まで徒歩５分！ミナミ中心！／民泊,174024,,,34.6707014,135.5050127,大阪府大阪市中央区東心斎橋2-3-4 エムズビレッジ,050-5437-9803
【Ｔｅｒｒｙ＇ｓ】心斎橋／道頓堀まで徒歩５分！ミナミの中心／民泊,174023,,,34.67075434,135.5050087,大阪府大阪市中央区東心斎橋2-3-4 エムズビレッジ,050-5437-9803
心斎橋アルティ・イン,183726,,,34.6708863,135.4974433,大阪府大阪市中央区西心斎橋2-17-3,06-6211-8100
ＨＯＴＥＬ　ＴＲＡＤ　Ｒｅｐｌａｙ,178363,,,34.6666295,135.5052898,大阪府大阪市中央区千日前2丁目1-11,06-6636-5011
コンフォートホテル大阪心斎橋,16006,,,34.67209661,135.5035932,大阪府大阪市中央区東心斎橋1-15-15,06-6258-3111
アズガーデン日本橋,14148,,,34.66953584,135.5059403,大阪府大阪市中央区宗右衛門町1-6,06-6212-1120
Ａｐａｒｔｍｅｎｔ　Ｈｏｔｅｌ　１１心斎橋２号店　＾,194372,,,34.670454,135.5056639,大阪府大阪市中央区東心斎橋2-2-12　エグゼ東心斎橋　205-208,090-8522-5510
ＫＡＭＯＮ　ＨＯＴＥＬ　なんば（カモンホテルなんば）,165032,,,34.66633905,135.5052372,大阪府大阪市中央区千日前2丁目3番33号,06-6632-3520
ハートンホテル心斎橋,145,,,34.67258258,135.4995963,大阪府大阪市中央区西心斎橋1-5-24,06-6251-3711
心斎橋グランドホテル大阪,172350,,,34.6715152,135.5050044,大阪府大阪市中央区東心斎橋2-4-4,06-6213-5800
ホテルコード心斎橋,160925,,,34.67258717,135.5030673,大阪府大阪市中央区東心斎橋1-16-30,06-6243-7000
ホテルビスタ大阪［なんば］,177587,,,34.67019888,135.5060138,大阪府大阪市中央区宗右衛門町1-1,06-4708-5519
相鉄フレッサイン　大阪なんば駅前,173011,,,34.66487149,135.4992222,大阪府大阪市浪速区難波中1-6-5,06-7668-2031
１．２．３ゲストハウス,164748,,,34.6666385,135.5057405,大阪府大阪市中央区日本橋1-18-14　芝ビル3Ｆ,070-2327-8102
天然温泉　花風の湯　御宿　野乃なんば（ドーミーイン・御宿野乃　ホテルズグループ）,158346,,,34.66790523,135.506311,大阪府大阪市中央区日本橋1-4-18,06-6211-5489
大和屋本店＜大阪府＞,1985,,,34.669222,135.5064597,大阪府大阪市中央区島之内2-17-4,06-6211-3587
アメ村ガーデンホテル　＾,195830,,,34.6717171,135.4976022,大阪府大阪市中央区西心斎橋2-18-10,06-6121-6585
日本橋駅徒歩３０秒　道頓堀１分　、築浅、心斎橋商店街７分／民泊,171775,,,34.6677278,135.5064004,大阪府大阪市中央区日本橋1-4-12-903　クリスタルエクゼ日本橋,090-4295-8077
クリスタルエグゼ日本橋／民泊,170779,,,34.6677202,135.5064494,大阪府大阪市中央区日本橋1-4-12　クリスタルエグゼ日本橋406号室,090-1597-3200
ＣＡＮＤＥＯ　ＨＯＴＥＬＳ（カンデオホテルズ）大阪なんば,160810,,,34.67078733,135.5059446,大阪府大阪市中央区東心斎橋2-2-5,06-6212-2200
ＲＯＺＹ　ＨＯＴＥＬ　ＮＡＭＢＡ,160992,,,34.66500793,135.498486,大阪府大阪市浪速区難波中1-7-16,06-6585-7705
ホテルヒラリーズ心斎橋,166514,,,34.67277695,135.5032342,大阪府大阪市中央区東心斎橋1-17-11,06-6281-8000
ホテルモントレ　グラスミア大阪,76887,,,34.66704702,135.4963495,大阪府大阪市浪速区湊町1-2-3,06-6645-7111
Ｓｏｕｔｈ　Ｐｏｉｎｔ／民泊,190293,,,34.6658398,135.5054173,大阪府大阪市中央区千日前2-3-4アガペ日本橋502　Ｓｏｕｔｈ　Ｐｏｉｎｔ,0120-853-064
ＥＬＬＥ　Ｎｉｐｐｏｍｂａｓｈｉ／民泊,193892,,,34.6658398,135.5054173,大阪府大阪市中央区千日前2-3-4　アガペ日本橋,050-6881-0290
相鉄グランドフレッサ　大阪なんば,151202,,,34.6685349,135.5067071,大阪府大阪市中央区日本橋1-1-13,06-7668-2030
ホテルグレイスリー大阪なんば,172267,,,34.66562074,135.4973614,大阪府大阪市浪速区元町1丁目4番4号,06-7639-9933
ホワイトホステル心斎橋,165738,,,34.6722984,135.5046072,大阪府大阪市中央区東心斎橋1-6-20,06-6244-8000
天然温泉　朝霧の湯　ドーミーインＰＲＥＭＩＵＭなんばＡＮＮＥＸ（ドーミーイン・御宿野乃　グループ）,167717,,,34.671318,135.5057765,大阪府大阪市中央区東心斎橋2-1-6,06-6212-5489
ＭＩＭＡＲＵ大阪　難波ＮＯＲＴＨ,181494,,,34.67116063,135.496588,大阪府大阪市西区南堀江1-2-10,06-6648-8730
変なホテルエクスプレス大阪　なんば日本橋,197586,,,34.6674766,135.5067192,大阪府大阪市中央区日本橋1-5-20,06-6212-9300
道頓堀心斎橋ホテル,176724,,,34.6692078,135.5068951,大阪府大阪市中央区島之内2-17-7,050-5357-0840
スーパーホテルなんば・日本橋,29775,,,34.66595569,135.5058515,大阪府大阪市中央区日本橋1-20-5　,06-4397-9000
グリッズプレミアムホテル大阪なんば,180698,,,34.66461724,135.4986094,大阪府大阪市浪速区難波中1-7-7,06-6641-5801
Ｌｉｔｅ　Ｈｏｕｓｅ道頓堀店／民泊,194374,,,34.6706231,135.5065375,大阪府大阪市中央区島之内2-14-20　アドバンス心斎橋ラシュレＩＩ204．702．802,090-8522-5510
ベニキアカルトンホテル大阪道頓堀,168742,,,34.66993878,135.5069244,大阪府大阪市中央区島之内2-15-4,06-6211-4980
スイスホテル南海大阪,1181,,,34.66388916,135.5015075,大阪府大阪市中央区難波5-1-60,06-6646-1111
ホテルザグランデ心斎橋なんば,29246,,,34.67256372,135.5047947,大阪府大阪市中央区東心斎橋1-6-28,06-6251-7170
ザ・ワンファイブ大阪なんば黒門,167377,,,34.665573,135.50581,大阪府大阪市中央区日本橋1-20-6,0570-014-215
スマイルホテルプレミアム大阪東心斎橋,167044,,,34.6711541,135.5063904,大阪府大阪市中央区島之内2-13-17,06-6211-7111
Ｗｅｌｉｎａ　Ｈｏｔｅｌ　Ｐｒｅｍｉｅｒ大阪なんば,191659,,,34.66473894,135.5047494,大阪府大阪市中央区難波千日前2-10,06-6633-3900
天然温泉　夕霧の湯　ドーミーインＰＲＥＭＩＵＭなんば（ドーミーイン・御宿野乃　ホテルズグループ）,143240,,,34.67098418,135.5065461,大阪府大阪市中央区島之内2-14-23,06-6214-5489
アパホテル〈なんば駅東〉,160874,,,34.66452088,135.5044883,大阪府大阪市中央区難波千日前4-29,0570-088-411
ボンコンド難波日本橋／民泊,168980,,,34.6680231,135.5072596,大阪府大阪市中央区日本橋1－8－17　ＳｏｕｔｈｅｒｎＬａｎｄｍａｒｋ日本橋,050-5444-6620
Ｂｏｎコンド難波日本橋／民泊,175869,,,34.6680231,135.5072596,大阪府大阪市中央区日本橋1－8－17　Ｓｏｕｔｈｅｒｎ　Ｌａｎｄｍａｒｋ　日本橋,090-9236-8016
ビジネスホテルニッセイ,1289,,,34.66458082,135.5046711,大阪府大阪市中央区難波千日前4-31,06-6632-8111
ホテルイルクオーレなんば,29165,,,34.66386412,135.4994994,大阪府大阪市浪速区難波中1-15-15,06-6647-1900
ウェリナホテル　心斎橋　和ＮＡＧＯＭＩ,177922,,,34.66989663,135.5072906,大阪府大阪市中央区島之内2-10-24,06-6213-0753
ホテルマイステイズ心斎橋,17986,,,34.6733658,135.4988213,大阪府大阪市中央区西心斎橋1-9-30,06-6282-9021
Ｈｏｔｅｌ　Ｌｅａｐ,198854,,,34.6731468,135.4982355,大阪府大阪市中央区西心斎橋1-8-4　白木屋ビル,06-4708-7724
アパホテル＆リゾート〈大阪なんば駅前タワー〉,191842,,,34.66605673,135.4959719,大阪府大阪市浪速区湊町1-2-13,0570-010-711
今昔荘　大阪　道頓堀　－　寄合・書肆・合薬屋　＾,170047,,,34.6681822,135.5074941,大阪府大阪市中央区道頓堀1丁目東7-11　今昔荘　大阪　道頓堀　－　寄合・書肆・合薬屋,06-4301-7792
アパホテル〈なんば心斎橋東〉（全室禁煙）,183561,,,34.6728017,135.5050433,大阪府大阪市中央区東心斎橋1-7-10,0570-061-811
ウェリナホテル　道頓堀,164871,,,34.66818981,135.507556,大阪府大阪市中央区道頓堀1丁目東7-8,06-6211-1717
心斎橋駅徒歩１分！古民家風ホステル「来風」　＾,173401,,,34.6737708,135.5027043,大阪府大阪市中央区東心斎橋1-18-14,090-7967-5500
ＨＯＴＥＬ　Ｓ－ＰＲＥＳＳＯ　ＮＯＲＴＨ,167648,,,34.6639188,135.4987885,大阪府大阪市浪速区難波中1-11-1,06-6646-1515
フォーポイント　フレックス　ｂｙ　シェラトン　大阪心斎橋,164604,,,34.67360188,135.4991016,大阪府大阪市中央区西心斎橋1-10-10,06-6121-8280
ヴィアイン心斎橋（ＪＲ西日本グループ）,128269,,,34.67361022,135.4990157,大阪府大阪市中央区西心斎橋1-10-15,06-6121-5489
ＭＩＭＡＲＵ大阪　心斎橋ＥＡＳＴ,182152,,,34.6729131,135.5051973,大阪府大阪市中央区東心斎橋1-7-9,06-4256-4010
Ｅｌｅｎａ　Ｐｒｅｍｉｕｍ　Ｎａｍｂａ　Ｓｔａｙ／民泊,190032,,,34.6726791,135.4970037,大阪府大阪市西区北堀江1-2-16　おおきにサイタサイタビルヂング501号室　Ｕｋｉｙｏ　ｓｔａｙ　ｎａｍｂａ,090-6655-8118
黒門　Ｃｅｎｔｒａｌ　Ｓｅｌｆ　Ｉｎｎ／民泊,195729,,,34.6644287,135.5051607,大阪府大阪市中央区難波千日前4-35,070-4442-3502
ホテル日航大阪,167,,,34.67388521,135.4997573,大阪府大阪市中央区西心斎橋1-3-3,06-6244-1111
ｈｏｔｅｌ　ｒｅｐｌａｃｅ　ｎａｍｂａ　ｏｓａｋａ（ホテル　リプレス　ナンバ　オオサカ）,172214,,,34.67028081,135.5075257,大阪府大阪市中央区島之内2-11-14,06-6484-3188
ＯＹＡＳＵＭＩ　ＡＲＴ　ＨＯＴＥＬ　道頓堀　＾,195748,,,34.6684668,135.5078749,大阪府大阪市中央区道頓堀1-東7-7　OYASUMI ART HOTEL,080-3648-6113
Ｍｅａｎｄｅｒ　Ｏｓａｋａ,189233,,,34.6645533,135.4970475,大阪府大阪市浪速区元町1-5-16,06-6563-9491
Ｍｉｒｏ　Ｈｏｔｅｌ　道頓堀,130103,,,34.6693498,135.5079096,大阪府大阪市中央区島の内2-10-12,06-4963-2512
ＷＡＹＦＡＲＥＲ　Ｓｈｉｎｓａｉｂａｓｈｉ,192835,,,34.6709776,135.5073825,大阪府大阪市中央区島之内2-11-27,090-6371-9307
Ｇｒｏｕｐ　ＳＴＡＹ　ＣＬＡＳＳＥ（グループ　ステイ　クラッセ）,166321,,,34.66444548,135.5056262,大阪府大阪市中央区日本橋2-6-16,090-7767-9001
御宿・洛月別館　＾,169755,,,34.664434,135.5056241,大阪府大阪市中央区日本橋2-4-10　ＨＯＳＴＥＬ・ＲＡＫＵＴＵＳＫＩ,090-4296-8842
Ｏｎｅ　Ｓｔａｙ　Ｓｈｉｎｓａｉｂａｓｈｉ／民泊,195179,,,34.6730655,135.5054904,大阪府大阪市中央区東心斎橋1-4-20　ONE STAY SHINSAIBASHI,070-4167-0433
Ａｐａｒｔｍｅｎｔ　Ｈｏｔｅｌ　１１難波元町店　＾,194381,,,34.664541,135.4967557,大阪府大阪市浪速区元町1-5-18　ＰＲＥＧＩＯ難波ＧＲＡＣＥ2階,090-8522-5510
フレイザーレジデンス南海大阪,108949,,,34.66312811,135.5005243,大阪府大阪市浪速区難波中1-17-11,06-6635-7111
ＳＩＴＳＵＲＡＥ　ＯＳＡＫＡ　心斎橋／民泊,174934,,,34.6716866,135.5071215,大阪府大阪市中央区島之内2-13-2,090-1153-9866
ＨＯＴＥＬ　ＴＨＥ　ＦＬＡＧ（ホテルザフラッグ）心斎橋,165198,,,34.6741732,135.5031184,大阪府大阪市中央区東心斎橋1-18-30,06-6121-8111
旅館　くら本,9204,,,34.67046634,135.507979,大阪府大阪市中央区島之内2-11-7,06-6211-3168
Ｆｕｊｉ　Ｈｅｉｇｈｔｓ,187106,,,34.6674745,135.5081849,大阪府大阪市中央区日本橋1-10-15,050-3612-7647
ブリッジホテル心斎橋,158491,,,34.6738482,135.4980466,大阪府大阪市中央区西心斎橋1-10-24,06-4963-6501
ＢＯＯＫ　ＡＮＤ　ＢＥＤ　ＴＯＫＹＯ　心斎橋店,168623,,,34.67441879,135.5025339,大阪府大阪市中央区東心斎橋1-19-11　ウナギダニスクエア3Ｆ,06-4963-3701
黒門レジデンス／民泊,186067,,,34.6656636,135.5073241,大阪府大阪市中央区日本橋1-22-20　黒門レジデンス,070-3136-0454
ギャラリーホテル　「ＤＩＳＴＯＲＴＩＯＮ　９」／民泊,185571,,,34.6632085,135.4988268,大阪府大阪市浪速区難波中1-13-2号　ＤＩＳＴＯＲＴＩＯＮ　9,06-6532-6100
ＳＴＡＹ　ＯＳＡＫＡ　ＮＡＮＢＡ／民泊,191164,,,34.6672471,135.5082019,大阪府大阪市中央区日本橋1-10-12　シャンクレール日本橋203号室　ＳＴＡＹ　ＯＳＡＫＡ　ＮＡＮＢＡ,070-9307-2992
グランパスｉｎｎ大阪なんば,8454,,,34.66322528,135.4987606,大阪府大阪市浪速区難波中1-13-18,06-6633-5500
日和（ひより）ホテル大阪なんば駅前,172817,,,34.66285865,135.5006816,大阪府大阪市浪速区難波中3-1-2,06-6643-5280
＊心斎橋エリア＊２階建て完全貸し切り＊Ｗｉ－Ｆｉ完備＊観光拠点に最高＊／民泊,194306,,,34.6739012,135.5046634,大阪府大阪市中央区東心斎橋1-8-20　Ｈ-Ｓｈｉｎｓａｉｂａｓｈｉ,070-4167-0433
ニューオーサカホテル心斎橋,16333,,,34.67422126,135.4987963,大阪府大阪市中央区西心斎橋1-10-36,06-6121-5555
駅近！道頓堀まで徒歩３分！Ｏｓａｋａ　Ｄｏｔｏｎｂｏｒｉ　Ｓｔａｙ　＾,170399,,,34.6691466,135.5084566,大阪府大阪市中央区島之内2-17-22　サンプラザ１2６島之内,090-3605-4010
道頓堀クリスタルホテル,168699,,,34.6697903,135.5083791,大阪府大阪市中央区島之内2-9-24,06-6484-0500
アパホテル〈なんば北　心斎橋駅前〉（全室禁煙）,182512,,,34.67391583,135.4978187,大阪府大阪市中央区西心斎橋1-15-12,0570-061-611
＆Ｈｅｒｅ　ＯＳＡＫＡ　ＮＡＭＢＡ,192087,,,34.66336789,135.5045287,大阪府大阪市中央区難波千日前7-9,06-6643-9660
Ａｐａｔｅｌ　ｓｕｉｔｅ　ｄｏｔｏｎｂｏｒｉ／民泊,174336,,,34.6691543,135.5085291,大阪府大阪市中央区島之内2-17-23 第三岡本ビル,06-6556-7411
今昔荘　大阪　心斎橋　－　樽廻船　＾,176080,,,34.6734667,135.5056688,大阪府大阪市中央区東心斎橋1-4－27,06-4301-7792
ＫＯＲＥＧＡ！ホステル　大阪なんば,196245,,,34.66309557,135.5038293,大阪府大阪市浪速区難波中2-2-21-8F,050-1721-9539
Ｆｒｅｅｄｏｍ　Ｈｏｕｓｅ,183430,,,34.6691593,135.5085549,大阪府大阪市中央区島之内2-17-22,080-4701-8812
クインテッサホテル大阪心斎橋　Ｃｏｍｉｃ＆Ｂｏｏｋｓ,164578,,,34.6741379,135.5045425,大阪府大阪市中央区東心斎橋1丁目8-21,06-6252-3301
ホテル体東,14431,,,34.66271703,135.4996716,大阪府大阪市浪速区難波中3-4-41,06-6632-0841
ｖａｃａｔｉｏｎ　ｒｅｎｔａｌ　ＳＡＲＡＫＵ　茶楽来,184128,,,34.6657651,135.5079117,大阪府大阪市中央区日本橋1-23-37,070-7622-3090
キャプション　ｂｙ　Ｈｙａｔｔ　なんば　大阪,188174,,,34.6636645,135.5057115,大阪府大阪市中央区日本橋2-7-5,06-6649-4321
Ｂｉｊｏｕ　Ｓｕｉｔｅｓ　Ｈａｎａ,183603,,,34.6653378,135.507674,大阪府大阪市中央区日本橋1-22-11,050-3628-1830
ＩＫＩＤＡＮＥ　Ｒｅｓｉｄｅｎｔｉａｌ　Ｈｏｔｅｌ　ＳＨＩＭＡＮＯＵＣＨＩ／民泊,175507,,,34.6711961,135.5082799,大阪府大阪市中央区島之内2-7-18 ,050-8880-4077
心斎橋Ｍ２／民泊,174368,,,34.6739593,135.5054348,大阪府大阪市中央区東心斎橋1-3-21 心斎橋Ｍ２マンション,06-6252-0274
Ｆｅｅｌ　Ｏｓａｋａ　Ｙｕ,168661,,,34.6746537,135.4988576,大阪府大阪市中央区西心斎橋1-12-1,050-7117-1100
Ａｐａｒｔｍｅｎｔ　Ｈｏｔｅｌ　１１心斎橋店　＾,194371,,,34.6743922,135.5045627,大阪府大阪市中央区東心斎橋1-9-11　ＮＬＣ東心斎橋6階,080-2531-9331
相鉄フレッサイン　大阪心斎橋,167892,,,34.67462664,135.5041009,大阪府大阪市中央区東心斎橋1-12-23,06-7711-8203
ＦＬホテル道頓堀,187661,,,34.66841088,135.5091065,大阪府大阪市中央区道頓堀1丁目東3-16,06-6210-3710
レッドルーフイン＆スイーツ大阪　難波・日本橋,165695,,,34.6633606,135.5056573,大阪府大阪市中央区日本橋2-7-9,06-6585-7030
宿　雅／民泊,186653,,,34.66227981,135.5007928,大阪府大阪市浪速区難波中2-8-94　ｋｏｓｕｇｉ　ｎａｎｎｂａ　ｂｉｒｕ　3Ｆ,080-3830-2518
エリザベスガーデン黒門／民泊,174763,,,34.665551,135.5081224,大阪府大阪市中央区日本橋1-24-7 1階 2階,080-6226-0900
ＳＡＲＡＳＡ　ＨＯＴＥＬ道頓堀（サラサ　ホテル道頓堀）,172023,,,34.6697987,135.509018,大阪府大阪市中央区島之内2-9-6,06-6212-6840
ＫＯＵ　Ｎａｍｂａ／Ｋｕｒｏｍｏｎ／民泊,169297,,,34.6636699,135.5062134,大阪府大阪市中央区日本橋2-9-19　ＫＯＵ　Ｎａｍｂａ／Ｋｕｒｏｍｏｎ,011-215-1939
日本橋ＬＵＸＥ　ＨＯＴＥＬ,160908,,,34.6682794,135.5091499,大阪府大阪市中央区高津2-3-21,06-6227-8866
Ｒ　ＨｏｔｅｌーＴｈｅ　Ａｔｅｌｉｅｒ　Ｓｈｉｎｓａｉｂａｓｈｉ　Ｅａｓｔ,187499,,,34.6728551,135.5073869,大阪府大阪市中央区島之内1-14-16,06-6484-8022
黒門クリスタルホテル,167246,,,34.6662538,135.5087213,大阪府大阪市中央区日本橋1-13-9,06-6644-6699
レックスインなんば,182343,,,34.6674962,135.5092152,大阪府大阪市中央区高津2-4-13,06-6210-5680
ＭＩＭＡＲＵ大阪　難波ＳＴＡＴＩＯＮ,183263,,,34.6630107,135.505436,大阪府大阪市浪速区日本橋3-6-24,06-6567-8237
ＧＣアパートメント道頓堀　メゾンドピボアンヌ／民泊,174931,,,34.6694496,135.5093245,大阪府大阪市中央区島之内2-4-18メゾンドピボアンヌ204号室,06-6532-8885
ＡＰＡＴＥＬ　Ｓｈｉｎｓａｉｂａｓｈｉ／民泊,194921,,,34.67467394,135.5048477,大阪府大阪市中央区東心斎橋1-9-21　ＳＨＩＮＳＡＩＢＡＳＨＩ1921　201号　ＡＰＡＴＥＬ　Ｓｈｉｎｓａｉｂａｓｈｉ,080-3834-3407
東横ＩＮＮ大阪日本橋文楽劇場前,168763,,,34.66645974,135.5089273,大阪府大阪市中央区日本橋1-13-2,06-7668-4045
ＩＭＡＮＯ　ＯＳＡＫＡ　ＳＨＩＮＳＡＩＢＡＳＨＩ　ＨＯＳＴＥＬ,172213,,,34.67290317,135.4949913,大阪府大阪市西区北堀江1-13-28,06-6534-0088
Ｈｏｔｅｌ　Ｋｏｊａｎ,177560,,,34.6746248,135.5050897,大阪府大阪市中央区東心斎橋1-9-23,06-6575-7548
Ａｐａｒｔｍｅｎｔ　Ｈｏｔｅｌ　１１黒門２号店　＾,194376,,,34.6647532,135.5078765,大阪府大阪市中央区日本橋2-1-19　ＫＳロイヤル黒門レジデンス8階,080-2531-9331
貸切風呂サウナ旅館　竹のや,193133,,,34.6674161,135.5093036,大阪府大阪市中央区高津2-4-12,06-6575-7752
道頓堀クリスタルホテルＩＶ,176745,,,34.67217819,135.5083162,大阪府大阪市中央区島之内1-12-19,06-6281-1001
ＴＡＩ　ＴＨＡＩ／民泊,185501,,,34.6622048,135.5034849,大阪府大阪市浪速区難波中2-6-15号　ユーアイプラザビル605・704号　ＴＡＩ　ＴＨＡＩ,090-4292-3174
心斎橋東クリスタルホテル,165072,,,34.6700236,135.5093374,大阪府大阪市中央区島之内2-4-28,06-6121-2455
エリザベスガーデンＩＩ／民泊,174758,,,34.6656799,135.5086482,大阪府大阪市中央区日本橋1-25-10,080-6226-0900
変なホテルエクスプレス大阪　なんば日本橋アネックス,197587,,,34.6673679,135.5094464,大阪府大阪市中央区高津2-4-10,06-6213-8700
Ａｐａｒｔｍｅｎｔ　Ｈｏｔｅｌ　１１心斎橋３号店　＾,194373,,,34.6748359,135.504958,大阪府大阪市中央区東心斎橋1-10-5　ヴェリーサ心斎橋　14階,090-8522-5510
ＨＯＴＥＬ　‐ＡＳＩＡＴＯ‐,165199,,,34.66362018,135.5068588,大阪府大阪市中央区日本橋2-10-2,06-4393-8768
ベストウェスタン　ホテルフィーノ大阪心斎橋,107851,,,34.67452138,135.5056707,大阪府大阪市中央区東心斎橋1-2-19,06-6243-4055
エリザベスガーデン日本橋／民泊,174780,,,34.665772,135.5088347,大阪府大阪市中央区日本橋1-25-4,080-6226-0900
ホテルモーニングボックス大阪心斎橋,14623,,,34.67484634,135.5051485,大阪府大阪市中央区東心斎橋1-10-3,06-6243-0777
ナインアワーズなんば駅,172270,,,34.6617913,135.5017994,大阪府大阪市浪速区難波中2-10-70　パークスタワー３Ｆ,06-6635-2208
ビジュースイーツ　Ｋｏｋｏｒｏ／民泊,175901,,,34.6618674,135.4998026,大阪府大阪市浪速区難波中3－4－11　ダイワ難波ビル,050-3628-1830
ＨＯＴＥＬ　Ｓ－ＰＲＥＳＳＯ　ＮＡＭＢＡ,164936,,,34.6619691,135.5034465,大阪府大阪市浪速区難波中2-6-11,665379100
ＪＡＫＯＴＥＬ　ＰＬＵＳ,188390,,,34.6653933,135.5087614,大阪府大阪市中央区日本橋1-24-13,06-6978-8608
アダチテラス　２階、３階／民泊,170019,,,34.6709696,135.5093182,大阪府大阪市中央区島之内2-5-29号2階3階4階　アダチテラス,080-3853-1875
白樺の宿　－　道頓堀／民泊,186613,,,34.6687393,135.5098008,大阪府大阪市中央区道頓堀1-東4-13　Ｓｈｉｒａｋａｂａｎｏｙａｄｏ　Ｄｏｕｔｏｎｂｏｒｉ,06-6226-8119
Ｏｓａｋａ　Ｎａｍｂａ　Ｓｔａｙ／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,173263,,,34.66579136,135.4935549,大阪府大阪市浪速区桜川1-4-8,050-5358-5311
変なホテル大阪　心斎橋,168793,,,34.67565447,135.5023468,大阪府大阪市中央区南船場3丁目5-2,050-5576-8350
Ｔａｂｉｓｔ　桜川リバーサイドホテル,187218,,,34.6691957,135.4927714,大阪府大阪市浪速区幸町1-4-7,06-6563-6667
ＧＲＡＮＤ　ＨＯＳＴＥＬ　ＬＤＫ　大阪心斎橋（旧：ＴＨＥ　ＳＴＡＹ　ＯＳＡＫＡ　心斎橋）,172403,,,34.6733705,135.5077207,大阪府大阪市中央区島之内1-14-29,06-6251-3900
ねどこ大阪心斎橋（旧：フォレステイ　心斎橋）／民泊,176104,,,34.6722653,135.4938586,大阪府大阪市西区南堀江1-21-15号　Ｍ．　ｈｉｌｌｓ南堀江ノース,090-9236-8016
ホテル　Ｂ　Ｓｕｉｔｅｓ　なんば黒門,184199,,,34.6630349,135.5065447,大阪府大阪市中央区日本橋2-10-10,06-6649-5000
ねこ浴場＆ねこ旅籠保護猫カフェネコリパブリック大阪,178979,,,34.67350854,135.5076899,大阪府大阪市中央区島之内1-14-29,06-4708-3889
ＳＡＲＡＳＡ　ＨＯＴＥＬなんば（サラサ　ホテルなんば）,158443,,,34.66261234,135.5057979,大阪府大阪市浪速区日本橋3-6-6,06-6634-3390
ベッセルイン心斎橋（本町・道頓堀）,160800,,,34.675525,135.503785,大阪府大阪市中央区南船場2-12-11,06-6282-0303
クリスタルコート難波／民泊,190799,,,34.6619454,135.4984434,大阪府大阪市浪速区難波中3-6-17　クリスタルコートナンバ204，402，704，801，802，902，1002,070-2797-3640
ザ・ゲートホテル大阪　ｂｙ　ＨＵＬＩＣ　（２０２６年６月１５日開業）,197949,,,34.67587879,135.5007446,大阪府大阪市中央区南船場3-12-14,06-6606-9371
＃３堀江の広々貸切ステイ｜公園１分・心斎橋まで徒歩圏内｜四ツ橋駅３５０ｍ／民泊,195721,,,34.6729054,135.4941064,大阪府大阪市西区北堀江1-13-20　四ツ橋ストークマンション 302,090-9680-0472
＃２堀江の広々貸切ステイ｜公園１分・心斎橋まで徒歩圏内｜四ツ橋駅３５０ｍ／民泊,195790,,,34.6729054,135.4941064,大阪府大阪市西区北堀江1-13-20　四ツ橋ストークマンション　202,090-9680-0472
