宿名,楽天ID,じゃらんID,YahooID,緯度,経度,住所,電話番号
クリームビル／民泊,194857,,,43.0552117,141.3606206,北海道札幌市中央区南6条東2-7-3　Ｃｒｅｍｂｌｄ．　Ｃｒｅａｍ　Ｂｕｉｌｄｉｎｇ,090-6446-8001
ザ　ロイヤルパーク　キャンバス　札幌大通公園,182601,,,43.0604715,141.3560313,北海道札幌市中央区大通西1丁目12番地,011-208-1555
札幌オリエンタルホテル,8480,,,43.05009353,141.3536864,北海道札幌市中央区南8条西4丁目422番地41,011-562-6001
札幌グランベルホテル狸小路,182301,,,43.0558865,141.345906,北海道札幌市中央区南3条西8丁目10-1,011-522-5541
サンコート南６条壱番館【Ｊ１】／民泊,170372,,,43.0550642,141.3606951,北海道札幌市中央区南6条東2-6-1　サンコート南6条壱-館【Ｊ1】,090-3890-7876
スマイルホテル札幌すすきの南,187612,,,43.0519603,141.3589221,北海道札幌市中央区南7条西1丁目13-7,011-351-4646
イビススタイルズ札幌,109107,,,43.05023245,141.3551029,北海道札幌市中央区南8条西3丁目10-10,011-530-4055
サンコート南６条弐番館５０５／民泊,175643,,,43.0550479,141.3607202,北海道札幌市中央区南6条東2-6-5 サンコート南6条弐-館,011-707-3110
ホテルＪＡＬシティ札幌　中島公園,173081,,,43.05025994,141.3556347,北海道札幌市中央区南8条西3-1-25,011-521-2580
アンワインドホテルアンドバー札幌（ＵＮＷＩＮＤ　ＨＯＴＥＬ　＆　ＢＡＲ　札幌）,160778,,,43.04999151,141.3523812,北海道札幌市中央区南八条西5丁目289-111,115306050
ホテルハシモト,1563,,,43.05922315,141.3589437,北海道札幌市中央区南2条東2丁目,011-231-1123
Ｈｏｔｅｌ　ＯＮＥ＇Ｓ　ＲＥＳＩＤＥＮＣＥ　＾,190754,,,43.05041294,141.3564611,北海道札幌市中央区南8条西2-5-67，102号室　Ｈｏｔｅｌ　ＯＮＥ＇Ｓ　ＲＥＳＩＤＥＮＣＥ,070-8455-4844
Ｒａｋｕｔｅｎ　ＳＴＡＹ　札幌中島公園,199793,,,43.05029747,141.3561071,北海道札幌市中央区南8条西3丁目,000-0000-0000
サンコート南６条壱番館３階／民泊,175624,,,43.0550721,141.3609849,北海道札幌市中央区南6条東2-6-1 サンコート南6条壱-館,090-7446-8600
サンコート南６条　壱番館／民泊,175982,,,43.0550721,141.3609849,北海道札幌市中央区南6条東2-6－1　サンコート南6条壱-館,080-7808-4808
サンコート南６条壱番館／民泊,174190,,,43.0550634,141.3610457,北海道札幌市中央区南6条東2-6-1,080-9671-5877
クインテッサホテル札幌,410,,,43.04989071,141.3518477,北海道札幌市中央区南8条西5丁目,011-512-8500
島屋ビル３０２／民泊,169660,,,43.0561257,141.3455088,北海道札幌市中央区南3条西8-11　島屋ビル,011-374-1378
島屋ビル５０５　／民泊,169661,,,43.0561257,141.3455088,北海道札幌市中央区南3条西8-11　島屋ビル,011-374-1378
島屋ビル６０５　／民泊,169662,,,43.0561257,141.3455088,北海道札幌市中央区南3条西8-11　島屋ビル,011-374-1378
ホリデイ・イン＆スイーツ札幌大通公園　ｂｙ　ＩＨＧ,196890,,,43.0566014,141.3455831,北海道札幌市中央区南2条西8-6-1,011-272-0555
ＡＬＰＨＡＢＥＤ　ＩＮＮ　札幌大通公園,181195,,,43.0583896,141.3464882,北海道札幌市中央区南1条西7-20-2,070-1272-0937
ベッセルイン札幌中島公園（すすきの徒歩圏内）,139991,,,43.04977758,141.3544361,北海道札幌市中央区南九条西4丁目1-2,011-513-0700
戸建てまるまる住宅、Ｄｒｅａｍ　Ｈｏｕｓｅ　Ｓａｐｐｏｒｏ　Ｓ８Ｗ１／民泊,190730,,,43.0511489,141.3585483,北海道札幌市中央区南8条西1-13-92,090-6261-5867
タイムピースアパートメント,73981,,,43.05111856,141.358522,北海道札幌市中央区南8条西1丁目13-92,000-0000-0000
ＮＥＸＵＳ／民泊,194608,,,43.0516188,141.3473278,北海道札幌市中央区南7条西8-1-30　ＡＬＰＨＡ　Ｓ7Ｗ8　102,0120-264-046
ＮＥＳＴ／民泊,194641,,,43.0516188,141.3473278,北海道札幌市中央区南7条西8-1-30　ＡＬＰＨＡ　Ｓ7Ｗ8　301,0120-264-046
Ｍａｋｅ　Ｙｏｕｒ　Ｈｏｔｅｌ　Ｓｕｓｕｋｉｎｏ,196720,,,43.0519162,141.3469196,北海道札幌市中央区南6条西8-8-22　ドミローレル11,080-2627-5409
ＩＮＯＶＥ札幌中島公園（旧プレサント南８西１）／民泊,175052,,,43.0508842,141.3582928,北海道札幌市中央区南8条西1-13-18プレサント南8西1,080-9619-7370
ＥＺＯ　Ｒｕｎ　札幌　＾,190008,,,43.05762042,141.3608128,北海道札幌市中央区南四条東3-9-1　ＥＺＯ　Ｒｕｎ　札幌,080-1879-6480
ホテルリブマックス札幌中島公園ＧＲＡＮＤＥ,135902,,,43.04980473,141.3554779,北海道札幌市中央区南9条西3-1-26,011-532-0500
ｐｌａｔ　ｈｏｓｔｅｌ　ｋｅｉｋｙｕ　ｓａｐｐｏｒｏ　ｉｃｈｉｂａ,184449,,,43.0586913,141.3602083,北海道札幌市中央区南3条東2丁目18-1,011-596-6636
ＬＵＣＥＮＴ／民泊,185946,,,43.049534,141.353783,北海道札幌市中央区南9条西4-3-1　ＡＭＳタワー　1206,0120-264-046
ＧＲＡＮＤ　ＨＯＳＴＥＬ　ＬＤＫ　札幌（旧ＴＨＥ　ＳＴＡＹ　ＳＡＰＰＯＲＯ）,148889,,,43.0539768,141.3453275,北海道札幌市中央区南5条西9-1008-10,011-252-7401
ＳＷＥＡＴ　ＳＴＡＹ,188421,,,43.0533687,141.3455869,北海道札幌市中央区南5条西9-1019-16　ＭＨすすきのビル2Ｆ,011-512-5208
東急バケーションズ札幌,196149,,,43.0494661,141.3521646,北海道札幌市中央区南八条西5-420　札幌エクセルホテル東急内,011-533-0109
札幌エクセルホテル東急,502,,,43.04950465,141.3518283,北海道札幌市中央区南8条西5丁目420,011-533-0109
ホテル翔ＳＡＰＰＯＲＯ,9564,,,43.04951309,141.3549697,北海道札幌市中央区南9条西3丁目1-18,011-511-2221
ＭＩＴＴＯ／民泊,195472,,,43.05601915,141.3449167,北海道札幌市中央区南3条西9-998-24　3.9ビル 601号室,080-7168-4911
ＳＡＮ　ＧＲＡＮ　ＨＯＴＥＬ　札幌大通公園,183903,,,43.0615256,141.3511913,北海道札幌市中央区北1条西4丁目1-1　三甲大通公園ビル4階,011-555-3336
ＰＲＡＬＩＮＥ／民泊,194468,,,43.0492246,141.3535433,北海道札幌市中央区南9条西4-3-15　ＡＭＳタワー中島806,050-5358-6064
中島公園駅から徒歩１分ＡＭＳタワー中島／民泊,199683,,,43.0492246,141.3535433,北海道札幌市中央区南9条西4-3-15　AMS タワー中島 1304室,080-1863-4221
札幌ファンゲートホテル（旧　ホテルラフィナート札幌）,167676,,,43.05571306,141.3446041,北海道札幌市中央区南3条西9丁目998-6,011-280-1777
ドミローレル第８／民泊,189385,,,43.0505549,141.3588961,北海道札幌市中央区南8条西1-6-1　ドミローレル第8,011-215-1939
ドミローレル　第８／民泊,194651,,,43.0505549,141.3588961,北海道札幌市中央区南8条西1-6-1ドミローレル第8　302．705．801．802　Ｄｅｍｉｌａｕｒｅｌ　Ｎｏ．　8,090-6446-8001
Ｒｉｍａ　ｃｈｏｃｏｌａｔ,198609,,,43.0493208,141.3558744,北海道札幌市中央区南9条西3-2-25,092-287-6444
Ｇｌａｎｚ　Ｓａｒａ　すすきの周辺まで徒歩圏内／民泊,199686,,,43.0497121,141.3492699,北海道札幌市中央区南8条西7-1782-14　GlanzSara203,080-1863-4221
札幌ビオス館／民泊,175853,,,43.056075,141.3621726,北海道札幌市中央区南5条東3-11－1　札幌ビオス館,050-5444-6620
ＢＩＯＳｖｉｌｌａ５２２〜札幌イルミネーション会場まで徒歩１０分〜Ｗ－２＆Ｓ－２　Ｂｅｄｓ〜／民泊,189669,,,43.056075,141.3621726,北海道札幌市中央区南5条東3-11-1札幌ビオス館　522　Ｓａｐｐｏｒｏ　Ｂｉｏｓ　Ｋａｎ　522,080-8557-8208
ＢＩＯＳｖｉｌｌａ１２１５〜札幌イルミネーション会場まで徒歩１０分〜Ｗ－２＆Ｓ－２　Ｂｅｄｓ〜／民泊,190180,,,43.056075,141.3621726,北海道札幌市中央区南5条東3-11-1　札幌ビオス館1215,080-8557-8208
ビオス　館／民泊,173432,,,43.056097,141.3622111,北海道札幌市中央区南5条東3-11-1,011-827-8018
ホテルマイステイズプレミア札幌パーク,5903,,,43.04946315,141.3568278,北海道札幌市中央区南9条西2,011-512-3456
ＡＭＳタワー中島　中島公園駅から徒歩１分／民泊,199684,,,43.04891295,141.353385,北海道札幌市中央区南9条西4-3-15　AMS タワー中島,080-1863-4221
タワマンで最高の夜景と極上の寝具で癒しを楽しんでください／民泊,170134,,,43.0489081,141.3534913,北海道札幌市中央区南9条西4-3-1　アムスタワー,070-1053-5888
ＡＭＳ　ｔｏｗｅｒ／民泊,170499,,,43.0489081,141.3534913,北海道札幌市中央区南9条西4-3-1　ＡＭＳタワー,080-9671-5877
ＡＭＳタワー／民泊,175600,,,43.0489081,141.3534913,北海道札幌市中央区南九条西4-3-1 AMSタワー,011-707-3110
ＡＭＳ　Ｔｏｗｅｒ／民泊,175617,,,43.0489081,141.3534913,北海道札幌市中央区南九条西4-3-1 AMSタワー801,090-7645-9068
ＡＭＳＴＯＷＥＲ／民泊,176085,,,43.0489081,141.3534913,北海道札幌市中央区南9条西4-3－1　ＡＭＳタワー中島505号室,011-707-3110
ＡＭＳタワー中島／民泊,174197,,,43.0489057,141.3535105,北海道札幌市中央区南9条西4-3-15,080-9671-5877
マンションカトレア／民泊,191050,,,43.05178714,141.3457681,北海道札幌市中央区南6条西9-1024-1　202．203．205．301．305．501．505．603．７0２号室　Ｍａｎｓｉｏｎ　Ｃａｔｔｌｅｙａ,050-1741-0183
ＫＩＹＡＺＡ　Ｌｏｕｖｒｅ　Ｓａｐｐｏｒｏ／民泊,195596,,,43.0572584,141.3620819,北海道札幌市中央区南4条東3-15-3　ルーブル4条館,090-4604-8618
クラシックハイム／民泊,169918,,,43.0557466,141.3624722,北海道札幌市中央区南5条東3-10-1　クラシックハイム,050-5444-6620
ＣＬＨ　２／民泊,173365,,,43.05578201,141.3624719,北海道札幌市中央区南5条東3-10-1　クラシックハイム213,080-3268-1347
天然温泉ホテルリブマックスＰＲＥＭＩＵＭ札幌大通公園,182192,,,43.0571478,141.3443473,北海道札幌市中央区南２条西9-1-20,011-219-4400
ホテルリソル札幌　中島公園,835,,,43.04874089,141.3529727,北海道札幌市中央区南9条西4丁目4-10,011-562-9269
Ｒｉｖｅｒｓｉｄｅ　Ｈｏｔｅｌ　Ｓａｐｐｏｒｏ,183582,,,43.055496,141.3626095,北海道札幌市中央区南6条東3丁目20-3,011-600-2068
ホテルノースシティ,15285,,,43.04942985,141.35755,北海道札幌市中央区南9条西1,011-512-9748
パークヒルズイースト２３Ａ／民泊,173299,,,43.0598833,141.3604961,北海道札幌市中央区南2条東3-9-1,080-9619-7370
ＬＩＴ’Ｓ　ＩＮＮ　ＳＡＰＰＯＲＯ,184650,,,43.05325556,141.3443739,北海道札幌市中央区南5条西9-1014-4,090-1305-1414
札幌ビューホテル大通公園,1430,,,43.05881163,141.3449534,北海道札幌市中央区大通西8丁目,0570-000-933
【Ｇｉｕｌｉｅｔｔａ】ススキノ、二条市場、テレビ塔も徒歩圏内！利便性と落ち着きを兼ね備えたお部／民泊,186169,,,43.0570511,141.362587,北海道札幌市中央区南4条東4-1-28Ｇｉｕｌｉｅｔｔａ105　Ｇｉｕｌｉｅｔｔａ4-4,011-827-8018
ステータス５．９ＨＯＴＥＬ,180496,,,43.0530616,141.344376,北海道札幌市中央区南5条西9-1014-23,011-521-1020
ホテルテトラスピリット札幌,1478,,,43.05591258,141.3437662,北海道札幌市中央区南3条西9丁目46,011-272-0005
ホテルビスタ札幌　中島公園,54615,,,43.04843537,141.352856,北海道札幌市中央区南9条西4-5,011-552-2333
ダイワロイネットホテル札幌中島公園,183892,,,43.0483976,141.352585,北海道札幌市中央区南9条西5-1-1,011-530-6755
Ｇｕｅｓｔ　Ｈｏｕｓｅ　ＮＯＮＡＫＡ,15448,,,43.05319763,141.3439191,北海道札幌市中央区南5条西9丁目1016-13,011-521-1010
サッポロイン　ＮＡＤＡ,30744,,,43.05285399,141.3440371,北海道札幌市中央区南５条西９丁目1016-14,011-551-5882
【Ｈｏｓｔｅｌ　ＰＲＥＬＩＯＮ　ＳＡＰＰＯＲＯ】　プレリオン札幌南４条　＾,169577,,,43.0547765,141.343403,北海道札幌市中央区南4条西10-1005-4　プレリオン札幌,080-4500-2017
プレリオン札幌南４条／民泊,175651,,,43.0547765,141.343403,北海道札幌市中央区南4条西10-1005-4 プレリオン札幌,080-4500-2017
アパホテル〈札幌大通駅前西〉（２０２５年１２月１８日（木）開業）,197393,,,43.05838091,141.3439408,北海道札幌市中央区南1条西9-1-5,0570-012-711
コートヤード・バイ・マリオット札幌,191951,,,43.0485785,141.3572618,北海道札幌市中央区南10条西1丁目1-57,011-206-0039
札幌★ペット可★近隣■Ｐ■個室★近隣Ｐ／民泊,173274,,,43.0502349,141.3459359,北海道札幌市中央区南8条西8-1032-44,050-5444-6620
Ｆｉｅｒｅｍｅｎｔ　ｉｎｎ　＾,199519,,,43.0559954,141.3429381,北海道札幌市中央区南2条西10-1000-24　ＴＡＫＥＴＯビル5Ｆ,011-707-3110
エンドレス三井南５条ＩＩ／民泊,193835,,,43.0531814,141.3432932,北海道札幌市中央区南5条西10-1013-15　エンドレス三井南5条ＩＩ,080-4290-2093
ＥＶＡＲＩＡ／民泊,195677,,,43.0512236,141.3445815,北海道札幌市中央区南7条西9-1026-13　プレシェルト南7条 502,080-7168-4911
ＭＰ　ＳＴＹＬＥ　Ｆｏｒｔｕｎａ　＾,194515,,,43.0528292,141.3432626,北海道札幌市中央区南5条西10-1015-7　902号室,011-707-3110
ｔｏｒｕｎｅ,178926,,,43.0481665,141.3495828,北海道札幌市中央区南九条西7-1-7,011-206-1305
ＫＩＹＡＺＡ　Ｓｐａｃｅ　札幌／民泊,189412,,,43.0579185,141.3635198,北海道札幌市中央区南4条東4-1-72　スペース南4条,090-4604-8618
ＫＩＹＡＺＡ　Ｓｐａｃｅ　札幌２／民泊,190448,,,43.0579185,141.3635198,北海道札幌市中央区南4条東4-1-72　スペース南4条,090-4604-8618
ＳＰＡＣＥ　５０１／民泊,194155,,,43.0579185,141.3635198,北海道札幌市中央区南4条東4-1-72　ＳＰＡＣＥ　501,050-5358-6064
ＳＰＡＣＥ　７０１／民泊,194157,,,43.0579185,141.3635198,北海道札幌市中央区南4条東4-1-72　ＳＰＡＣＥ　701,050-5358-6064
オディシス札幌大通公園ホテル,165681,,,43.06011763,141.3445785,北海道札幌市中央区大通西8-2-36,011-208-1311
プレミアホテル　中島公園　札幌,41399,,,43.04749935,141.3521562,北海道札幌市中央区南10条西6丁目1-21,011-561-1000
ホテル札幌ガーデンパレス,8908,,,43.06226962,141.3472224,北海道札幌市中央区北1条西6丁目3-1,011-261-5311
札幌パークホテル,763,,,43.04761612,141.3558336,北海道札幌市中央区南10条西3丁目,011-511-3131
Ｍｏｎｓｔｅｒ　ｌｏｄｇｅ　札幌／民泊,190571,,,43.0495458,141.3457271,北海道札幌市中央区南8条西9-758-23　サンドリアビル202,090-4725-6368
非接触ＣＨＥＣＫＩＮ／ＯＵＴ対応宿泊施設　ローヤル南３条　＾,186464,,,43.0591382,141.363269,北海道札幌市中央区南3条東4-1-31　ローヤルハイツ南3条　2Ｆ,050-5050-2301
ライオンズシティ大通公園１０１／民泊,169272,,,43.0606687,141.3446477,北海道札幌市中央区北1条西8-2-49　ライオンズシティ大通公園,011-206-6700
さっぽろ・大通直結ちかほ８番３００ｍ／最大４人／Ｊ３／民泊,173363,,,43.0606735,141.3446188,北海道札幌市中央区北一条西8-2-49　ライオンズシティ大通公園,050-5444-6620
ＨＯＴＥＬ　ＴＥＲＲＡＣＥ８８,197467,,,43.0490701,141.3461497,北海道札幌市中央区南8条西8-522-6,011-590-0390
すすきの周辺まで徒歩圏内　グランステラ／民泊,199687,,,43.0509239,141.3437837,北海道札幌市中央区南7条西10-1027-15　グランステラ105.203,080-1863-4221
インターコンチネンタル札幌　ｂｙ　ＩＨＧ,196195,,,43.0476263,141.3583405,北海道札幌市中央区南10条西1-1-48,011-562-7000
ＯＮＳＥＮ　ＲＹＯＫＡＮ　由縁　札幌,179353,,,43.06212569,141.3455453,北海道札幌市中央区北1条西7-6,011-271-1126
ＰＩＮＮ－Ｓ４Ｅ５（旧　ＧＬＯＷＬ－Ｓ４Ｅ５）,167097,,,43.05816481,141.364754,北海道札幌市中央区南4条東5-3-3,050-5806-7385
プレミアホテル－ＴＳＵＢＡＫＩ－札幌,1432,,,43.05439437,141.3652573,北海道札幌市豊平区豊平4条1丁目1-1,011-821-1111
ホテルライフォート札幌,1531,,,43.04704123,141.357053,北海道札幌市中央区南10条西1丁目,011-521-5211
札幌プリンスホテル,9515,,,43.05592018,141.3410178,北海道札幌市中央区南2条西11丁目,011-241-1111
ＧＲＡＣＥ　ＧＡＲＤＥＮ　３０１／民泊,195379,,,43.0603675,141.3636855,北海道札幌市中央区南2条東5-1-2　グレースガーデン南1条通,080-7168-4911
ＧＲＡＣＥ　ＧＡＲＤＥＮ　８０２／民泊,195417,,,43.0603675,141.3636855,北海道札幌市中央区南2条東5-1-2　グレースガーデン南1条通,080-7168-4911
山鼻温泉　屯田湯旅館,180833,,,43.04794734,141.3465394,北海道札幌市中央区南9条西8-1-17,011-374-4638
水車町マンション／民泊,173924,,,43.0498736,141.3629702,北海道札幌市豊平区水車町2-1-1,011-827-8018
ＴＨＥ　ＧＲＡＣＩＯＵＳ　＾,199827,,,43.0529851,141.3651942,北海道札幌市豊平区豊平5条1-2-20,050-5358-6064
ＵＣＨＩ　Ｌｉｖｉｎｇ　Ｓｔａｙ　ＴＯＹＯＨＩＲＡ,177827,,,43.05308501,141.3653068,北海道札幌市豊平区豊平5条1-2-18,011-374-4638
ＵＣＨＩ　Ｌｉｖｉｎｇ　Ｓｔａｙ　ＫＣＵ,177832,,,43.0530324,141.3653246,北海道札幌市豊平区豊平5条1-2-19,011-374-4638
ゲストハウスやすべえ,145046,,,43.046966,141.348625,北海道札幌市中央区南10条西7-6-6,011-213-1305
Ｅ－Ｈｏｒｉｚｏｎ北２条ビル／民泊,173759,,,43.0641759,141.357475,北海道札幌市中央区北2条東1-5-2,080-9619-7370
イーホライズン北２条／民泊,186241,,,43.0641862,141.3574461,北海道札幌市中央区北2条東1-5-2　Ｅ-Ｈｏｒｉｚｏｎ北2条ビル,090-8761-0595
ＭＩＭＯ／民泊,195473,,,43.055242,141.340692,北海道札幌市中央区南3条西9-998-24　3.9ビル 702号室,080-7168-4911
ＵＣＨＩ　ＳＵＳＵＫＩＮＯ　ＷＥＳＴ　ｂｙ　Ｈｏｔｅｌ　Ｗｈｅａｔ,179121,,,43.0525615,141.3413428,北海道札幌市中央区南5条西11-1287-18,011-374-4638
Ｅ－Ｈｏｒｉｚｏｎ北２条／民泊,190007,,,43.06422068,141.3575191,北海道札幌市中央区北2条東1-5-2　北2条東1-5-2,080-9619-7370
パークヒルズＯＭ中央１２／民泊,194609,,,43.0639709,141.3584761,北海道札幌市中央区北1条東2-5-4　パークヒルズ中央12　202．401．410．411．503　Ｐａｒｋ　Ｈｉｌｌｓ　ＯＭ　Ｃｈｕｏ　12,090-6446-8001
ＦＵＮ　ＨＯＴＥＬ　ＳＡＰＰＯＲＯ,193317,,,43.0569333,141.3405679,北海道札幌市中央区南1条西11-327-13,011-374-4638
札幌ゲストハウス　成屋,164630,,,43.0558976,141.3662711,北海道札幌市豊平区豊平三条1-1-1　豊拓ビル3Ｆ,080-4505-3094
ａｔｔｏｍｉ　アットミー　＾,185552,,,43.0466542,141.3486068,北海道札幌市中央区南10条西7-5-2　ａｔｔｏｍｉ　ｈｏｓｔｅｌ,090-6875-8869
ＰＩＮＮ－Ｓ７Ｗ１１,179228,,,43.05100028,141.3416478,北海道札幌市中央区南7条西11-2-24,050-5806-7385
ビジネスイン　ノルテ中島公園,15492,,,43.04640244,141.3577585,北海道札幌市中央区南11条西1-1-1,011-511-1222
Ｔｈｅ　Ｃｉｅｌ／民泊,195275,,,43.0643361,141.3587787,北海道札幌市中央区北2条東2-1-35 　創成川北2ビル 501号室,080-7168-4911
すすき野　ルミエール札幌／民泊,189740,,,43.0514361,141.3412397,北海道札幌市中央区南6条西11-1284-11　ルミエール札幌106,03-6231-0330
ＴＨＥ　ＭＡＩＳＯＮ　ＣＨＯＵＣＨＯＵ　＾,194467,,,43.0461161,141.3493751,北海道札幌市中央区南11条西7-1-39　ＴＨＥ　ＭＡＩＳＯＮ　ＣＨＯＵＣＨＯＵ,050-5358-6064
Ｓａｐｐｏｒｏ　Ｓｔａｙ　Ｎａｋａｊｉｍａ　Ｐａｒｋ,181663,,,43.0461064,141.3573551,北海道札幌市中央区南11条西1丁目4-1,0120-264-046
ホテルマイステイズ札幌中島公園別館,145361,,,43.04602303,141.3572599,北海道札幌市中央区南11条西1丁目4-3,011-563-6700
ＵＣＨＩ　Ｌｉｖｉｎｇ　Ｓｔａｙ　Ｏｄｏｒｉ　１１,178953,,,43.05776634,141.3400727,北海道札幌市中央区南1条西11-1-306,011-374-4638
中村屋旅館＜北海道＞,14327,,,43.06370272,141.3454975,北海道札幌市中央区北三条西7-1,011-241-2111
ＰＩＮＮ　Ｓ１Ｅ６,193040,,,43.0610793,141.3646948,北海道札幌市中央区南1条東6-1-18,050-3529-9653
中島公園西戸建／民泊,174768,,,43.0460817,141.3485238,北海道札幌市中央区南11条西7-1-25,011-827-8018
ＵＣＨＩ　Ｌｉｖｉｎｇ　Ｓｔａｙ　ＮＡＫＡＪＩＭＡ　Ｐａｒｋ,177831,,,43.0460947,141.3482354,北海道札幌市中央区南11条西8-1-1,011-374-4638
札幌リラックスハウス菊水（交通アクセス最高）／民泊,175381,,,43.0547595,141.3671692,北海道札幌市豊平区豊平三条1-1-21 セトル豊平3・1,090-6767-6923
ＰＯＰＩＴＥＲＵ　ＳＡＰＰＯＲＯ　＾,186425,,,43.0471095,141.345296,北海道札幌市中央区南10条西9-1‐64　ＰＯＰＩＴＥＲＵ　ＳＡＰＰＯＲＯ,011-596-8900
ＰＬＡＺＡ　ＨＯＴＥＬ　Ｓ４Ｗ１２,177830,,,43.0538454,141.3393047,北海道札幌市中央区南4条西12丁目1295-24,011-520-7600
Ｈａｎｋｅ　Ｓａｎｄｗｉｃｈ＆Ｉｎｎ,181369,,,43.054498,141.367427,北海道札幌市豊平区豊平3条2丁目1-45,080-9618-3655
ＴＨＥ　ＯＢＳＩＤＩＡＮ　＾,199744,,,43.0470376,141.3450451,北海道札幌市中央区南10条西9-1-57,0120-26-4046
パークアベニュー中島／民泊,174196,,,43.0452701,141.3576659,北海道札幌市中央区南11条西1-2-15,080-9671-5877
ＫＯＤＡＴＥＬ　Ｓａｐｐｏｒｏ　ｏｄｏｒｉ　ｐａｒｋ／民泊,170621,,,43.0555408,141.3383852,北海道札幌市中央区南2条西13-319-　ＫＯＤＡＴＥＬ札幌大通公園,050-5444-6620
ＫＯＤＡＴＥＬ札幌大通公園２０１／民泊,171019,,,43.0555408,141.3383852,北海道札幌市中央区南2条西13-319　ＫＯＤＡＴＥＬ札幌大通公園,080-1883-8986
ＫＯＤＡＴＥＬ札幌大通公園アネックス／民泊,171020,,,43.0555408,141.3383852,北海道札幌市中央区南2条西13-319　ＫＯＤＡＴＥＬ　Ｓａｐｐｏｒｏ　ｏｄｏｒｉ　ｐａｒｋ　ＡＮＮＥＸ,080-1883-8986
ＫＯＤＡＴＥＬ札幌大通公園１０１／民泊,171066,,,43.0555408,141.3383852,北海道札幌市中央区南2条西13-319　ＫＯＤＡＴＥＬ　Ｓａｐｐｏｒｏ　ｏｄｏｒｉ　ｐａｒｋ,080-1883-8986
ＬＵＭＯＲＡ／民泊,195419,,,43.0450575,141.3576794,北海道札幌市中央区南11条西1-2-12-801　中島公園マンション,080-7168-4911
ホテル創成札幌　Ｍギャラリーコレクション,188366,,,43.06500862,141.3608154,北海道札幌市中央区北2条東3丁目　サッポロファクトリー西館,011-242-1111
てるいマンション／民泊,173602,,,43.0510217,141.3394699,北海道札幌市中央区南7条西12-1-26,011-827-8018
広々リビングルームと３ベッドルーム！マンションの１室をまるごと貸し切り。／民泊,174993,,,43.0544412,141.3379712,北海道札幌市中央区南4条西13-1-38 905号室サンコート南4条,080-6062-6914
非接触ＣＨＥＣＫＩＮ対応宿泊施設ハイム・シャンゼリゼ／民泊,170312,,,43.050397,141.3395226,北海道札幌市中央区南7条西12-3-25ハイムシャンゼリゼ7．12　Ｈａｉｍｕ　Ｓｈａｎｚｅｒｉｚｅ　7．12,011-887-8086
グランドメルキュール札幌大通公園,849,,,43.06090009,141.3396898,北海道札幌市中央区北1条西11丁目,03-6627-4630
ゲストハウス樹舎,143344,,,43.04572441,141.3453462,北海道札幌市中央区南11条西9-1-13,011-211-1724
Ｖａｎ　Ｖｅｒｔ　Ｓｏｕｔｈ　Ｈｏｕｓｅ　５０５／専用ルーム／札幌中心部／駅チカ／４名宿泊可／民泊,191055,,,43.05452397,141.337783,北海道札幌市中央区南4条13-1-36　ヴァンヴェール南4条，　5階,070-8985-8765
丹羽邸,196093,,,43.0577407,141.3379548,北海道札幌市中央区大通西13-4　ひつじビル2Ｆ,011-374-4638
ＵＣＨＩ　Ｌｉｖｉｎｇ　Ｓｔａｙ　ｅｋｏｌｕ,177825,,,43.04465952,141.3482908,北海道札幌市中央区南12条西8丁目1-35,8096183655
天然温泉　灯の湯　ドーミーインＰＲＥＭＩＵＭ小樽（ドーミーイン・御宿野乃　ホテルズグループ）,76876,,,43.1982027,140.9946551,北海道小樽市稲穂3丁目9-1,0134-21-5489
モナークホテル,193373,,,43.19877873,140.9940046,北海道小樽市稲穂3-10-18,0134-61-1883
ＡＬＰＨＡＢＥＤ　ＩＮＮ　小樽駅前,181196,,,43.1990942,140.9935448,北海道小樽市稲穂3-10-12,070-1272-0937
Ｔａｂｉｓｔ　ＴＨＥ　ＧＲＥＥＮ　ＯＴＡＲＵ（小樽グリーンホテル）,8674,,,43.19877214,140.9965577,北海道小樽市稲穂3-5-14,0134-33-0333
ＴＳ小樽　＾,175745,,,43.2001113,140.9940328,北海道小樽市稲穂3-18-10　ＴＳ小樽,090-7446-8600
Ｇｕｅｓｔ　Ｈｏｕｓｅ　来夢,197935,,,43.199322,140.9971397,北海道小樽市稲穂3-1-9,0134-26-6772
ＯＴＡＲＵ　ＭＥＭＥＮＴＯ／民泊,195425,,,43.2002887,140.9963228,北海道小樽市稲穂3-12-7,080-7168-4911
オーセントホテル小樽,825,,,43.19582253,140.9977133,北海道小樽市稲穂2-15-1,0134-27-8100
魚眠荘＜北海道＞,192836,,,43.1970439,140.9984616,北海道小樽市稲穂2-3-5,050-5794-0615
ＳＴＡＹ　ＩＮ　ＯＴＡＲＵ,197612,,,43.197298,140.9987086,北海道小樽市稲穂2-3-10 稲穂第二ビル,050-8893-7972
遼庵　＾,175734,,,43.1946268,140.9964939,北海道小樽市稲穂1-8-6　遼庵,011-707-3110
Ｔａｂｉｓｔ　ｆａｍｉ　ＴＨＥ　ＧＲＥＥＮ　ＯＴＡＲＵ（ファミ　ザグリーン小樽）,180783,,,43.1954835,140.997837,北海道小樽市稲穂1-4-11,0134-33-0333
