宿名,楽天ID,じゃらんID,YahooID,緯度,経度,住所,電話番号
ビジネスホテルニュー大和,180249,,,35.52521207,139.6929106,神奈川県川崎市川崎区日進町9-11,044-211-5753
ビジネスホテル　サンフラワー　川崎日進町,172987,,,35.5252219,139.6927926,神奈川県川崎市川崎区日進町9-58,044-211-4324
Ｊａｐａｎｅｓｅ－ｓｔｙｌｅ　ｉｎｎ　スワロー東京川崎,178890,,,35.525554,139.692418,神奈川県川崎市川崎区日進町9-38,044-222-6308
門宿,172448,,,35.52478984,139.6928939,神奈川県川崎市川崎区日進町9-11,044-233-6474
日進月歩,197204,,,35.5251359,139.6923752,神奈川県川崎市川崎区日進町9-12,011-374-4638
ルマイン六郷土手,180745,,,35.54170518,139.7074801,東京都大田区仲六郷4-20-6,03-6705-5554
Ｌｅ　Ｃｏｃｏｎ　仲六郷,197534,,,35.5420948,139.7076217,東京都大田区仲六郷4-20-4,080-8500-9217
悠々自在舎／民泊,173645,,,35.5222897,139.6912571,神奈川県川崎市川崎区池田1-7-5 mh,080-3550-4170
ビジネス旅館　志津川,52862,,,35.5257999,139.7175347,神奈川県川崎市川崎区大島5-12-6,044-233-1828
ＬＩＦＥ　ＴＯＷＮ　ＮＩＳＨＩＲＯＫＵＧＯ／民泊,195391,,,35.5465822,139.7039274,東京都大田区西六郷3-10-18　LIFE TOWN NISHIROKUGO,050-1741-0183
縄文天然温泉　志楽の湯（川崎生涯研修センター）,135586,,,35.54094451,139.6832981,神奈川県川崎市幸区塚越4-314-1,044-541-2451
ホテルステイ川崎,187957,,,35.5102549,139.7117609,神奈川県川崎市川崎区鋼管通4-16-7,044-366-8868
ビジネスインこだま,136887,,,35.52908602,139.7316861,神奈川県川崎市川崎区台町4-20,044-287-2212
東六郷ＷＨＩＴＥ／民泊,195465,,,35.5507471,139.7204692,東京都大田区東六郷1-22-5　東六郷WHITE,080-8500-9217
東六郷ＢＬＡＣＫ／民泊,195466,,,35.5507471,139.7204692,東京都大田区東六郷1-22-5　東六郷BLACK,080-8500-9217
Ｔｏｋｙｏ　Ｈｏｕｓｅ　Ｋａｍａｔａ　Ｊ／民泊,173983,,,35.5537633,139.7204692,東京都大田区東六郷1-3-7 東六郷1 戸建てJ棟,090-6034-2677
Ｔｏｋｙｏ　Ｈｏｕｓｅ　Ｋａｍａｔａ　Ｌ／民泊,174498,,,35.5537633,139.7204692,東京都大田区東六郷1-3-7東六郷1戸建てL棟,090-6034-2677
Ｔｏｋｙｏ　Ｈｏｕｓｅ　Ｋａｍａｔａ　Ｂ／民泊,174497,,,35.5539465,139.7206239,東京都大田区東六郷1-3-4東六郷B棟,090-6034-2677
Ｔｏｋｙｏ　Ｈｏｍｅ　Ｂａｓｅ　Ｈａｎｅｄａ／民泊,195461,,,35.5540625,139.7204094,東京都大田区東六郷1-3-3　Tokyo Home Base Haneda,080-8500-9217
ＳＫＹＥ　ＨＯＭＥ　ＩＩ／民泊,190894,,,35.5492499,139.7292441,東京都大田区本羽田1-5-17　ＳＫＹＥ　ＨＯＭＥ　ＩＩ,080-4285-7863
ホテルリブマックスＢＵＤＧＥＴ横浜鶴見,108979,,,35.50980345,139.679308,神奈川県横浜市鶴見区鶴見中央1-21-13,045-500-6000
東横ＩＮＮ横浜鶴見駅東口,75293,,,35.50902021,139.6793774,神奈川県横浜市鶴見区鶴見中央1-23-20,045-504-1045
横浜市の便利なお部屋☆部屋に電子ピアノあり・近所に飲食店多数☆／民泊,185231,,,35.5145713,139.673342,神奈川県横浜市鶴見区佃野町25-2　Ｊ　Ｌｏｕｇｅ　Ｙｏｋｏｈａｍａ,080-6545-8378
ＫＯＫＯ　ＨＯＴＥＬ　横浜鶴見,196891,,,35.5081372,139.6796121,神奈川県横浜市鶴見区鶴見中央4-29-1,045-504-8900
Ｄｒｅａｍ蒲田／民泊,199810,,,35.5572685,139.719222,東京都大田区蒲田本町2-7-15 Ｄｒｅａｍ蒲田,070-5582-5490
アーバンステイ南蒲田,197814,,,35.5545273,139.7253113,東京都大田区南蒲田3-7-27,03-6905-6825
Ｔｈｅ　Ｐｒｉｍｅ　ＴＯＫＹＯ　ＨＡＮＥＤＡ／民泊,190144,,,35.5535406,139.7272288,東京都大田区南蒲田3-11-2　Ｔｈｅ　Ｐｒｉｍｅ　ＴＯＫＹＯ　ＨＡＮＥＤＡ1階、2・3階,050-8880-4077
ＫＡＭＡＴＡ　ＡＮＮ／民泊,175020,,,35.5574507,139.7203101,東京都大田区蒲田本町2-6-10KAMATA ANN,090-1436-1220
ビジネスホテルときわ＜神奈川県＞,28778,,,35.50687879,139.6795942,神奈川県横浜市鶴見区鶴見中央4-20-15,045-501-2222
Ｆｏｎｔａｉｎｅ蒲田,197739,,,35.5547083,139.7264431,東京都大田区南蒲田3-6-5,080-8500-9217
ＪＲ東日本ホテルメッツ横浜鶴見,108656,,,35.50740088,139.6766833,神奈川県横浜市鶴見区鶴見中央1-31-2,045-500-5011
クインテッサホテル東京羽田　Ｃｏｍｉｃ＆Ｂｏｏｋｓ,182084,,,35.5572716,139.7252565,東京都大田区南蒲田1-25-13,03-3733-0551
ホテルテトラ鶴見〔旧セントラルプラザホテル〕,9582,,,35.5058233,139.6775777,神奈川県横浜市鶴見区鶴見中央4-5-13,045-504-1122
ＩＭＰＲＥＳＴ　ＳＴＡＹ　Ｔｏｋｙｏ　Ｋａｍａｔａ／民泊,176153,,,35.5563901,139.7274029,東京都大田区西糀谷4－31－3　ＩＭＰＥＳＴ　ＳＴＡＹ　Ｔｏｋｙｏ　Ｋａｍａｔａ,090-6566-7621
Ｇｒａｔｏ　Ｔｅｒｒａｃｅ／民泊,185530,,,35.5575193,139.7259818,東京都大田区南蒲田1-15-7　101号　グラートテラス蒲田,03-6231-0330
ＦＡＭＩＬＩＡ　糀谷／民泊,185173,,,35.55642932,139.7307156,東京都大田区西糀谷4-4-17　ＦＡＭＩＬＩＡ　糀谷,03-6459-6352
Ｎｕｍｅｒｏ　Ｕｎｏ　Ｔｏｋｙｏ,167615,,,35.55359173,139.7355071,東京都大田区西糀谷3-28-9,050-8880-4077
箱根湯本温泉　箱根水明荘,41468,,,35.23211384,139.1031316,神奈川県足柄下郡箱根町湯本702,0460-85-5381
Ｙｕｍｏｔｏ　Ｓｔａｔｉｏｎ　Ｈｏｔｅｌ　ＭＩＲＡＨＡＫＯＮＥ,167885,,,35.23216738,139.102958,神奈川県足柄下郡箱根町湯本698-10,0460-83-8108
箱根水明荘　別館ポサーダ,158300,,,35.23205437,139.1027755,神奈川県足柄下郡箱根町湯本702,0460-85-5381
【箱根湯本駅徒歩３分★ＯＰＥＮ★箱根最安】川のせせらぎを楽しめるお宿「箱根湯本　春夏秋冬」　＾,170511,,,35.2311989,139.1023941,神奈川県足柄下郡箱根町湯本695　春夏秋冬,0460-83-8912
箱根湯本温泉　湯本富士屋ホテル,1729,,,35.23219166,139.1049287,神奈川県足柄下郡箱根町湯本256-1,0460-85-6111
箱根の宿,191562,,,35.2320589,139.1011748,神奈川県足柄下郡箱根町湯本724-1,050-5491-6892
箱根湯本温泉　かっぱ天国,39258,,,35.23349424,139.103326,神奈川県足柄下郡箱根町湯本777,0460-85-6121
箱根湯本温泉　ホテル河鹿荘＜神奈川県＞,31708,,,35.23141108,139.1008124,神奈川県足柄下郡箱根町湯本688,0460-85-5561
箱根を満喫できる一棟貸し【ＢＡＭＢＯＯＨＯＵＳＥ】　＾,194542,,,35.22955273,139.1034938,神奈川県足柄下郡箱根町湯本423-2　ＢＡＭＢＯＯ　ＨＯＵＳＥ　ＹＵＭＯＴＯ,0460-83-8912
箱根湯本温泉　女性に優しい癒しの宿　ホテルマイユクール祥月,19786,,,35.2298224,139.1019846,神奈川県足柄下郡箱根町湯本468-1,0460-85-5748
箱根の山々を望む宿『ＳＡＫＵＲＡ　　ＨＯＵＳＥ』まるまる一棟貸し　＾,194974,,,35.2317267,139.1062148,神奈川県足柄下郡箱根町湯本276-10　ＳＡＫＵＲＡ　　ＨＯＵＳＥ,0460-83-8912
箱寝荘,184549,,,35.2294416,139.10217,神奈川県足柄下郡箱根町湯本462-12,050-5491-6892
箱根湯本温泉　箱根　花紋,19985,,,35.22927252,139.1040789,神奈川県足柄下郡箱根町湯本435,0460-85-5050
Ｇｕｅｓｔｈｏｕｓｅ　Ａｚｉｔｏ,181490,,,35.2295109,139.1017274,神奈川県足柄下郡箱根町湯本491,0460-83-8557
箱根湯本温泉　彌榮館（やえいかん）,18734,,,35.23009178,139.1007541,神奈川県足柄下郡箱根町湯本484,0460-85-5536
Ｈｏｔｅｌ　坐樂閑,184026,,,35.2312365,139.0998308,神奈川県足柄下郡箱根町湯本642-1,0465-24-3636
萬翠楼福住,129428,,,35.23131384,139.0997236,神奈川県足柄下郡箱根町湯本643,0460-85-5531
箱根湯本温泉　箱根藍瑠,162887,,,35.2291193,139.1014186,神奈川県足柄下郡箱根町湯本499-1,0460-85-3300
箱根湯本温泉　ままね湯　ますとみ旅館,29448,,,35.23197487,139.0995903,神奈川県足柄下郡箱根町湯本656,0460-85-5775
箱根湯本温泉　吉池旅館,108157,,,35.23054726,139.0997709,神奈川県足柄下郡箱根町湯本597,0460-85-5711
箱根湯本　温泉旅館「大和館」,187989,,,35.2316455,139.0994907,神奈川県足柄下郡箱根町湯本655,0460-85-5746
箱根湯本温泉　あうら橘,13791,,,35.22884194,139.1016597,神奈川県足柄下郡箱根町湯本574,0460-85-5541
箱・玲瓏,189212,,,35.23033504,139.1069768,神奈川県足柄下郡箱根町湯本380-11,050-5491-6892
箱根青雲　＾,193916,,,35.2304705,139.1070765,神奈川県足柄下郡箱根町湯本380-12　箱根青雲,050-5491-6892
楽宿箱根　Ｒａｋｕｙａｄｏ　Ｈａｋｏｎｅ　＾,195565,,,35.2316082,139.1074816,神奈川県足柄下郡箱根町湯本311-6　楽宿箱根 Rakuyado Hakone,03-6705-5554
郷隅美悦（ＫＹＯ　ＧＵ　ＢＩ　ＥＴＳＵ）,183511,,,35.2295036,139.106602,神奈川県足柄下郡箱根町湯本386-64,070-1369-1334
ＨＡＫＯＮＥ　ＫＯＭＡＣＨＩ－箱根小町,193326,,,35.2305821,139.1075887,神奈川県足柄下郡箱根町湯本368-15,080-1355-3297
箱根湯本温泉　喜仙荘,130716,,,35.22944183,139.0997376,神奈川県足柄下郡箱根町湯本509,0460-85-5701
旅籠きんとうえん,19753,,,35.22885023,139.0997098,神奈川県足柄下郡箱根町湯本520-1,0460-85-5526
ゲストヴィラ箱根湯本,176549,,,35.23246382,139.1082748,神奈川県足柄下郡箱根町湯本300-5,070-1369-1334
ザ・ゲストヴィラ箱根湯本,183897,,,35.2322756,139.108338,神奈川県足柄下郡箱根町湯本301-2,050-5491-6892
箱根湯本温泉　箱根路開雲,19431,,,35.22913073,139.0990293,神奈川県足柄下郡箱根町湯本521-4　,0460-85-6678
ＳＴＡＧＩＯＮＥ箱根湯本,181618,,,35.2323921,139.1087097,神奈川県足柄下郡箱根町湯本327-1　スタジオーネ箱根湯本ＥＡＳＴ－101,070-1369-1334
ＨＯＴＥＬ　ｎｅｈａｋｏ,70823,,,35.23128353,139.1089367,神奈川県足柄下郡箱根町湯本神明町341-1,0460-85-8110
ＴＥＭＡＲＩ,181602,,,35.2326919,139.108887,神奈川県足柄下郡箱根町湯本219　TEMARI WEST,070-1369-1334
月の宿　紗ら（共立リゾート）,149477,,,35.22927732,139.0983692,神奈川県足柄下郡箱根町湯本588-1,0460-85-7888
養生館　はるのひかり,151109,,,35.2282221,139.0991938,神奈川県足柄下郡箱根町湯本554,0460-85-5641
箱根湯本温泉　離れ山家荘,165731,,,35.22918544,139.0979239,神奈川県足柄下郡箱根町湯本592,0460-85-5355
仙景プラザ,187333,,,35.2291154,139.0978359,神奈川県足柄下郡箱根町湯本592-2,0460-85-5500
箱根湯本温泉　ホテル仙景,70712,,,35.22897238,139.097485,神奈川県足柄下郡箱根町湯本592,0460-85-5500
ケイズハウス箱根,151074,,,35.2283998,139.0977884,神奈川県足柄下郡箱根町湯本茶屋12-1,0460-85-9111
【箱根湯本駅近！山沿い川沿い】箱根湯本徒歩８分☆ＷＩＦＩ／人気ゲーム機無料／最大６名／無料駐車場　＾,185487,,,35.2326959,139.1102545,神奈川県足柄下郡箱根町湯本204-2-1　ＨＹグリシーナ1Ｆ102号室,080-2482-0402
箱根湯本温泉　庭園露天を味わう宿　湯さか荘,31681,,,35.22831967,139.0974878,神奈川県足柄下郡箱根町湯本茶屋35,0460-85-5755
箱根湯本温泉　箱根パークス吉野,9669,,,35.22938064,139.0965018,神奈川県足柄下郡箱根町湯本茶屋139-5,0460-85-8111
箱根湯本温泉　静観荘＜神奈川県＞,20447,,,35.22831483,139.0968847,神奈川県足柄下郡箱根町湯本茶屋19,0460-85-5795
スタジオーネ箱根湯本ＶＩＬＬＡ,189213,,,35.2326464,139.1111429,神奈川県足柄下郡箱根町湯本200,03-5366-5959
ゲストヴィラ箱根湯本　ＲｉｖｅｒＳｉｄｅ,178913,,,35.2327663,139.1112967,神奈川県足柄下郡箱根町湯本200-23 ,070-1369-1334
ＭＥＩＢＩ箱根湯本,181625,,,35.2329773,139.1113059,神奈川県足柄下郡箱根町湯本前田200-22　ＭＥＩＢＩ箱根湯本Ａ－1,070-1369-1334
陽だまり　一の湯,74713,,,35.23419951,139.095135,神奈川県足柄下郡箱根町塔之澤54-1,0460-85-5331
近江屋旅館　＜神奈川県＞,129573,,,35.22780302,139.0958435,神奈川県足柄下郡箱根町湯本茶屋116,0460-85-7345
箱根湯本　川風荘,183512,,,35.2329417,139.1121301,神奈川県足柄下郡箱根町湯本186-1,070-1369-1334
福住楼,54675,,,35.23281353,139.0943296,神奈川県足柄下郡箱根町塔之沢74,0460-85-5301
箱根湯本温泉　伊東園ホテル　箱根湯本,40781,,,35.22709755,139.0959352,神奈川県足柄下郡箱根町湯本茶屋95-1,0460-85-7461
箱根湯本温泉　天成園,84721,,,35.22861679,139.0946575,神奈川県足柄下郡箱根町湯本682,0460-83-8511
ＨＡＹＡＴＯ　ＨＡＫＯＮＥ　ＧＵＥＳＴ　ＨＯＵＳＥ／民泊,186356,,,35.22563665,139.0969318,神奈川県足柄下郡箱根町湯本茶屋70　ＨＡＹＡＴＯ　ＨＡＫＯＮＥ　ＧＵＥＳＴ　ＨＯＵＳＥ,050-5491-6892
塔之沢温泉　元湯　環翠楼,31015,,,35.23297461,139.0936324,神奈川県足柄下郡箱根町塔之沢88,0460-85-5511
塔ノ沢　一の湯本館,74734,,,35.2332579,139.0934713,神奈川県足柄下郡箱根町塔ノ沢90,0460-85-5331
箱根湯本温泉　箱根湯本ホテル,29223,,,35.2270753,139.0949548,神奈川県足柄下郡箱根町湯本茶屋97,0460-85-8800
箱根温泉　鶴井の宿　紫雲荘,29488,,,35.23336344,139.0933046,神奈川県足柄下郡箱根町塔之沢92,0460-85-8511
環翠楼　別館,177726,,,35.23250657,139.0928323,神奈川県足柄下郡箱根町塔之澤88　別館,0460-85-5677
四季を味わう宿　山の茶屋,164968,,,35.233413,139.091686,神奈川県足柄下郡箱根町塔ノ沢171,0460-85-5493
箱根湯本温泉　木もれびの宿　ふるさと,107882,,,35.22705578,139.0920717,神奈川県足柄下郡箱根町湯本茶屋191,0460-85-5559
箱根湯本温泉　ホテル　おかだ,19684,,,35.22668083,139.0922494,神奈川県足柄下郡箱根町湯本茶屋191,0460-85-6000
箱根湯本温泉　箱根の森　おかだ,37864,,,35.22633365,139.0922189,神奈川県足柄下郡箱根町湯本茶屋191,0460-85-6711
遊心亭,31237,,,35.22616976,139.091569,神奈川県足柄下郡箱根町湯本茶屋193,0460-85-5757
箱根湯本温泉　ホテル南風荘,30888,,,35.22548651,139.0920273,神奈川県足柄下郡箱根町湯本茶屋179番地,0460-85-5505
金乃竹　塔ノ澤,184578,,,35.233741,139.088847,神奈川県足柄下郡箱根町塔之澤191,0460-85-9800
エミネンス湯本（２０２３年９月新築のアパートメント）　＾,189319,,,35.2372711,139.1185627,神奈川県足柄下郡箱根町湯本52-3　エミネンス湯本,0460-85-6653
ルクス箱根湯本,188109,,,35.2217389,139.0892906,神奈川県足柄下郡箱根町湯本茶屋5,050-1808-5897
箱根湯本温泉　ホテルおくゆもと,5081,,,35.22379211,139.086164,神奈川県足柄下郡箱根町湯本茶屋211,0460-85-6271
豊栄荘,19256,,,35.22373098,139.0852002,神奈川県足柄下郡箱根町湯本茶屋227,0460-85-5763
ヒルトップ箱根入生田　２０２／民泊,171298,,,35.2415427,139.1205221,神奈川県小田原市入生田255-41　Ｈｉｌｌ　Ｔｏｐ　Ｈａｋｏｎｅ　Ｉｒｙｕｄａ　202,080-4086-2001
ヒルトップ箱根入生田２０３／民泊,169509,,,35.2416976,139.1205198,神奈川県小田原市入生田255-41　ヒルトップ箱根入生田,050-5444-6620
コンドミニアム桜Ｂ５　＾,194063,,,35.2231389,139.0841292,神奈川県足柄下郡箱根町湯本茶屋230-32　コンドミニアム桜Ｂ5,090-1450-5985
ホテル山賊,196495,,,35.2420324,139.1234867,神奈川県小田原市入生田47-1,090-1072-7757
はつはな,16108,,,35.22221434,139.079859,神奈川県足柄下郡箱根町須雲川２０-１,0460-85-7321
ＴＩＭｅＳＣＡＰＥ　－ｈａｋｏｎｅ－,197473,,,35.23586721,139.0767366,神奈川県足柄下郡箱根町大平台字姫ノ水452-1,03-5937-9601
『自動麻雀卓設置』箱根散策の拠点地　一棟貸し戸建【Ｃｏｃｏ桜】大平台　＾,186505,,,35.2351841,139.0765615,神奈川県足柄下郡箱根町大平台448　ＣｏＣｏ桜,0460-83-8912
大平台温泉　箱根嶺南荘,78169,,,35.23567384,139.0760699,神奈川県足柄下郡箱根町大平台442-1,0460-82-2898
箱根上の湯,147726,,,35.2361895,139.0746458,神奈川県足柄下郡箱根町大平台535-1,0460-82-6681
あんじゅ　花菜,38719,,,35.23723195,139.0739673,神奈川県足柄下郡箱根町大平台588,0460-82-1134
ＳＭＡＲＴ　ＶＩＬＬＡ　箱根須雲川　Ｒｉｖｅｒｓｉｄｅ,189214,,,35.2210225,139.0760885,神奈川県足柄下郡箱根町須雲川102,03-5366-5959
箱根大平台温泉　湯の花,183292,,,35.2368313,139.0737306,神奈川県足柄下郡箱根町大平台578-1,0460-83-8958
大正モダンヴィラ「禅」　＾,175290,,,35.2361084,139.0734997,神奈川県足柄下郡箱根町大平台548-2大正モダンヴィラ禅,090-5198-3202
箱根湯本大平台温泉　満天の星,39618,,,35.23769022,139.0736062,神奈川県足柄下郡箱根町大平台386,080-9651-6406
大平台温泉　箱根　旅の宿　海本,28301,,,35.23766244,139.0732895,神奈川県足柄下郡箱根町大平台388-1,0460-87-4126
弥千代旅館,130638,,,35.23736524,139.0731173,神奈川県足柄下郡箱根町大平台610,0460-82-2158
大平台温泉　たきい旅館,19358,,,35.2370736,139.0728674,神奈川県足柄下郡箱根町大平台649,0460-82-3516
縁－Ｅｎｉｓｈｉ－　＾,169738,,,35.2387486,139.0730104,神奈川県足柄下郡箱根町大平台329　-Ｅｎｉｓｈｉ,090-5198-3202
いしゐ旅館,130637,,,35.23812348,139.0725979,神奈川県足柄下郡箱根町大平台635,0460-82-2878
自家源泉かけ流しの宿　箱根翠泉,182186,,,35.2396607,139.0720437,神奈川県足柄下郡箱根町大平台254,0460-83-9015
箱根大平台温泉　山水荘,20445,,,35.23758461,139.071173,神奈川県足柄下郡箱根町大平台621,0460-82-2162
ヒルトン小田原リゾート＆スパ,25162,,,35.2047565,139.130111,神奈川県小田原市根府川583-1,0465-29-1000
箱根　ゆとわ,172913,,,35.24802119,139.0480189,神奈川県足柄下郡箱根町強羅1300-27,0460-82-0321
季の湯　雪月花（共立リゾート）,54102,,,35.249516,139.0479801,神奈川県足柄下郡箱根町強羅1300-34,0460-86-1222
強羅温泉　自家源泉掛け流しの宿　強羅環翠楼,39496,,,35.24929107,139.049405,神奈川県足柄下郡箱根町強羅1300-20,0460-82-3141
箱根強羅ホテルパイプのけむりプラス,75252,,,35.24983821,139.04873,神奈川県足柄下郡箱根町強羅1300-19,0460-86-0666
ＳＹＬＡ　ＨＯＴＥＬ　箱根強羅　ＷＥＳＴ,183509,,,35.24975756,139.0475038,神奈川県足柄下郡箱根町強羅1300-763,050-5491-6892
強羅温泉　メルヴェール箱根強羅,5066,,,35.24804112,139.0460914,神奈川県足柄下郡箱根町強羅1300-70,0570-783-144
レジーナリゾート箱根雲外荘,172762,,,35.2496893,139.0467763,神奈川県足柄下郡箱根町強羅1300-46,0460-82-3111
箱根・強羅　佳ら久（オリックスホテルズ＆リゾーツ）,179644,,,35.2500504,139.0496343,神奈川県足柄下郡箱根町強羅1300-8他,0460-83-8860
雪月花別邸　翠雲（共立リゾート）,165555,,,35.2492449,139.0460181,神奈川県足柄下郡箱根町強羅1300-61,0460-85-5489
強羅駅前のジブリ風一軒家。観光拠点に最適！　＇Ｆｏｒｅｓｔ　Ｖｉｌｌａ　Ｈａｋｏｎｅ＇　＾,170564,,,35.2498154,139.0463645,神奈川県足柄下郡箱根町強羅1300-439　Ｆｏｒｅｓｔ　Ｖｉｌｌａ　Ｈａｋｏｎｅ,080-1226-9244
薬師の湯　吉浜,54171,,,35.250427,139.0475468,神奈川県足柄下郡箱根町強羅1300-39,0460-82-2258
強羅ｂａｓｅ　Ｂ棟,184789,,,35.249763,139.0462619,神奈川県足柄下郡箱根町強羅1300-428,050-5491-6892
ＳＹＬＡ　ＨＯＴＥＬ　箱根強羅　ＥＡＳＴ,183508,,,35.2499026,139.0463407,神奈川県足柄下郡箱根町強羅1300-45,050-5491-6892
強羅ｂａｓｅ　Ａ棟,183510,,,35.2498788,139.0462322,神奈川県足柄下郡箱根町強羅1300-464　強羅ｂａｓｅ　Ａ棟,070-1369-1334
強羅温泉　スイートヴィラ箱根強羅,168586,,,35.2475951,139.0454957,神奈川県足柄下郡箱根町強羅1300-74,03-3346-8383
温泉ホテル強羅館,80720,,,35.25079362,139.0472079,神奈川県足柄下郡箱根町強羅1320-241,0460-82-3208
ＷＰＵ　ＨＯＴＥＬ　ＨＡＫＯＮＥ,179928,,,35.2510661,139.047741,神奈川県足柄下郡箱根町強羅1320-179,0460-83-9120
サンダンス・リゾート箱根強羅,149166,,,35.2510851,139.0497132,神奈川県足柄下郡箱根町強羅強羅1300-13,0460-86-0450
温泉付ゲストハウス　HAKONE　TENT,147172,,,35.2512974,139.0469819,神奈川県足柄下郡箱根町強羅1320-257,0460-83-8021
和光荘　Ｈａｒｍｏｎｉｏｕｓ　Ｌｉｇｈｔ,188441,,,35.251333,139.0497119,神奈川県足柄下郡箱根町強羅1304-70,03-5366-5959
大人の隠れ家　箱根　別邸今宵,146134,,,35.24900592,139.044362,神奈川県足柄下郡箱根町強羅1300-658,0570-009-444
天翠茶寮,158542,,,35.25164918,139.0478332,神奈川県足柄下郡箱根町強羅1320-276,0570-062-302
蔵のや,196841,,,35.2487225,139.0441123,神奈川県足柄下郡箱根町強羅1300-424,0460-82-0101
ＨＡＫＯＮＥ　ｇｕｅｓｔｈｏｕｓｅ　ｇａｋｕ．,165027,,,35.2520085,139.0474846,神奈川県足柄下郡箱根町強羅1320-385,0460-83-8223
箱根強羅温泉　楽々花（ららか）,38364,,,35.25156015,139.0454413,神奈川県足柄下郡箱根町強羅1320-270,0460-86-0777
囲炉裏ゲストハウス　天幕,167736,,,35.24441938,139.0504027,神奈川県足柄下郡箱根町二ノ平1121,0460-83-9348
旅宿　四季の彩　箱根彫刻の森　＾,193915,,,35.2438885,139.0499481,神奈川県足柄下郡箱根町二ノ平1118-2　箱根彫刻の森,050-5491-6892
強羅彩香,136880,,,35.25169622,139.0444192,神奈川県足柄下郡箱根町強羅1320-304,0460-82-3371
ホテルインディゴ箱根強羅　ｂｙ　ＩＨＧ,177836,,,35.25269453,139.0503909,神奈川県足柄下郡箱根町木賀新田924-1,0460-83-8310
彫刻の森至近・３ＬＤＫ　＾,195544,,,35.243417,139.0491597,神奈川県足柄下郡箱根町二ノ平1105　彫刻の森,050-3748-0708
ペンション　リバティ・ハウス,130557,,,35.25162398,139.0435109,神奈川県足柄下郡箱根町強羅1320,0460-82-1788
強羅　月の泉,146841,,,35.24682455,139.0420342,神奈川県足柄下郡箱根町強羅1300-173,0460-82-8801
温泉民宿　三花月,141120,,,35.252124,139.043323,神奈川県足柄下郡箱根町強羅1320-360,0460-82-2145
ホテル箱根テラス,166045,,,35.25083919,139.0421175,神奈川県足柄下郡箱根町強羅1320-934,0460-83-9900
源泉かけ流しの宿　櫻休庵　別亭　凛,180299,,,35.2499613,139.0554134,神奈川県足柄下郡箱根町宮城野1348-1,0460-87-7433
四季を愉しむ貸切温泉　ゆとりろ庵,142546,,,35.246896,139.041029,神奈川県足柄下郡箱根町強羅1300-119,0570-783-244
アサンテ・イン,177790,,,35.2515721,139.0546244,神奈川県足柄下郡箱根町宮城野167-10,0460-83-8822
箱根木賀温泉　ＫＫＲ箱根宮の下（国家公務員共済組合連合会宮の下保養所）,29804,,,35.24446674,139.0544686,神奈川県足柄下郡箱根町木賀1014,0460-87-2350
Ｍｅｇｕ　＾,175570,,,35.2515201,139.0415368,神奈川県足柄下郡箱根町強羅1320-836 ,090-5415-8302
Ａ－ｆｒａｍｅ箱根強羅　＾,194951,,,35.24747732,139.0405193,神奈川県足柄下郡箱根町強羅字強羅1300-524　Ａ-ｆｒａｍｅ箱根強羅,0428-14-1335
ゲストハウス縁,168191,,,35.2546332,139.0497121,神奈川県足柄下郡箱根町宮城野626-2,090-4384-1212
強羅温泉　強羅　風の音,139885,,,35.25270841,139.0425533,神奈川県足柄下郡箱根町強羅1320-526,0460-87-6164
Ｒａｋｕｔｅｎ　ＳＴＡＹ　ＶＩＬＬＡ　箱根強羅,195644,,,35.2537902,139.0441748,神奈川県足柄下郡箱根町強羅1320-299,050-1750-9719
スタジオーネ箱根彫刻の森,188440,,,35.2418348,139.04926,神奈川県足柄下郡箱根町小涌谷520-30,050-5491-6892
サムライベース箱根宮城野　＾,195403,,,35.2548192,139.0498799,神奈川県足柄下郡箱根町宮城野578,090-2076-2588
ゆとりろ庵　ＡＮＮＥＸ,158630,,,35.2479087,139.0401716,神奈川県足柄下郡箱根町強羅1300-126,0570-036-766
Ｎａｚｕｎａ箱根宮ノ下,196842,,,35.245753,139.055863,神奈川県足柄下郡箱根町木賀1013-63,0460-83-3915
箱根強羅・林澗,192175,,,35.2537916,139.0435531,神奈川県足柄下郡箱根町強羅1320-298,460839398
箱根ヴェルデの森（旧　小涌谷温泉　ウィスタリアンライフクラブ　ヴェルデの森）,139460,,,35.24198075,139.0451807,神奈川県足柄下郡箱根町二ノ平1274,0460-82-2266
強羅温泉　桐谷　箱根荘,18497,,,35.25097676,139.0405862,神奈川県足柄下郡箱根町強羅1320-598,0460-82-2246
玄　箱根強羅,182450,,,35.2471877,139.0400105,神奈川県足柄下郡箱根町強羅1300-238,0460-82-2229
強羅温泉　ホテルマロウド箱根,1817,,,35.25214609,139.0412222,神奈川県足柄下郡箱根町強羅1320,0460-82-3131
箱根料理宿　弓庵,72000,,,35.24227782,139.0437891,神奈川県足柄下郡箱根町二ノ平1297-248,0460-86-0030
Ａｃｔｉｖｉｔｙ　Ｂａｓｅ　箱根,193473,,,35.2554789,139.0474115,神奈川県足柄下郡箱根町宮城野920‐3,03-5050-4771
プライベートリゾート仙居　＾,195327,,,35.2520417,139.0407024,神奈川県足柄下郡箱根町強羅1320-846　プライベートリゾート仙居,090-7859-5958
箱根強羅　白檀,153496,,,35.2429038,139.0422713,神奈川県足柄下郡箱根町二ノ平1297-5,0460-87-0010
ラフォーレ箱根強羅　湯の棲,68545,,,35.25108784,139.0398641,神奈川県足柄下郡箱根町強羅1320,0460-82-2121
